No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
4267,infosys metro station,14800,13,250.0,$0.10,5,30,"https://www.mappls.com/direction-from--to-infosys+foundation+konappana+agrahara+metro+station,+electronics+city+road,+phase+1,+electronic+city,+bengaluru,+karnataka,+560100?@zdata=ZnJvbSsrdG8rNzcuNjcxMTYxLDEyLjg0NjczMyxESkZZREErdmlh",Bengaluru,Karnataka,India,South,Bengaluru,,,,,mappls.com,infosys metro station,,direction to foundation konappana agrahara electronics city road phase electronic city 560100,1
4268,hyderabad city civil court,22200,15,124.0,$0.09,3,18,https://www.mappls.com/place-city+civil+court-chatta+bazar+road-darulshifa-hyderabad-telangana-500002-oyqmfz@zdata=MTcuMzY4MTYxODUzMzA3Kzc4LjQ3ODcxODY5NjcwMisxNytveXFtZnorKw==ed,Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,city civil court,,place chatta bazar road darulshifa 500002 oyqmfz zdata mtcumzy4mtyxoduzmza3kzc4ljq3odcxody5njcwmisxnytvexftznorkw ed,1
4269,headquarters police,22200,46,46.0,$0.08,3,19,https://www.mappls.com/0ovxzf,,,,,,,,,,mappls.com,,,0ovxzf,1
4270,district court patna,22200,7,568.0,$0,1,18,https://www.mappls.com/place-patna+district+court-behind+bankipur+post+office-sai+gram-kunwar+singh+road-patna-bihar-800004-ef8a1c@zdata=MjUuNjIxODY0Kzg1LjE1NDkwOSsxNytlZjhhMWMrKw==ed,Patna,Bihar,India,East,Patna,,,,,mappls.com,district court,,place behind bankipur post office sai gram kunwar singh road 800004 ef8a1c zdata mjuunjixody0kzg1lje1ndkwossxnytlzjhhmwmrkw ed,1
4271,coimbatore bus stand,22200,21,95.0,$0.49,1,20,https://www.mappls.com/place-gandhipuram+central+bus+stand-ram+nagar-coimbatore-tamil+nadu-641009-733s4a@zdata=MTEuMDE0MTUrNzYuOTY3KzE3KzczM3M0YSsred,Coimbatore,,,,Coimbatore,,,,,mappls.com,bus stand,,place gandhipuram ram nagar tamil nadu 641009 733s4a zdata mteumde0mturnzyuoty3kze3kzczm3m0yssred,1
4272,civil lines metro station,22200,29,46.0,$0.06,4,31,https://www.mappls.com/place-civil+line+metro+station+bus+stop-civil+lines+metro+station-new+delhi-delhi-110054-41FDA6@zdata=MjguNjc2NjIrNzcuMjI1MDkyKzE3KzQxRkRBNisrbnI=ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,civil lines metro station,,place line bus stop civil metro station new 110054 41fda6 zdata mjgunjc2njirnzcumji1mdkykze3kzqxrkrbnisrbni ed,1
4273,church of the divine mercy,22200,43,46.0,$0.09,5,18,https://www.mappls.com/r9dm4m,,,,,,,,,,mappls.com,,,r9dm4m,1
4274,christ church,22200,29,51.0,$0.64,4,26,https://www.mappls.com/place-christ+church-khan+st-choolaimedu-chennai-tamil+nadu-600094-2CSB4F@zdata=MTMuMDY1MzYxKzgwLjIzMDg5NisxNysyQ1NCNEYrKw==ed,Chennai,,,,Chennai,,,,,mappls.com,christ church,,place khan st choolaimedu tamil nadu 600094 2csb4f zdata mtmumdy1mzyxkzgwljizmdg5nisxnysyq1ncneyrkw ed,1
4275,building 10 tower c,22200,25,51.0,$0.14,5,15,https://www.mappls.com/e2dvkw,,,,,,,,,,mappls.com,,,e2dvkw,1
4276,bagalur cross,22200,12,568.0,$0,4,26,https://www.mappls.com/4j646j,,,,,,,,,,mappls.com,,,4j646j,1
4277,anthony's,22200,30,46.0,$0.11,1,32,https://www.mappls.com/place-st+anthonys+college-bomfyle+road-east+khasi+hills-shillong-meghalaya-793001-4C186B@zdata=MjUuNTcwOTI2KzkxLjg4OTM5MysxNys0QzE4NkIrKw==ed,,Meghalaya,India,North East,,,,,,mappls.com,,,place st anthonys college bomfyle road khasi hills shillong 793001 4c186b zdata mjuuntcwoti2kzkxljg4otm5mysxnys0qze4nkirkw ed,1
4278,albert cinema,22200,9,333.0,$0.09,2,18,https://www.mappls.com/3f2ffc,,,,,,,,,,mappls.com,,,3f2ffc,1
4279,aiims hospital bhubaneswar,49500,15,250.0,$0.47,8,30,https://www.mappls.com/place-aiims+bhubaneswar-sijua+patrapada-all+india+institute+of+medical+sciences+bhubaneswa-sijua-patrapada-bhubaneswar-odisha-751019-8URSIK@zdata=MjAuMjMxNTA4MDc2OSs4NS43NzYwMDI5NjA0KzE3KzhVUlNJSysrbnI=ed,Bhubaneswar,Odisha,India,East,Bhubaneswar,,,,,mappls.com,aiims,,place sijua patrapada all institute medical sciences bhubaneswa sijua patrapada 751019 8ursik zdata mjaumjmxnta4mdc2oss4ns43nzywmdi5nja0kze3kzhvulnjsysrbni ed,1
4280,agastya corporate park piramal realty,22200,50,46.0,$0,7,14,https://www.mappls.com/7y974m,,,,,,,,,,mappls.com,,,7y974m,1
4281,40 feet road,22200,11,437.0,$0.10,4,21,https://www.mappls.com/i8u82i,,,,,,,,,,mappls.com,,,i8u82i,1
4282,grt jewellers coats road t nagar,22200,26,46.0,$0.25,9,18,https://www.mappls.com/ynxy6j,,,,,,,,,,mappls.com,,,ynxy6j,1
4283,gangavaram beach vizag,22200,19,202.0,$0.14,3,30,https://www.mappls.com/place-gangavaram+beach-dibbapalem-gagavarum-visakhapatnam-andhra+pradesh-530044-8EAF23@zdata=MTcuNjI4ODM5KzgzLjIzNjM1NysxNys4RUFGMjMrKw==ed,Visakhapatnam,,,,Visakhapatnam,,,,,mappls.com,gangavaram beach,,place dibbapalem gagavarum andhra pradesh 530044 8eaf23 zdata mtcunji4odm5kzgzljiznjm1nysxnys4rufgmjmrkw ed,1
4284,exhibition road,22200,27,53.0,$0,8,27,https://www.mappls.com/place-exhibition+road+bus+stand-exhibition+road-salimpur+ahra-golambar-patna-bihar-800001-MH3VBE@zdata=MjUuNjE0MzUrODUuMTQ0MjA3KzE3K01IM1ZCRSsrbnI=ed,Patna,Bihar,India,East,Patna,,,,,mappls.com,exhibition road,,place bus stand exhibition road salimpur ahra golambar 800001 mh3vbe zdata mjuunje0mzuroduumtq0mja3kze3k01im1zcrssrbni ed,1
4285,z square mall kanpur,22200,30,46.0,$0.01,2,12,https://www.mappls.com/8t36s6,,,,,,,,,,mappls.com,,,8t36s6,1
4286,vegas mall pvr,9900,19,95.0,$0.12,1,19,https://www.mappls.com/zybyg9,,,,,,,,,,mappls.com,,,zybyg9,1
4287,v o c park,27100,19,124.0,$0.13,4,41,https://www.mappls.com/place-voc+park+mini+zoo-24-jail+road-att+colony-gopalapuram-coimbatore-tamil+nadu-641018-eedc36@zdata=MTEuMDA3NzAxKzc2Ljk3MDc0MSsxNytlZWRjMzYrKw==ed,Coimbatore,,,,Coimbatore,,,,,mappls.com,park,,place voc mini zoo 24 jail road att colony gopalapuram tamil nadu 641018 eedc36 zdata mteumda3nzaxkzc2ljk3mdc0mssxnytlzwrjmzyrkw ed,1
4288,tulsi nagar,18100,32,46.0,$0,9,26,"https://www.mappls.com/direction-from--to-bhopal+tulsi+nagar,+bhopal,+madhya+pradesh,+462003+bhopal,+8153t8?@zdata=ZnJvbSsrdG8rNzcuNDEzMTc2LDIzLjIyNjg0LDgxNTN0ODs3Ny40MTMxODQsMjMuMjI3MTE5LDgxNTN0OCt2aWE=",Bhopal,,,,Bhopal,,,,,mappls.com,tulsi nagar,,direction to madhya pradesh 462003 8153t8,1
4289,v r mall chennai,18100,19,77.0,$0.16,2,40,https://www.mappls.com/tymhdb,,,,,,,,,,mappls.com,,,tymhdb,1
4290,t d i mall,18100,17,135.0,$0.16,3,19,https://www.mappls.com/place-tdi+mall-srinagar+kanyakumari+hwy-sector+58-kundli-haryana-131023-3T31T3@zdata=MjguODg4Njk4Kzc3LjExNzMxKzE3KzNUMzFUMysrbnI=ed,,Haryana,India,North,,,,,,mappls.com,mall,,place tdi srinagar kanyakumari hwy sector 58 kundli 131023 3t31t3 zdata mjguodg4njk4kzc3ljexnzmxkze3kznumzfumysrbni ed,1
4291,suga n spice,18100,33,38.0,$0.04,1,23,https://www.mappls.com/wn1pv2,,,,,,,,,,mappls.com,,,wn1pv2,1
4292,spring valley,18100,28,43.0,$0.07,6,25,https://www.mappls.com/place-spring+valley-upper+dharamshala-district+kangra-dharamshala-himachal+pradesh-176219-S6B2FD@zdata=MzIuMjI4ODA0Kzc2LjMyNTc4KzE3K1M2QjJGRCsrbnI=ed,Dharamshala,,,,Dharamshala,,,,,mappls.com,spring valley,,place upper district kangra himachal pradesh 176219 s6b2fd zdata mziumji4oda0kzc2ljmyntc4kze3k1m2qjjgrcsrbni ed,1
4293,sony signal koramangala,9900,25,41.0,$0.08,7,19,https://www.mappls.com/vqtj4n,,,,,,,,,,mappls.com,,,vqtj4n,1
4294,sm suppliers pune,9900,7,611.0,$0.23,4,32,https://www.mappls.com/boxfj4,,,,,,,,,,mappls.com,,,boxfj4,1
4295,sibsagar university,18100,11,271.0,$1.39,1,15,https://www.mappls.com/kfz5td,,,,,,,,,,mappls.com,,,kfz5td,1
4296,varanasi airport babatpur uttar pradesh,14800,23,41.0,$0.11,3,27,https://www.mappls.com/1fa52f,,,,,,,,,,mappls.com,,,1fa52f,1
4297,nehru place market delhi,18100,17,135.0,$0.05,1,22,https://www.mappls.com/place-nehru+place+market-nehru+place+market+road-nehru+place-new+delhi-delhi-110019-6FA7AB@zdata=MjguNTQ4MjUyKzc3LjI1MjE3MSsxNys2RkE3QUIrKw==ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,nehru place market,,place nehru place market road nehru place new 110019 6fa7ab zdata mjguntq4mjuykzc3lji1mje3mssxnys2rke3quirkw ed,1
4298,nearest toilet,18100,25,48.0,$0.06,1,31,https://www.mappls.com/place-public+toilet-kalaburagi-karnataka-585103-WT2IK9@zdata=MTcuMzI1NDErNzYuODE3NTQyKzE3K1dUMklLOSsrbnI=ed,,Karnataka,India,South,,,,,,mappls.com,toilet,,place public kalaburagi 585103 wt2ik9 zdata mtcumzi1ndernzyuode3ntqykze3k1dumkllossrbni ed,1
4299,nearest loo,18100,13,164.0,$0.08,1,23,https://www.mappls.com/search-near-Pay%20and%20Use%20Toilet@zdata=ODguMTQyMTU2LDI0Ljk5NzA4Mg==,,,,,,,,,,mappls.com,,,pay use toilet zdata odgumtqymtu2ldi0ljk5nza4mg,1
4300,nearest bus stop,18100,47,38.0,$0.25,1,19,"https://www.mappls.com/transports/near/22.696485,75.878869",,,,,,,,,,mappls.com,,,transports 22 696485 75 878869,1
4301,near toilet,18100,23,59.0,$0,1,24,"https://www.mappls.com/toilets/near/13.014987,77.646456",,,,,,,,,,mappls.com,,,toilets 13 014987 77 646456,1
4302,naroda gam brts station,22200,10,271.0,$0.06,3,18,https://www.mappls.com/place-naroda+gam+bus+station-galaxy+road-makarpura-naroda-ahmedabad-gujarat-382330-73XODD@zdata=MjMuMDc3MDU2KzcyLjY1NTY4OSsxNys3M1hPREQrKw==ed,Ahmedabad,Gujarat,India,West,Ahmedabad,,,,,mappls.com,naroda gam station,,place bus galaxy road makarpura naroda 382330 73xodd zdata mjmumdc3mdu2kzcyljy1nty4ossxnys3m1hpreqrkw ed,1
4303,murali nagar vizag,14800,26,43.0,$0.12,4,22,https://www.mappls.com/8fb6at,,,,,,,,,,mappls.com,,,8fb6at,1
4304,municipal corporation thane,18100,24,43.0,$0,1,20,https://www.mappls.com/place-thane+municipal+corporation-koliwada-thane-maharashtra-400615-PGG10Z@zdata=MTkuMjc2NTUyKzcyLjk3MTQzOSsxNytQR0cxMForK25yed,Thane,Maharashtra,India,West,Thane,,,,,mappls.com,municipal corporation,,place koliwada 400615 pgg10z zdata mtkumjc2ntuykzcyljk3mtqzossxnytqr0cxmfork25yed,1
4305,manek chowk road,14800,40,38.0,$0,6,19,https://www.mappls.com/place-manek+chowk+market-danapith-ahmedabad-gujarat-380001-833sa2@zdata=MjMuMDIyODg2KzcyLjU4Njg5KzE3KzgzM3NhMisred,Ahmedabad,Gujarat,India,West,Ahmedabad,,,,,mappls.com,manek chowk,,place market danapith 380001 833sa2 zdata mjmumdiyodg2kzcylju4njg5kze3kzgzm3nhmisred,1
4306,laxmi tower,18100,11,463.0,$0.25,4,14,https://www.mappls.com/place-laxmi+tower-sapna+sangeeta+road-sneh+nagar-indore-madhya+pradesh-452001-3s6a1a@zdata=MjIuNzAyOTIyKzc1Ljg3MjA1OSsxNyszczZhMWErKw==ed,Indore,,,,Indore,,,,,mappls.com,laxmi tower,,place sapna sangeeta road sneh nagar madhya pradesh 452001 3s6a1a zdata mjiunzayotiykzc1ljg3mja1ossxnyszczzhmwerkw ed,1
4307,la stella banquet,18100,10,356.0,$0.06,4,20,https://www.mappls.com/awtqyp,,,,,,,,,,mappls.com,,,awtqyp,1
4308,sanjay place in agra,18100,11,463.0,$0.13,4,23,https://www.mappls.com/place-sanjay+place-madhu+nagar-sanjay+palace-civil+lines-agra-uttar+pradesh-282002-t3fftt@zdata=MjcuMTk4Nzk5Kzc4LjAwNTY5MisxNyt0M2ZmdHQrKw==ed,Agra,,,,Agra,,,,,mappls.com,sanjay place,,place madhu nagar sanjay palace civil lines uttar pradesh 282002 t3fftt zdata mjcumtk4nzk5kzc4ljawnty5misxnyt0m2zmdhqrkw ed,1
4309,sangam circle,18100,7,2932.0,$0.20,6,21,https://www.mappls.com/g8bftz,,,,,,,,,,mappls.com,,,g8bftz,1
4310,raya cut mathura,12100,10,848.0,$0.04,1,19,https://www.mappls.com/6klr4f,,,,,,,,,,mappls.com,,,6klr4f,1
4311,ram park,18100,12,271.0,$0.09,4,19,https://www.mappls.com/place-ram+park-inder+colony-sector+31-faridabad-haryana-121003-S1CF14@zdata=MjguNDQ0NDA1Kzc3LjMxMzEwMysxNytTMUNGMTQrKw==ed,Faridabad,Haryana,India,North,Faridabad,,,,,mappls.com,ram park,,place inder colony sector 31 121003 s1cf14 zdata mjgundq0nda1kzc3ljmxmzewmysxnyttmungmtqrkw ed,1
4312,raj spanish cafe,12100,19,101.0,$0.08,3,25,https://www.mappls.com/vrui4d,,,,,,,,,,mappls.com,,,vrui4d,1
4313,railway station patna,18100,36,38.0,$0.02,1,24,https://www.mappls.com/d47632,,,,,,,,,,mappls.com,,,d47632,1
4314,radisson blu plaza delhi,18100,25,38.0,$0.44,56,42,https://www.mappls.com/place-radisson+blu+plaza+hotel+delhi+airport-near+mahipalpur+extension-nh+8-new+delhi-delhi-110037-9zcn97@zdata=MjguNTQzNjkyKzc3LjExOTk0NSsxNys5emNuOTcrKw==ed,Delhi,Delhi,India,North,Delhi,,Hotel,Accommodation,Accommodation,mappls.com,radisson blu plaza,,place airport mahipalpur extension nh new 110037 9zcn97 zdata mjguntqznjkykzc3ljexotk0nssxnys5emnuotcrkw ed,1
4315,pvp multiplex,9900,15,106.0,$0.18,5,24,https://www.mappls.com/place-pvp+multiplex-pioneer+vasantham+palace-puthukudierupu-kanyakumari-nagercoil-tamil+nadu-629001-ur6n5u@zdata=OC4xOTQ0NCs3Ny40MjUxMisxNyt1cjZuNXUrKw==ed,,,,,,,,,,mappls.com,pvp multiplex,,place pioneer vasantham palace puthukudierupu kanyakumari nagercoil tamil nadu 629001 ur6n5u zdata oc4xotq0ncs3ny40mjuxmisxnyt1cjzunxurkw ed,1
4316,pin code sector 62 noida,18100,20,77.0,$0,1,19,https://www.mappls.com/3aa8c5,,,,,,,,,,mappls.com,,,3aa8c5,1
4317,pgi emergency,18100,22,48.0,$0.28,8,17,https://www.mappls.com/62qbix,,,,,,,,,,mappls.com,,,62qbix,1
4318,pen maharashtra,14800,47,38.0,$0,1,23,"https://www.mappls.com/direction-from--to-+pen,+raigad+district,+maharashtra,+402107?@zdata=ZnJvbSsrdG8rNzMuMDQ5Njc3LDE4LjcxMDU3Nyw3UjQ4WFErdmlh",,Maharashtra,India,West,,,,,,mappls.com,pen,,direction to raigad district 402107,1
4319,parking at india gate,18100,10,611.0,$0,1,19,https://www.mappls.com/3hy497,,,,,,,,,,mappls.com,,,3hy497,1
4320,park plaza ludhiana ludhiana punjab,18100,22,48.0,$0.36,22,23,https://www.mappls.com/place-park+plaza+ludhiana-post+box+333-bhai+bala+chowk-ferozepur+road-ludhiana-punjab-141001-NWWB5Z@zdata=MzAuOTAxNDE2Kzc1LjgzMTI0NisxNytOV1dCNVorK25yed,Ludhiana,Punjab,India,North,Ludhiana,,,,,mappls.com,park plaza,,place post box 333 bhai bala chowk ferozepur road 141001 nwwb5z zdata mzauotaxnde2kzc1ljgzmti0nisxnytov1dcnvork25yed,1
4321,paltan bazaar guwahati assam,18100,10,611.0,$0.09,5,26,https://www.mappls.com/place-paltan+bazaar-near+station+road-guwahati-assam-781008-C8WW8V@zdata=MjYuMTgwODY4KzkxLjc0NjAxKzE3K0M4V1c4Visred,Guwahati,Assam,India,North East,Guwahati,,,,,mappls.com,paltan bazaar,,place station road 781008 c8ww8v zdata mjyumtgwody4kzkxljc0njaxkze3k0m4v1c4visred,1
4322,om vihar,18100,43,38.0,$0.11,5,19,https://www.mappls.com/place-om+vihar-balaji+city-bindayaka-jaipur-rajasthan-302012-RFP1D2@zdata=MjYuOTEzNDYrNzUuNjYzMTE3KzE3K1JGUDFEMisred,Jaipur,Rajasthan,India,North,Jaipur,,,,,mappls.com,om vihar,,place balaji city bindayaka 302012 rfp1d2 zdata mjyuotezndyrnzuunjyzmte3kze3k1jgudfemisred,1
4323,sigree restaurant in mumbai,18100,28,39.0,$0.21,4,23,https://www.mappls.com/zyqew0,,,,,,,,,,mappls.com,,,zyqew0,1
4324,shri ram piston,14800,39,38.0,$0.65,2,18,https://www.mappls.com/4c4c36,,,,,,,,,,mappls.com,,,4c4c36,1
4325,shree chintaman ganesh temple ujjain,9900,23,77.0,$0.09,3,16,https://www.mappls.com/kj8dbu,,,,,,,,,,mappls.com,,,kj8dbu,1
4326,shivam road,18100,30,38.0,$0,9,26,"https://www.mappls.com/direction-from--to-azam+complex+shivam+road,+sarada+nagar,+bagh+amberpet,+hyderabad,+telangana,+500013+hyderabad?@zdata=ZnJvbSsrdG8rNzguNTEyNDI5MzksMTcuMzk4MTMwOTYsMzcxN0YxK3ZpYQ==",Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,shivam road,,direction to azam complex sarada nagar bagh amberpet 500013,1
4327,shimoga falls,14800,35,38.0,$0,1,31,https://www.mappls.com/1nrivi,,,,,,,,,,mappls.com,,,1nrivi,1
4328,haj bhavan,14800,6,848.0,$0.18,7,17,https://www.mappls.com/place-haj+bhavan-thanisandra+main+road-thirumanahalli+village-yelahanka-bengaluru-karnataka-560064-d2qqnr@zdata=MTMuMDg4OTg2Kzc3LjYzNDc1NisxNytkMnFxbnIrKw==ed,Bengaluru,Karnataka,India,South,Bengaluru,,,,,mappls.com,haj bhavan,,place thanisandra main road thirumanahalli village yelahanka 560064 d2qqnr zdata mtmumdg4otg2kzc3ljyzndc1nisxnytkmnfxbnirkw ed,1
4329,gobi bus stand,18100,3,1761.0,$0.39,1,20,https://www.mappls.com/upoiod,,,,,,,,,,mappls.com,,,upoiod,1
4330,garden in powai,18100,28,39.0,$0.08,3,21,https://www.mappls.com/place-hiranandani+gardens-forest+street-hiranandani+gardens-powai-mumbai-maharashtra-400076-I58EAA@zdata=MTkuMTE1MjkxKzcyLjkwODkwNysxNytJNThFQUErK25yed,Mumbai,Maharashtra,India,West,Mumbai,Powai,,,,mappls.com,,,place hiranandani gardens forest street hiranandani gardens 400076 i58eaa zdata mtkumte1mjkxkzcyljkwodkwnysxnytjnthfquerk25yed,1
4331,gangotri bar and restaurant,14800,17,106.0,$0,5,11,https://www.mappls.com/place-gangotri+bar+&+restaurant-27th+cross+road-mangammanapalya-bommanahalli-bengaluru-karnataka-560068-3HTDDW@zdata=MTIuOTA0NzM2Kzc3LjY0MDA5OSsxNyszSFRERFcrK25yed,Bengaluru,Karnataka,India,South,Bengaluru,,Restaurant,Food & Dining,Food & Dining,mappls.com,gangotri,,place 27th cross road mangammanapalya bommanahalli 560068 3htddw zdata mtiuota0nzm2kzc3ljy0mda5ossxnyszsfrerfcrk25yed,1
4332,forest park,14800,27,43.0,$0,5,24,https://www.mappls.com/place-biju+patnaik+park-udyan+marg-forest+park-bhubaneswar-odisha-751009-b4a651@zdata=MjAuMjU4MjMrODUuODI1NDI3KzE3K2I0YTY1MSsred,Bhubaneswar,Odisha,India,East,Bhubaneswar,,,,,mappls.com,forest park,,place biju patnaik udyan marg park 751009 b4a651 zdata mjaumju4mjmroduuodi1ndi3kze3k2i0yty1mssred,1
4333,jodhpur park kolkata,18100,23,59.0,$0,5,20,"https://www.mappls.com/direction-from--to-,+jodhpur+park,+kolkata,+west+bengal,+700068?@zdata=ZnJvbSsrdG8rODguMzY3MjY2LDIyLjUwODg2NCxKMlZNODYrdmlh",Jodhpur,,,,Jodhpur,,,,,mappls.com,park kolkata,,direction to bengal 700068,1
4334,jind bus stand,18100,27,43.0,$0.04,2,24,https://www.mappls.com/place-new+bus+stand+jind-vijay+nagar-urban+estate-jind-haryana-126102-UEC3TC@zdata=MjkuMzEzNzU2Kzc2LjM1ODEzNCsxNytVRUMzVEMrK25yed,,Haryana,India,North,,,,,,mappls.com,jind bus stand,,place new vijay nagar urban estate jind 126102 uec3tc zdata mjkumzeznzu2kzc2ljm1odezncsxnytvrumzvemrk25yed,1
4335,jai vihar,18100,40,38.0,$0.13,4,18,https://www.mappls.com/place-shiv+garden-jai+vihar-baprola-new+delhi-delhi-110043-h4f7w8@zdata=MjguNjMxMjY3Kzc3LjAwNjM3OCsxNytoNGY3dzgrKw==ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,jai vihar,,place shiv garden baprola new 110043 h4f7w8 zdata mjgunjmxmjy3kzc3ljawnjm3ocsxnytongy3dzgrkw ed,1
4336,iskcon raipur,22200,8,611.0,$0.63,2,25,https://www.mappls.com/3e4a4b,,,,,,,,,,mappls.com,,,3e4a4b,1
4337,hyatt regency trivandrum,14800,27,38.0,$23.38,28,26,https://www.mappls.com/place-hyatt+regency+trivandrum-thycaud+road-vazhuthcadu-thiruvananthapuram-kerala-695014-xinswh@zdata=OC40OTczMDQrNzYuOTU4NDUrMTcreGluc3doKys=ed,Thiruvananthapuram,Kerala,India,South,Thiruvananthapuram,,,,,mappls.com,hyatt regency trivandrum,,place thycaud road vazhuthcadu 695014 xinswh zdata oc40otczmdqrnzyuotu4ndurmtcregluc3dokys ed,1
4338,honest restaurant avadh,12100,24,43.0,$0.01,1,19,https://www.mappls.com/5i1uc4,,,,,,,,,,mappls.com,,,5i1uc4,1
4339,haldwani bus stand main gate,9900,7,848.0,$0.09,2,20,https://www.mappls.com/place-roadways+bus+station+haldwani-bus+stand+road-banbhoolpura-haldwani-uttarakhand-263139-R3MZ00@zdata=MjkuMjE2NSs3OS41Mjk5ODErMTcrUjNNWjAwKytucg==ed,,Uttarakhand,India,North,,,,,,mappls.com,haldwani bus stand,,place roadways station bus road banbhoolpura haldwani 263139 r3mz00 zdata mjkumje2nss3os41mjk5odermtcrujnnwjawkytucg ed,1
4340,bharath mall,14800,8,463.0,$0.03,9,23,https://www.mappls.com/place-bharath+mall-bejai+main+road-opposite+ksrtc-bejai-lalbagh-mangaluru-karnataka-575004-6F5D7B@zdata=MTIuODg2MTU0Kzc0Ljg0MTAzMSsxNys2RjVEN0IrK25yed,Mangaluru,Karnataka,India,South,Mangaluru,,,,,mappls.com,bharath mall,,place bejai main road opposite ksrtc bejai lalbagh 575004 6f5d7b zdata mtiuodg2mtu0kzc0ljg0mtazmssxnys2rjven0irk25yed,1
4341,bhagwati garden,12100,29,38.0,$0.24,10,19,https://www.mappls.com/place-bhagwati+garden-infront+of+chauhan+pyau-thatipur-gwalior-madhya+pradesh-474011-YMZ2VY@zdata=MjYuMjE0MzYyKzc4LjIxMDMyOSsxNytZTVoyVlkrKw==ed,Gwalior,,,,Gwalior,,,,,mappls.com,bhagwati garden,,place infront chauhan pyau thatipur madhya pradesh 474011 ymz2vy zdata mjyumje0mzyykzc4ljixmdmyossxnytztvoyvlkrkw ed,1
4342,bandra linking road mumbai,14800,8,1192.0,$0.13,2,23,https://www.mappls.com/3yk72b,,,,,,,,,,mappls.com,,,3yk72b,1
4343,bandra link road mumbai,18100,10,463.0,$0.12,1,20,https://www.mappls.com/3yk72b,,,,,,,,,,mappls.com,,,3yk72b,1
4344,banana republic,18100,17,101.0,$0.32,12,27,https://www.mappls.com/lznbvv,,,,,,,,,,mappls.com,,,lznbvv,1
4345,arc branch list,18100,20,59.0,$0.56,1,18,https://www.mappls.com/lodetb,,,,,,,,,,mappls.com,,,lodetb,1
4346,andheri pin code east,22200,52,38.0,$0.02,1,11,https://www.mappls.com/place-andheri+east+mumbai-maharashtra-400069+mumbai-Q2SLHR@zdata=MTkuMTE5NDU1KzcyLjg0OTg5OCsxNytRMlNMSFI=ed,Mumbai,Maharashtra,India,West,Mumbai,Andheri,,,,mappls.com,,,place 400069 q2slhr zdata mtkumte5ndu1kzcyljg0otg5ocsxnytrmlnmsfi ed,1
4347,alreem thammanam,18100,10,271.0,$0.13,2,21,https://www.mappls.com/place-al+reem-mahakavi+vailoppilli+road-dd+village-thammanam-vyttila-kochi-kerala-682032-8ZFUNP@zdata=OS45ODQ3MTAwMDAwMDAxKzc2LjMxMTQ4OSsxNys4WkZVTlArK25yed,Kochi,Kerala,India,South,Kochi,,,,,mappls.com,thammanam,,place al reem mahakavi vailoppilli road dd village vyttila 682032 8zfunp zdata os45odq3mtawmdawmdaxkzc2ljmxmtq4ossxnys4wkzvtlark25yed,1
4348,deep vihar,14800,50,38.0,$0.11,3,19,https://www.mappls.com/place-deep+vihar+colony+lal+kuan-ghaziabad-2LHIJO@zdata=MjguNjMxMis3Ny40NzY2KzE3KzJMSElKTysred,Ghaziabad,,,,Ghaziabad,,,,,mappls.com,deep vihar,,place colony lal kuan 2lhijo zdata mjgunjmxmis3ny40nzy2kze3kzjmselktysred,1
4349,chanakya hotel patna,18100,27,39.0,$0.14,22,25,https://www.mappls.com/place-hotel+chanakya-bir+chand+patel+marg-patna-bihar-800001-BA43SS@zdata=MjUuNjAwODY0Kzg1LjEyNTcxNCsxNytCQTQzU1MrK25yed,Patna,Bihar,India,East,Patna,,Hotel,Accommodation,Accommodation,mappls.com,chanakya,,place bir chand patel marg 800001 ba43ss zdata mjuunjawody0kzg1ljeyntcxncsxnytcqtqzu1mrk25yed,1
4350,calicut cafeteria,18100,10,463.0,$0,3,24,https://www.mappls.com/place-calicut+cafeteria-calicut+road-feroke-kerala-673631-ulp2sz@zdata=MTEuMTgzOTk4Kzc1Ljg0MDM3OCsxNyt1bHAyc3orKw==ed,Kozhikode,Kerala,India,South,Kozhikode,,,,,mappls.com,calicut cafeteria,,place calicut road feroke 673631 ulp2sz zdata mteumtgzotk4kzc1ljg0mdm3ocsxnyt1bhayc3orkw ed,1
4351,bamandongri railway station,9900,18,135.0,$0.10,7,18,"https://www.mappls.com/direction-from--to-bamandongri+railway+station+ulwe,+sector+19+a+navi+mumbai?@zdata=ZnJvbSsrdG8rNzMuMDI1NjI5LDE4Ljk3NDcwMSw0UTM4M1Erdmlh",Mumbai,,,,Mumbai,,,,,mappls.com,bamandongri railway station,,direction to ulwe sector 19 navi,1
