No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
6346,kuala lumpur malaysia city,74000,30,155.0,$0.96,2,34,https://www.tripadvisor.in/Tourism-g298570-Kuala_Lumpur_Wilayah_Persekutuan-Vacations.html,,,,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,kuala lumpur,,g298570 wilayah persekutuan,1
6347,kolkata sightseeing places,90500,3,22496.0,$0.07,12,44,https://www.tripadvisor.in/Attractions-g304558-Activities-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304558 calcutta district,1
6348,mumbai azad maidan,74000,14,1110.0,$0.22,5,19,https://www.tripadvisor.in/Attraction_Review-g303877-d4401066-Reviews-Azad_Maidan-Panjim_North_Goa_District_Goa.html,Panaji,Goa,India,West,Panaji,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,azad maidan,,g303877 d4401066 panjim district,1
6349,mother day brunch,74000,80,155.0,$0,1,18,https://www.tripadvisor.in/Restaurants-g304556-zfp10606-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Chennai,Tamil Nadu,India,South,Chennai,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g304556 zfp10606 madras district,1
6350,mohenjo-daro located,74000,22,318.0,$0,1,54,https://www.tripadvisor.in/Attraction_Review-g676664-d6375853-Reviews-Mohenjo_daro-Larkana_Sindh_Province.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mohenjo daro,,g676664 d6375853 larkana sindh province,1
6351,mohenjo daro located,74000,16,673.0,$0,1,30,https://www.tripadvisor.in/Attraction_Review-g676664-d6375853-Reviews-Mohenjo_daro-Larkana_Sindh_Province.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mohenjo daro,,g676664 d6375853 larkana sindh province,1
6352,mocha,60500,80,155.0,$0,2,50,https://www.tripadvisor.in/Restaurant_Review-g297586-d8291132-Reviews-Mocha-Hyderabad_Hyderabad_District_Telangana.html,Hyderabad,Telangana,India,South,Hyderabad,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,mocha,,g297586 d8291132 district,1
6353,metro junction mall,74000,4,7200.0,$0.12,5,37,https://www.tripadvisor.in/Attraction_Review-g2617033-d3814468-Reviews-Metro_Junction_Mall-Kalyan_Thane_District_Maharashtra.html,Kalyan,Maharashtra,India,West,Kalyan,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,metro junction mall,,g2617033 d3814468 thane district,1
6354,major dhyan chand national stadium delhi,74000,7,4876.0,$0.24,5,25,https://www.tripadvisor.in/Attraction_Review-g304551-d1893242-Reviews-Major_Dhyan_Chand_National_Stadium-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,major dhyan chand national stadium,,g304551 d1893242 national capital territory,1
6355,palani murugan temple,165000,9,4876.0,$0,1,42,https://www.tripadvisor.in/Attraction_Review-g2282879-d2313197-Reviews-Palani_Murugan_Temple-Palani_Dindigul_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,palani murugan temple,,g2282879 d2313197 palani dindigul district,1
6356,oyo hotel near me,90500,5,4876.0,$0.23,19,38,https://www.tripadvisor.in/Hotels-g1968325-zfb11779-Pimpri_Chinchwad_Pune_District_Maharashtra-Hotels.html,Pune,Maharashtra,India,West,Pune,,Hotel,Accommodation,Accommodation,tripadvisor.in,,,g1968325 zfb11779 pimpri chinchwad district,1
6357,noida great india place,74000,3,7200.0,$0.11,5,35,https://www.tripadvisor.in/Attraction_Review-g644043-d1229308-Reviews-The_Great_India_Place-Noida_Gautam_Buddha_Nagar_District_Uttar_Pradesh.html,Noida,Uttar Pradesh,India,,Noida,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,great place,,g644043 d1229308 gautam buddha nagar district,1
6358,nepal janakpur dham,74000,10,4876.0,$0.18,1,41,https://www.tripadvisor.in/Attraction_Review-g424939-d447461-Reviews-Janaki_Temple-Janakpur_Janakpur_Zone_Central_Region.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,janakpur,,g424939 d447461 janaki temple janakpur zone region,1
6359,national park ranthambore,74000,14,1457.0,$0.24,20,47,https://www.tripadvisor.in/Attraction_Review-g1155135-d1026825-Reviews-Ranthambore_National_Park-Ranthambore_National_Park_Sawai_Madhopur_District_Raja.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,national park ranthambore,,g1155135 d1026825 ranthambore national park sawai madhopur district raja,1
6360,national park bandhavgarh,74000,10,2501.0,$0.24,5,30,https://www.tripadvisor.in/Attraction_Review-g679039-d13321869-Reviews-Bandhavgarh_National_Park-Bandhavgarh_National_Park_Umaria_District_Madhya_Prade.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,national park bandhavgarh,,g679039 d13321869 bandhavgarh national park umaria district madhya prade,1
6361,nagarjuna restaurant,60500,9,3470.0,$0,9,39,https://www.tripadvisor.in/Restaurant_Review-g297628-d12112232-Reviews-Nagarjuna_Restaurant-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,nagarjuna,,g297628 d12112232 bangalore district,1
6362,murugan temple palani,74000,8,7200.0,$0.35,1,35,https://www.tripadvisor.in/Attraction_Review-g2282879-d2313197-Reviews-Palani_Murugan_Temple-Palani_Dindigul_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,murugan temple palani,,g2282879 d2313197 palani dindigul district,1
6363,railway station in bangalore,74000,13,1457.0,$0.01,1,39,https://www.tripadvisor.in/Attraction_Review-g297628-d12643537-Reviews-Bengaluru_City_Railway_Station-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,railway station bangalore,,g297628 d12643537 city district,1
6364,puri odisha,49500,9,4876.0,$0,1,33,https://www.tripadvisor.in/Tourism-g503703-Puri_Puri_District_Odisha-Vacations.html,Puri,Odisha,India,East,Puri,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g503703 district,1
6365,places to travel in kolkata,74000,2,22496.0,$0.12,20,27,https://www.tripadvisor.in/Attractions-g304558-Activities-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304558 calcutta district,1
6366,pizza 4p's indiranagar,74000,18,414.0,$0.13,6,37,https://www.tripadvisor.in/Restaurant_Review-g297628-d28163165-Reviews-Pizza_4P_s-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,pizza 4p,,g297628 d28163165 bangalore district,1
6367,pithoragarh uttarakhand,74000,12,1457.0,$0.37,1,40,https://www.tripadvisor.in/Attractions-g1209426-Activities-Pithoragarh_Pithoragarh_District_Uttarakhand.html,,Uttarakhand,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,pithoragarh,,g1209426 pithoragarh district,1
6368,pithoragarh,74000,8,4876.0,$0,1,35,https://www.tripadvisor.in/Attractions-g12293485-Activities-Pithoragarh_District_Uttarakhand.html,,Uttarakhand,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,pithoragarh,,g12293485 district,1
6369,phoenix market city kurla,74000,7,2501.0,$0.02,3,28,https://www.tripadvisor.in/Attraction_Review-g304554-d3410824-Reviews-Phoenix_Marketcity-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,phoenix,,g304554 d3410824 marketcity,1
6370,paradise hotel secunderabad,74000,8,4876.0,$0.14,4,21,https://www.tripadvisor.in/Restaurant_Review-g679014-d1093886-Reviews-Paradise-Secunderabad_Hyderabad_District_Telangana.html,Secunderabad,Telangana,India,South,Secunderabad,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,paradise,,g679014 d1093886 hyderabad district,1
6371,rct mall in mumbai,74000,6,7200.0,$0.29,1,25,https://www.tripadvisor.in/Attraction_Review-g304554-d6104813-Reviews-R_City_Mall-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mall,,g304554 d6104813 city,1
6372,rohini delhi adventure island,74000,11,2501.0,$0.11,3,18,https://www.tripadvisor.in/Attraction_Review-g304551-d1220189-Reviews-Adventure_Island-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,adventure island,,g304551 d1220189 national capital territory,1
6373,golden temple in amritsar punjab india,74000,10,4876.0,$0.06,8,41,https://www.tripadvisor.in/Attraction_Review-g303884-d12687575-Reviews-Golden_Temple-Amritsar_Amritsar_District_Punjab.html,Amritsar,Punjab,India,North,Amritsar,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,golden temple,,g303884 d12687575 district,1
6374,ganesh mandir near me,60500,4,7200.0,$0.03,1,22,https://www.tripadvisor.in/Attraction_Review-g494941-d2402736-Reviews-Khajrana_Ganesh_Mandir-Indore_Indore_District_Madhya_Pradesh.html,Indore,Madhya Pradesh,India,West,Indore,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,ganesh mandir,,g494941 d2402736 khajrana district,1
6375,g i p mall,74000,11,1457.0,$0.11,6,24,https://www.tripadvisor.in/ShowUserReviews-g644043-d1229308-r509438894-The_Great_India_Place-Noida_Gautam_Buddha_Nagar_District_Uttar_Pradesh.html,Noida,Uttar Pradesh,India,,Noida,,,,,tripadvisor.in,,,showuserreviews g644043 d1229308 r509438894 great place gautam buddha nagar district,1
6376,hotel aloha on the ganges,74000,5,4876.0,$0.14,51,22,https://www.tripadvisor.in/Hotel_Review-g10476793-d7250519-Reviews-Aloha_On_The_Ganges-Tapovan_Tehri_Garhwal_District_Uttarakhand.html,,Uttarakhand,India,North,,,Hotel,Accommodation,Accommodation,tripadvisor.in,aloha on ganges,,g10476793 d7250519 tapovan tehri garhwal district,1
6377,holkar cricket stadium indore india,74000,7,3470.0,$0.13,5,25,https://www.tripadvisor.in/Attraction_Review-g494941-d4400960-Reviews-Holkar_Cricket_Stadium-Indore_Indore_District_Madhya_Pradesh.html,Indore,Madhya Pradesh,India,West,Indore,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,holkar cricket stadium,,g494941 d4400960 district,1
6378,heritage,60500,94,155.0,$0.60,1,88,https://www.tripadvisor.in/ShowUserReviews-g297677-d1229352-r647265259-Heritage_Madurai-Madurai_Madurai_District_Tamil_Nadu.html,Madurai,Tamil Nadu,India,South,Madurai,,,,,tripadvisor.in,heritage,,showuserreviews g297677 d1229352 r647265259 district,1
6379,havelock andaman and nicobar,74000,5,7200.0,$0.28,4,36,https://www.tripadvisor.in/Tourism-g503691-Havelock_Island_Andaman_and_Nicobar_Islands-Vacations.html,,Andaman and Nicobar Islands,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,havelock,,g503691 island,1
6380,great india place mall in noida,74000,5,4876.0,$0.11,6,25,https://www.tripadvisor.in/Attraction_Review-g644043-d1229308-Reviews-The_Great_India_Place-Noida_Gautam_Buddha_Nagar_District_Uttar_Pradesh.html,Noida,Uttar Pradesh,India,,Noida,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,great place,,g644043 d1229308 gautam buddha nagar district,1
6381,hotels at jaipur,90500,7,3470.0,$0.45,99,48,https://www.tripadvisor.in/Hotels-g304555-Jaipur_Jaipur_District_Rajasthan-Hotels.html,Jaipur,Rajasthan,India,North,Jaipur,,Hotel,Accommodation,Accommodation,tripadvisor.in,,,g304555 district,1
6382,city centre kolkata,74000,2,11988.0,$0.27,5,22,https://www.tripadvisor.in/Attraction_Review-g304558-d5782276-Reviews-City_Centre_Mall-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,city centre,,g304558 d5782276 mall calcutta district,1
6383,chitrakoot falls,74000,9,3470.0,$0.17,1,40,https://www.tripadvisor.in/Attraction_Review-g2717680-d3652115-Reviews-Chitrakote_Falls-Kanger_Valley_National_Park_Bastar_District_Chhattisgarh.html,,Chhattisgarh,India,Central,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,falls,,g2717680 d3652115 chitrakote kanger valley national park bastar district,1
6384,dhyan chand national stadium,60500,29,162.0,$0.13,3,20,https://www.tripadvisor.in/Attraction_Review-g304551-d1893242-Reviews-Major_Dhyan_Chand_National_Stadium-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,dhyan chand national stadium,,g304551 d1893242 major national capital territory,1
6385,bangalore majestic railway station,60500,10,3470.0,$0,3,24,https://www.tripadvisor.in/Attraction_Review-g297628-d12643537-Reviews-Bengaluru_City_Railway_Station-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore railway station,,g297628 d12643537 city district,1
6386,bangalore international exhibition centre,74000,12,836.0,$0.19,6,29,https://www.tripadvisor.in/Attraction_Review-g297628-d8519910-Reviews-Bangalore_International_Exhibition_Centre-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore international exhibition centre,,g297628 d8519910 bangalore district,1
6387,bangalore india tourist attractions,74000,2,22496.0,$0.09,8,29,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
6388,australia in melbourne,74000,14,1457.0,$0.66,1,69,https://www.tripadvisor.in/Tourism-g255100-Melbourne_Victoria-Vacations.html,,,,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,melbourne,,g255100 victoria,1
6389,ashok vada pav dadar,74000,6,7200.0,$0.15,3,28,https://www.tripadvisor.in/Restaurant_Review-g304554-d8052808-Reviews-Ashok_Vada_Pav-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,ashok vada pav,,g304554 d8052808,1
6390,annapurna himalaya,60500,6,11988.0,$0.11,1,44,https://www.tripadvisor.in/Attraction_Review-g424944-d446950-Reviews-Annapurna_Mountain_Range-Annapurna_Region_Gandaki_Zone_Western_Region.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,annapurna,,g424944 d446950 mountain range annapurna region gandaki zone western region,1
6391,andaman nicobar havelock,74000,6,7200.0,$0.18,4,37,https://www.tripadvisor.in/Tourism-g503691-Havelock_Island_Andaman_and_Nicobar_Islands-Vacations.html,,Andaman and Nicobar Islands,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,havelock,,g503691 island,1
6392,ajanta vs ellora caves,74000,13,1110.0,$0.30,1,22,https://www.tripadvisor.in/ShowTopic-g303883-i10288-k8540598-Ajanta_or_Ellora_Caves-Nashik_Nashik_District_Maharashtra.html,Nashik,Maharashtra,India,West,Nashik,,,,,tripadvisor.in,ajanta ellora caves,,showtopic g303883 i10288 k8540598 district,1
6393,adventure island rohini,74000,9,3470.0,$0.38,1,36,https://www.tripadvisor.in/Attraction_Review-g304551-d1220189-Reviews-Adventure_Island-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,adventure island,,g304551 d1220189 national capital territory,1
6394,1mg mall,74000,6,3470.0,$0.70,5,23,https://www.tripadvisor.in/Attraction_Review-g297628-d3150243-Reviews-1_MG_Lido_Mall-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mall,,g297628 d3150243 mg lido bangalore district,1
6395,brahmaputra river located,74000,42,155.0,$0,1,32,https://www.tripadvisor.in/Attraction_Review-g297590-d499006-Reviews-Brahmaputra_River-Assam.html,,Assam,India,North East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,brahmaputra river,,g297590 d499006,1
6396,brahma temple,60500,8,7200.0,$0.63,5,38,https://www.tripadvisor.in/Attraction_Review-g319729-d2720740-Reviews-Brahma_Temple-Pushkar_Ajmer_District_Rajasthan.html,Pushkar,Rajasthan,India,North,Pushkar,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,brahma temple,,g319729 d2720740 ajmer district,1
6397,bkc sofitel,74000,8,2501.0,$0.43,19,33,https://www.tripadvisor.in/Hotel_Review-g304554-d2048980-Reviews-Sofitel_Mumbai_BKC-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Hotel,Accommodation,Accommodation,tripadvisor.in,bkc sofitel,,g304554 d2048980,1
6398,bda complex hsr layout,74000,4,11988.0,$1.16,12,31,https://www.tripadvisor.in/Attraction_Review-g297628-d6041030-Reviews-BDA_Complex-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bda complex,,g297628 d6041030 bangalore district,1
6399,easy trip,74000,27,155.0,$0.16,63,59,https://www.tripadvisor.in/Attraction_Review-g616028-d4868270-Reviews-India_Easy_Trip_Pvt_Ltd-Haridwar_Haridwar_District_Uttarakhand.html,Haridwar,Uttarakhand,India,North,Haridwar,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,easy trip,,g616028 d4868270 pvt ltd district,1
6400,z square mall,60500,8,1894.0,$0,3,32,https://www.tripadvisor.in/Attraction_Review-g667805-d4401093-Reviews-Z_Square_Mall-Kanpur_Kanpur_Nagar_District_Uttar_Pradesh.html,Kanpur,Uttar Pradesh,India,,Kanpur,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,square mall,,g667805 d4401093 nagar district,1
6401,trident bandra kurla hotel mumbai,74000,5,7200.0,$1.07,17,28,https://www.tripadvisor.in/Hotel_Review-g304554-d1135621-Reviews-Trident_Hotel_Bandra_Kurla-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,Bandra,Hotel,Accommodation,Accommodation,tripadvisor.in,trident kurla,,g304554 d1135621,1
6402,trident bandra kurla,90500,9,3158.0,$9.41,26,48,https://www.tripadvisor.in/Hotel_Review-g304554-d1135621-Reviews-Trident_Hotel_Bandra_Kurla-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,Bandra,Hotel,Accommodation,Accommodation,tripadvisor.in,trident kurla,,g304554 d1135621,1
6403,tourist sites in bangalore,74000,2,22496.0,$0.08,22,34,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
6404,tourist point in delhi,74000,2,22496.0,$0.11,14,38,https://www.tripadvisor.in/Attractions-g304551-Activities-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 national capital territory,1
6405,tourist places in bangalore city,74000,2,22496.0,$0.08,22,38,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
6406,tourist attractions udaipur,74000,3,11988.0,$0.14,16,22,https://www.tripadvisor.in/Attractions-g297672-Activities-Udaipur_Udaipur_District_Rajasthan.html,Udaipur,Rajasthan,India,North,Udaipur,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297672 district,1
6407,tourist attractions kolkata,74000,2,22496.0,$0.12,20,30,https://www.tripadvisor.in/Attractions-g304558-Activities-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304558 calcutta district,1
6408,tourist attractions in delhi,74000,2,22496.0,$0.13,10,34,https://www.tripadvisor.in/Attractions-g304551-Activities-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 national capital territory,1
6409,the leela ambience convention hotel delhi india,74000,8,2326.0,$0.75,18,23,https://www.tripadvisor.in/Hotel_Review-g304551-d3510307-Reviews-The_Leela_Ambience_Convention_Hotel_Delhi-New_Delhi_National_Capital_Territory_of_Delh.html,New Delhi,Delhi,India,North,New Delhi,,Hotel,Accommodation,Accommodation,tripadvisor.in,leela ambience convention,,g304551 d3510307 national capital territory delh,1
6410,the galleria shopping mall,74000,40,155.0,$0.35,7,32,https://www.tripadvisor.in/Attraction_Review-g297615-d10388858-Reviews-Galleria_Market-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Gurugram,Haryana,India,North,Gurugram,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,galleria,,g297615 d10388858 market gurgaon gurgaon district,1
6411,worlds of wonder water park in noida,74000,27,162.0,$0.27,1,19,https://www.tripadvisor.in/Attraction_Review-g644043-d28417235-Reviews-Wow_The_Worlds_Of_Wonder_Waterpark-Noida_Gautam_Buddha_Nagar_District_Uttar_Prad.html,Noida,,,,Noida,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,worlds wonder,,g644043 d28417235 wow waterpark gautam buddha nagar district uttar prad,1
6412,weather kasauli himachal pradesh,74000,80,155.0,$0.01,1,25,https://www.tripadvisor.in/Attractions-g304552-Activities-Shimla_Shimla_District_Himachal_Pradesh.html,Shimla,Himachal Pradesh,India,North,Shimla,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304552 district,1
6413,wayanad resort,90500,3,11988.0,$0.22,98,75,https://www.tripadvisor.in/Hotels-g3841232-zff8-Wayanad_District_Kerala-Hotels.html,,Kerala,India,South,,,Hotel,Accommodation,Accommodation,tripadvisor.in,wayanad,,g3841232 zff8 district,1
6414,visakhapatnam borra caves,74000,5,11988.0,$0,1,29,https://www.tripadvisor.in/Attraction_Review-g297588-d1204479-Reviews-Borra_Caves-Visakhapatnam_Visakhapatnam_District_Andhra_Pradesh.html,Visakhapatnam,Andhra Pradesh,India,South,Visakhapatnam,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,borra caves,,g297588 d1204479 district,1
6415,national park kanha,74000,9,3470.0,$0.11,9,35,https://www.tripadvisor.in/Attraction_Review-g1584866-d324921-Reviews-Kanha_National_Park-Mandla_Mandla_District_Madhya_Pradesh.html,,Madhya Pradesh,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,national park kanha,,g1584866 d324921 mandla mandla district,1
6416,nagarjuna restaurant bangalore,60500,9,4876.0,$0.38,5,33,https://www.tripadvisor.in/Restaurant_Review-g297628-d12112232-Reviews-Nagarjuna_Restaurant-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,nagarjuna bangalore,,g297628 d12112232 district,1
6417,manipuri imphal,74000,10,3470.0,$0,1,40,https://www.tripadvisor.in/Attractions-g668045-Activities-Imphal_Imphal_West_District_Manipur.html,,Manipur,India,North East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,imphal,,g668045 imphal district,1
6418,orchid mumbai,74000,8,2501.0,$0.22,27,49,https://www.tripadvisor.in/Hotel_Review-g304554-d307105-Reviews-The_Orchid_Hotel_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Hotel,Accommodation,Accommodation,tripadvisor.in,orchid,,g304554 d307105 vile parle,1
6419,ooty lake,74000,10,3470.0,$0.07,5,42,https://www.tripadvisor.in/Attraction_Review-g297679-d3243945-Reviews-Ooty_Lake-Ooty_Udhagamandalam_The_Nilgiris_District_Tamil_Nadu.html,Ooty,Tamil Nadu,India,South,Ooty,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,lake,,g297679 d3243945 udhagamandalam nilgiris district,1
6420,nightlife club near me,74000,5,22496.0,$0.07,5,24,https://www.tripadvisor.in/Attractions-g297615-Activities-c20-t99-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Gurugram,Haryana,India,North,Gurugram,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297615 c20 t99 gurgaon gurgaon district,1
6421,nehru park new delhi,74000,3,22496.0,$0.13,3,18,https://www.tripadvisor.in/Attraction_Review-g304551-d4152176-Reviews-Nehru_Park-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,nehru park,,g304551 d4152176 national capital territory,1
6422,near tour places,74000,2,22496.0,$0.08,2,54,https://www.tripadvisor.in/Attractions-g12421913-Activities-Guntur_District_Andhra_Pradesh.html,Guntur,Andhra Pradesh,India,South,Guntur,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12421913 district,1
6423,national science centre new delhi delhi,74000,11,1894.0,$0.15,3,32,https://www.tripadvisor.in/Attraction_Review-g304551-d324107-Reviews-National_Science_Centre-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,national science centre,,g304551 d324107 national capital territory,1
6424,rajasthan jaipur city palace,74000,11,2501.0,$0.04,17,34,https://www.tripadvisor.in/Attraction_Review-g304555-d324468-Reviews-The_City_Palace-Jaipur_Jaipur_District_Rajasthan.html,Jaipur,Rajasthan,India,North,Jaipur,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,city palace,,g304555 d324468 district,1
6425,r city mall mumbai,74000,5,4876.0,$1.11,1,28,https://www.tripadvisor.in/Attraction_Review-g304554-d6104813-Reviews-R_City_Mall-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,city mall,,g304554 d6104813,1
6426,pubs,90500,4,11988.0,$0.35,1,59,https://www.tripadvisor.in/Attractions-g293860-Activities-c20-t99-India.html,,,India,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g293860 c20 t99,1
6427,ernakulam oberon mall,60500,7,2501.0,$0.31,5,36,https://www.tripadvisor.in/Attraction_Review-g297633-d3203928-Reviews-or60-Oberon_Mall-Kochi_Cochin_Ernakulam_District_Kerala.html,Kochi,Kerala,India,South,Kochi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,ernakulam oberon mall,,g297633 d3203928 or60 cochin district,1
6428,dwarka gujarat,74000,11,3470.0,$0.08,1,40,https://www.tripadvisor.in/Tourism-g660182-Dwarka_Devbhumi_Dwarka_District_Gujarat-Vacations.html,,Gujarat,India,West,Dwarka,Dwarka,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g660182 devbhumi district,1
