No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
6166,rumaan hotel tolichowki,9900,11,238.0,$0.06,7,21,https://www.district.in/dining/hyderabad/hotel-rumaan-tolichowki,Hyderabad,,,,Hyderabad,,Restaurant,rumaan hotel tolichowki,,,1
6167,romantic videos tamil,12100,19,52.0,$0,1,32,https://www.district.in/movies/29-movie-tickets-MV219989,,,,,,,,,,movies 29 movie tickets mv219989,1
6168,rcb ticket booking,12100,6,408.0,$0.03,1,33,https://www.district.in/events/ipl-ticket-booking,,,,,,,,ticket booking,,events ipl,1
6169,ranga 70mm cinema,12100,3,3678.0,$0.10,3,21,https://www.district.in/movies/ranga-theatre-70mm-jeedimetla-hyderabad-in-hyderabad-CD1041244,Hyderabad,,,,Hyderabad,,,ranga 70mm,,movies theatre jeedimetla cd1041244,1
6170,rajhans cinema bharuch,9900,5,1177.0,$0.01,1,19,https://www.district.in/movies/rajhans-cinemas-city-center-mall-bharuch-in-bharuch-CD1051626,,,,,,,,rajhans bharuch,,movies cinemas city center mall bharuch cd1051626,1
6171,raja gobi jp nagar,9900,44,25.0,$0.24,16,27,https://www.district.in/dining/bangalore/mr-gobi-jp-nagar-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,gobi jp nagar,,bangalore mr bangalore,1
6172,radha krishna theater,12100,8,567.0,$0.05,1,21,https://www.district.in/movies/radha-krishna-cine-theatre-newly-renovated-penumuru-in-chittoor-CD1030389,,,,,,,,radha krishna,,movies cine theatre newly renovated penumuru chittoor cd1030389,1
6173,r mall,12100,6,1177.0,$0,4,23,https://www.district.in/movies/miraj-cinemas-r-mall-mulund-in-navi-mumbai-CD1013961,Navi Mumbai,,,,Navi Mumbai,,,mall,,movies miraj cinemas mulund cd1013961,1
6174,pvr cinemas panipat,9900,2,1960.0,$0.04,2,21,https://www.district.in/movies/pvr-fun-city-barsad-road-panipat-in-panipat-CD1020671,,,,,,,,pvr panipat,,movies fun city barsad road panipat cd1020671,1
6175,pvr cinema hubli,12100,3,1177.0,$0.05,1,20,https://www.district.in/movies/pvr-inorbit-mall-hubli-in-hubli-CD1102225,,,,,,,,pvr hubli,,movies inorbit mall hubli cd1102225,1
6176,pkl 2025 live,720,12,136.0,$0,1,31,https://www.district.in/events/pkl-2025-delhi-team,Delhi,Delhi,India,North,Delhi,,,pkl 2025,,events team,1
6177,thane best restaurants,12100,34,25.0,$0.03,4,18,https://www.district.in/,,,,,,,,,,,1
6178,telugu movies releasing in january 2026,9900,6,797.0,$0,1,45,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
6179,speed the movie,14800,24,32.0,$0,1,71,https://www.district.in/movies/speed-movie-tickets-in-gangavathi-MV206103,,,,,,,,speed movie,,movies tickets gangavathi mv206103,1
6180,siddiq kabab center,12100,29,26.0,$0.21,4,23,https://www.district.in/dining/bangalore/siddique-kabab-centre-frazer-town,Bengaluru,,,,Bengaluru,,Restaurant,kabab,,bangalore siddique centre frazer town,1
6181,sethi dhaba,9900,13,238.0,$0.07,2,22,https://www.district.in/dining/chandigarh/sethi-dhaba-lohgarh-zirakpur,Chandigarh,Chandigarh,India,North,Chandigarh,,Restaurant,sethi dhaba,,lohgarh zirakpur,1
6182,roastery coffee house dwarka,9900,6,567.0,$0.30,3,22,https://www.district.in/dining/ncr/roastery-coffee-house-sector-17-dwarka-new-delhi,New Delhi,Delhi,India,North,New Delhi,Dwarka,Restaurant,roastery coffee house,,ncr sector 17,1
6183,msx mall greater noida,12100,4,797.0,$1.19,2,19,https://www.district.in/movies/msx-cinemas-greater-noida-in-greater-noida-CD1092168,Greater Noida,,,,Greater Noida,,,msx,,movies cinemas cd1092168,1
6184,meenakshi bhavan,9900,17,136.0,$0.04,1,21,https://www.district.in/dining/chennai/sri-meenakshi-bhavan-selaiyur,Chennai,,,,Chennai,,Restaurant,meenakshi bhavan,,sri selaiyur,1
6185,maxx cinemas,4400,3,1177.0,$0.29,1,21,https://www.district.in/movies/maxx-cinema-mg-mall-sector-14-sonipat-in-kundli-CD1012997,,,,,,,,maxx,,movies cinema mg mall sector 14 sonipat kundli cd1012997,1
6186,maxus cinema bhayandar,9900,3,1177.0,$0.04,1,21,https://www.district.in/movies/maxus-cinemas-bhayandar-in-mumbai-CD1067730,Mumbai,,,,Mumbai,,,maxus bhayandar,,movies cinemas cd1067730,1
6187,mall of faridabad,12100,6,567.0,$0.03,8,19,https://www.district.in/movies/pvr-pacific-mall-the-mall-of-faridabad-nit-nit-bus-stand-faridabad-in-gurgaon-CD1023790,Faridabad,,,,Faridabad,,,mall,,movies pvr pacific mall nit nit bus stand gurgaon cd1023790,1
6188,madurai inox,12100,3,1177.0,$0,1,23,https://www.district.in/movies/inox-vishaal-de-mall-gokhale-road-madurai-in-madurai-CD1029680,Madurai,,,,Madurai,,,inox,,movies vishaal de mall gokhale road cd1029680,1
6189,lucknow best restaurants,14800,42,25.0,$0.05,2,22,https://www.district.in/,,,,,,,,,,,1
6190,latest films download,12100,32,25.0,$0.12,1,77,https://www.district.in/movies/,,,,,,,,,,movies,1
6191,latest best films,12100,28,26.0,$0,1,62,https://www.district.in/movies/,,,,,,,,,,movies,1
6192,kk cinemas,12100,2,1960.0,$0.03,1,18,https://www.district.in/movies/k-k-cinemas-a-c-4k-rgb-laser-dolby-atmos-minjur-in-chennai-CD22684,Chennai,,,,Chennai,,,cinemas,,movies 4k rgb laser dolby atmos minjur cd22684,1
6193,kingdome klub & kitchen,12100,5,1177.0,$0.06,1,20,https://www.district.in/dining/hyderabad/kingdome-klub-kitchen-financial-district,Hyderabad,,,,Hyderabad,,Restaurant,kingdome klub kitchen,,financial district,1
6194,garv salman khan,12100,16,110.0,$0,1,32,https://www.district.in/movies/garv-pride-and-honour-2004-movie-tickets-MV172252,,,,,,,,garv,,movies pride honour 2004 movie tickets mv172252,1
6195,garv movie salman khan,9900,28,27.0,$0,1,32,https://www.district.in/movies/garv-pride-and-honour-2004-movie-tickets-MV172252,,,,,,,,garv movie,,movies pride honour 2004 tickets mv172252,1
6196,film on shivaji maharaj,14800,13,309.0,$0,1,29,https://www.district.in/movies/raja-shivaji-movie-tickets-MV170361,,,,,,,,shivaji,,movies raja movie tickets mv170361,1
6197,dance club in hyderabad,12100,90,25.0,$0.02,2,24,https://www.district.in/events/,,,,,,,,,,events,1
6198,crystal mall rajkot,12100,5,567.0,$0,2,17,https://www.district.in/movies/movie-time-crystal-mall-kalawad-road-rajkot-in-rajkot-CD1040088,Rajkot,,,,Rajkot,,,crystal mall,,movies movie time kalawad road cd1040088,1
6199,controll movie,12100,9,567.0,$0,1,25,https://www.district.in/movies/controll-movie-tickets-MV207158,,,,,,,,controll movie,,movies tickets mv207158,1
6200,citrus hotel ghaziabad,9900,22,29.0,$0.29,3,19,https://www.district.in/dining/ncr/citrus-cafe-lemon-tree-hotel-kaushambi-ghaziabad,Ghaziabad,,,,Ghaziabad,,Restaurant,citrus hotel,,ncr lemon tree kaushambi,1
6201,cinema theaters in coimbatore,12100,12,309.0,$0.03,1,28,https://www.district.in/movies/coimbatore-movie-tickets,Coimbatore,,,,Coimbatore,,,,,movies movie tickets,1
6202,cinema in chennai,12100,8,797.0,$0.01,3,51,https://www.district.in/movies/chennai-movie-tickets,Chennai,,,,Chennai,,,,,movies movie tickets,1
6203,chhotu maharaj cinema,9900,7,797.0,$0.04,1,19,https://www.district.in/movies/chhotu-maharaj-cinema-indore-in-indore-CD1059115,Indore,,,,Indore,,,chhotu maharaj cinema,,movies cd1059115,1
6204,chandra metro mall,12100,8,408.0,$0.11,11,20,https://www.district.in/movies/inox-national-virugambakkam-chennai-in-chennai-CD1020773,Chennai,,,,Chennai,,,,,movies inox national virugambakkam cd1020773,1
6205,kerala story 2 ott release date,6600,16,71.0,$0.20,1,30,https://www.district.in/movies/the-kerala-story-2-goes-beyond-movie-tickets-MV214234,,Kerala,India,South,,,,story,,movies goes beyond movie tickets mv214234,1
6206,kerala cafe fort kochi,9900,8,567.0,$0.01,3,19,https://www.district.in/dining/kochi/kerala-cafe-1-fort-kochi,Kochi,Kerala,India,South,Kochi,,Restaurant,fort,,,1
6207,jetlee telugu movie,2400,9,567.0,$0,1,26,https://www.district.in/movies/jetlee-movie-tickets-MV213451,,,,,,,,jetlee movie,,movies tickets mv213451,1
6208,jan neta release date,9900,4,1960.0,$0,1,32,https://www.district.in/movies/jan-neta-movie-tickets-MV212360,,,,,,,,jan neta,,movies movie tickets mv212360,1
6209,ip mughal,12100,3,1177.0,$0,1,21,https://www.district.in/movies/ip-cinemas-ip-mughal-multiplex-chandauli-district-mughalsarai-in-mughalsarai-CD1039214,,,,,,,,ip mughal,,movies cinemas ip multiplex chandauli district mughalsarai mughalsarai cd1039214,1
6210,inox r-city mall,12100,3,1177.0,$0.05,4,21,https://www.district.in/movies/inox-r-city-ghatkopar-w-mumbai-in-mumbai-CD1013613,Mumbai,,,,Mumbai,,,inox city,,movies ghatkopar cd1013613,1
6211,inox korum,12100,2,1960.0,$0.05,3,19,https://www.district.in/movies/inox-korum-mall-mangal-pandey-road-thane-w-in-navi-mumbai-CD1018545,Navi Mumbai,,,,Navi Mumbai,,,inox korum,,movies mall mangal pandey road thane cd1018545,1
6212,inox in quest mall,12100,5,1177.0,$0.04,1,21,https://www.district.in/movies/inox-quest-mall-ballygunge-kolkata-in-kolkata-CD1020727,Kolkata,,,,Kolkata,,,inox quest mall,,movies ballygunge cd1020727,1
6213,inox in madurai,12100,3,1960.0,$0.01,1,22,https://www.district.in/movies/inox-vishaal-de-mall-gokhale-road-madurai-in-madurai-CD1029680,Madurai,,,,Madurai,,,inox,,movies vishaal de mall gokhale road cd1029680,1
6214,indian discord,12100,28,25.0,$0,1,29,https://www.district.in/movies/,,,,,,,,,,movies,1
6215,india bake,12100,43,25.0,$0.04,1,29,https://www.district.in/dining/kolkata/bake-india-new-town,Kolkata,,India,,Kolkata,,Restaurant,bake,,new town,1
6216,hotel shree ganesh,12100,21,39.0,$0.14,1,21,https://www.district.in/dining/pune/shree-ganesh-hotel-and-snacks-pimpri,Pune,,,,Pune,,Restaurant,hotel shree ganesh,,snacks pimpri,1
6217,harishankar veg restro,9900,10,408.0,$0.04,6,20,https://www.district.in/dining/jaipur/harishankar-veg-restro-mansarovar,Jaipur,,,,Jaipur,,Restaurant,harishankar veg restro,,mansarovar,1
6218,grounded café,12100,8,567.0,$0.42,3,22,https://www.district.in/dining/chennai/grounded-cafe-mambakkam,Chennai,,,,Chennai,,Restaurant,grounded,,mambakkam,1
6219,green signal veg,12100,30,25.0,$0.43,3,22,https://www.district.in/dining/pune/green-signal-deccan-gymkhana,Pune,,,,Pune,,Restaurant,green signal,,deccan gymkhana,1
6220,cc2 inox,12100,2,1960.0,$0,1,20,https://www.district.in/movies/inox-city-centre-ii-rajarhat-kolkata-in-kolkata-CD1020724,Kolkata,,,,Kolkata,,,inox,,movies city centre ii rajarhat cd1020724,1
6221,broadway bar restaurant,9900,9,408.0,$0.15,3,28,https://www.district.in/dining/kolkata/hotel-broadway-chandni-chowk,Kolkata,,,,Kolkata,Chandni Chowk,Restaurant,broadway,,hotel,1
6222,bookmyshow dhurandhar,12100,13,110.0,$0.01,1,21,https://www.district.in/movies/,,,,,,,,,,movies,1
6223,bollywood spices,12100,15,181.0,$0,1,12,https://www.district.in/dining/chandigarh/bollywood-spices-vip-road-zirakpur,Chandigarh,Chandigarh,India,North,Chandigarh,,Restaurant,bollywood spices,,vip road zirakpur,1
6224,bollywood releases today,12100,6,797.0,$0.01,1,71,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,,,movies upcoming hindi movies,1
6225,bihu attack,1600,8,797.0,$0,1,21,https://www.district.in/movies/bihu-attack-movie-tickets-in-bareja-MV210901,,,,,,,,bihu attack,,movies movie tickets bareja mv210901,1
6226,big cinema in ulhasnagar,12100,2,1960.0,$0,1,20,https://www.district.in/movies/ulhasnagar-movie-tickets,,,,,,,,ulhasnagar,,movies movie tickets,1
6227,bharat talkies bhopal,12100,5,1177.0,$0.08,2,20,https://www.district.in/movies/bharat-cineplex-hamidia-road-bhopal-in-bhopal-CD9729,Bhopal,,,,Bhopal,,,bharat,,movies cineplex hamidia road cd9729,1
6228,best restaurant in noida,12100,46,25.0,$0.08,8,11,https://www.district.in/,,,,,,,,,,,1
6229,babaji dhaba,12100,23,52.0,$0.03,1,22,https://www.district.in/dining/gwalior/baba-ka-dhaba-city-center,Gwalior,,,,Gwalior,,Restaurant,dhaba,,baba ka city center,1
6230,baba dhaba,12100,12,408.0,$0.04,1,22,https://www.district.in/dining/patna/baba-dhaba-hajipur,Patna,,,,Patna,,Restaurant,baba dhaba,,hajipur,1
6231,ayodhya upachar,9900,8,567.0,$0.13,4,19,https://www.district.in/dining/bangalore/namma-ayodhya-upachar-kengeri-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,ayodhya upachar,,bangalore namma kengeri bangalore,1
6232,asr cinema patna,12100,4,1177.0,$0.01,3,21,https://www.district.in/movies/patna-movie-tickets,Patna,,,,Patna,,,,,movies movie tickets,1
6233,aromatic cafe,12100,7,797.0,$0.05,2,22,https://www.district.in/dining/ncr/aromatic-cafe-pandav-nagar-new-delhi,New Delhi,Delhi,India,North,New Delhi,,Restaurant,aromatic,,ncr pandav nagar,1
6234,amritsari truly north indian restaurant,12100,6,797.0,$0.12,4,22,https://www.district.in/dining/bangalore/amritsari-truly-north-indian-koramangala-5th-block-bangalore,Bengaluru,,,,Bengaluru,Koramangala,Restaurant,amritsari truly indian,,bangalore 5th block bangalore,1
6235,2026 new movies,14800,6,1177.0,$1.85,1,38,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
6236,18 spot,12100,61,25.0,$0.16,5,19,https://www.district.in/dining/pune/spot-11-enjoy-family-resto-bar-dhanori,Pune,,,,Pune,,Restaurant,spot,,11 enjoy family resto dhanori,1
6237,1135 ad restaurant,12100,16,90.0,$0.40,1,24,https://www.district.in/dining/jaipur/1135-ad-amer,Jaipur,,,,Jaipur,,Restaurant,1135 ad,,amer,1
6238,oona the one,12100,19,67.0,$1.33,3,22,https://www.district.in/dining/ranchi/oona-the-one-1-kadru,Ranchi,,,,Ranchi,,Restaurant,oona one,,kadru,1
6239,nice juice centre,12100,11,408.0,$0,3,17,https://www.district.in/dining/hyderabad/nice-juice-centre-tolichowki,Hyderabad,,,,Hyderabad,,Restaurant,nice juice centre,,tolichowki,1
6240,nh 37 restaurant,12100,8,797.0,$0,4,18,https://www.district.in/dining/pune/nh-37-dhaba-model-colony,Pune,,,,Pune,,Restaurant,nh 37,,dhaba model colony,1
6241,new andhra meals hotel chennai,9900,8,408.0,$0.13,4,22,https://www.district.in/dining/chennai/new-andhra-meals-hotel-valasaravakkam,Chennai,,,,Chennai,,Restaurant,new andhra meals hotel,,valasaravakkam,1
6242,movies in surat,12100,2,1960.0,$0.01,3,32,https://www.district.in/movies/surat-movie-tickets,Surat,,,,Surat,,,movies,,movie tickets,1
6243,mi piaci mehrauli,8100,7,797.0,$0.44,3,20,https://www.district.in/dining/ncr/mi-piaci-1-mehrauli-new-delhi,New Delhi,Delhi,India,North,New Delhi,,Restaurant,mi piaci mehrauli,,ncr,1
6244,mcdonalds mg road bangalore,12100,6,1177.0,$0.07,1,19,https://www.district.in/dining/bangalore/mcdonalds-mg-road,Bengaluru,,,,Bengaluru,MG Road,Restaurant,mcdonalds bangalore,,,1
6245,zomato bangalore,12100,6,408.0,$0.08,4,28,https://www.district.in/,,,,,,,,,,,1
6246,the barkhana,9900,10,309.0,$0.32,10,18,https://www.district.in/dining/pune/the-barkhana-wakad,Pune,,,,Pune,,Restaurant,barkhana,,wakad,1
6247,tandoor park kolkata,12100,11,309.0,$0.17,4,23,https://www.district.in/dining/kolkata/tandoor-park-dhakuria,Kolkata,,,,Kolkata,,Restaurant,tandoor park,,dhakuria,1
6248,tandoor house,12100,10,567.0,$0,2,22,https://www.district.in/dining/kolkata/tandoor-house-gariahat,Kolkata,,,,Kolkata,,Restaurant,tandoor house,,gariahat,1
6249,taj mahal ticket booking,12100,4,1177.0,$0.88,11,32,https://www.district.in/events/taj-mahal-monument-buy-tickets,,,,,,,,taj mahal,,events monument buy tickets,1
6250,sri sairam theatre,14800,38,25.0,$0,1,21,https://www.district.in/movies/svc-sri-sairam-movie-land-library-road-cart-stand-road-anakapalle-in-vizag-CD1018799,Visakhapatnam,,,,Visakhapatnam,,,sri sairam,,movies svc movie land library road cart stand road anakapalle vizag cd1018799,1
6251,sri kalidas m plex,12100,8,238.0,$0.08,1,22,https://www.district.in/movies/sri-kalidas-m-plex-4k-rgb-laser-dolby-atmos-thoongampara-kattakada-trivandrum-in-panachamoodu-CD1037497,Thiruvananthapuram,,,,Thiruvananthapuram,,,sri kalidas plex,,movies 4k rgb laser dolby atmos thoongampara kattakada trivandrum panachamoodu cd1037497,1
6252,soul space spirit,12100,4,797.0,$0.15,7,17,https://www.district.in/movies/pvr-central-spirit-mall-bellandur-bengaluru-in-bengaluru-CD1022298,Bengaluru,,,,Bengaluru,,,spirit,,movies pvr mall bellandur cd1022298,1
6253,saathiya movies,9900,21,52.0,$0.02,1,42,https://www.district.in/movies/saathiya-2002-movie-tickets-MV169688,,,,,,,,saathiya movies,,2002 movie tickets mv169688,1
6254,reminder of him movie,12100,14,181.0,$0,1,27,https://www.district.in/movies/reminders-of-him-movie-tickets-in-bengaluru-MV207195,Bengaluru,,,,Bengaluru,,,him movie,,movies reminders tickets mv207195,1
6255,the king singer,12100,60,25.0,$0,1,32,https://www.district.in/events/king/artist,,,,,,,,king,,events artist,1
6256,tandoori nights,12100,12,309.0,$0.13,1,22,https://www.district.in/dining/lucknow/tandoori-nights-1-indira-nagar,Lucknow,,,,Lucknow,,Restaurant,tandoori nights,,indira nagar,1
6257,surrender movie,9900,13,238.0,$0,1,32,https://www.district.in/movies/surrender-movie-tickets-in-ron-MV201802,,,,,,,,surrender movie,,movies tickets ron mv201802,1
6258,manoj bhavan veg restaurant,12100,11,567.0,$0.04,1,20,https://www.district.in/dining/chennai/manoj-bhavan-veg-restaurant-ramapuram,Chennai,,,,Chennai,,Restaurant,manoj bhavan veg,,ramapuram,1
6259,maji sagar restaurant,9900,10,408.0,$0.15,2,21,https://www.district.in/dining/mumbai/maji-sagar-1-tardeo,Mumbai,,,,Mumbai,,Restaurant,maji sagar,,tardeo,1
6260,lazy leopard,9900,11,238.0,$0.39,3,19,https://www.district.in/dining/chennai/lazy-leopard-gopalapuram,Chennai,,,,Chennai,,Restaurant,lazy leopard,,gopalapuram,1
6261,khalifa movie,12100,8,567.0,$0,1,26,https://www.district.in/movies/khalifa-movie-tickets-MV157430,,,,,,,,khalifa movie,,movies tickets mv157430,1
6262,kapila resorts,9900,29,25.0,$0.14,6,36,https://www.district.in/dining/pune/kapila-resorts-wagholi,Pune,,,,Pune,,Restaurant,kapila resorts,,wagholi,1
6263,just friends movie,12100,74,25.0,$0.01,1,45,https://www.district.in/events/bhajan-jamming-with-gk-das-friends-may16-2026-buy-tickets,,,,,Greater Kailash,Greater Kailash,,friends,,events bhajan jamming gk das may16 2026 buy tickets,1
6264,jodhpur cinema hall,12100,7,797.0,$0.01,1,21,https://www.district.in/movies/jodhpur-movie-tickets,Jodhpur,,,,Jodhpur,,,,,movies movie tickets,1
6265,ip sigra varanasi,9900,2,1960.0,$0.04,1,23,https://www.district.in/movies/ip-cinemas-ip-sigra-mall-shastri-nagar-varanasi-in-varanasi-CD1039215,Varanasi,,,,Varanasi,,,ip sigra,,movies cinemas ip mall shastri nagar cd1039215,1
6266,inox vr mall surat,12100,3,1960.0,$0.02,4,20,https://www.district.in/movies/inox-vr-surat-dumas-road-surat-in-surat-CD1020707,Surat,,,,Surat,,,inox vr,,movies dumas road cd1020707,1
6267,inox c 21 mall,12100,3,1177.0,$0.27,5,20,https://www.district.in/movies/inox-c-21-mall-sheetal-nagar-indore-in-indore-CD1024421,Indore,,,,Indore,,,inox 21 mall,,movies sheetal nagar cd1024421,1
6268,hotel sitara grand lb nagar,9900,31,25.0,$0.32,18,19,https://www.district.in/dining/hyderabad/hotel-sitara-grand-l-b-nagar,Hyderabad,,,,Hyderabad,,Restaurant,hotel sitara grand nagar,,,1
6269,hard rock cafe in chennai,12100,4,1960.0,$0.80,3,23,https://www.district.in/dining/chennai/hard-rock-cafe-nungambakkam,Chennai,,,,Chennai,,Restaurant,hard rock,,nungambakkam,1
6270,hanuman dhaba,12100,10,567.0,$0.04,4,21,https://www.district.in/dining/jaipur/hanuman-dhaba-sikar-road,Jaipur,,,,Jaipur,,Restaurant,hanuman dhaba,,sikar road,1
6271,halli jonne biryani,12100,10,309.0,$0.24,4,22,https://www.district.in/dining/bangalore/halli-jonne-biriyani-jayanagar,Bengaluru,,,,Bengaluru,,Restaurant,halli jonne,,bangalore biriyani jayanagar,1
6272,great inspiring movies,12100,44,25.0,$0,1,34,https://www.district.in/movies/sankeerthana-movie-tickets-MV219384,,,,,,,,movies,,sankeerthana movie tickets mv219384,1
6273,panchali pure veg,9900,20,61.0,$0.41,5,19,https://www.district.in/dining/pune/panchali-restaurant-jm-road,Pune,,,,Pune,,Restaurant,panchali,,jm road,1
6274,new cinema list,12100,8,309.0,$0.14,1,86,https://www.district.in/movies/upcoming-movies,,,,,,,,,,movies upcoming movies,1
6275,nayagan movie,14800,8,797.0,$0,1,43,https://www.district.in/movies/jana-nayagan-movie-tickets-MV188681,,,,,,,,nayagan movie,,movies jana tickets mv188681,1
6276,naidu's,12100,16,181.0,$0.03,1,27,https://www.district.in/dining/bangalore/naidus-nati-style-restaurant-kr-puram-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,,,bangalore naidus nati style kr puram bangalore,1
6277,mrithyunjay movie,12100,11,408.0,$0,1,25,https://www.district.in/movies/mrithyunjay-movie-tickets-in-bengaluru-MV191671,Bengaluru,,,,Bengaluru,,,mrithyunjay movie,,movies tickets mv191671,1
6278,movies list new,12100,10,238.0,$0.14,1,82,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
6279,movies in patna,12100,3,1960.0,$0.01,4,21,https://www.district.in/movies/patna-movie-tickets,Patna,,,,Patna,,,movies,,movie tickets,1
6280,movie on shivaji maharaj,12100,15,136.0,$0,1,8,https://www.district.in/movies/raja-shivaji-movie-tickets-MV170361,,,,,,,,movie shivaji,,movies raja tickets mv170361,1
6281,mkv movie cinemas,14800,14,71.0,$0,1,22,https://www.district.in/movies/mvr-cinemas-dolby-7-1-dolby-atmos-4k-rgb-laser-guduvanchery-in-chennai-CD1101384,Chennai,,,,Chennai,,,cinemas,,movies mvr dolby dolby atmos 4k rgb laser guduvanchery cd1101384,1
6282,mitron navi mumbai,9900,7,1177.0,$0.08,2,21,https://www.district.in/dining/mumbai/mitron-turbhe-navi-mumbai,Navi Mumbai,,,,Navi Mumbai,,Restaurant,mitron,,turbhe,1
6283,mini punjab mumbai,12100,28,26.0,$0.13,3,21,https://www.district.in/dining/mumbai/mini-punjab-restaurant-bar-vashi-navi-mumbai,,Punjab,India,North,,,Restaurant,mini mumbai,,vashi navi mumbai,1
6284,millers 46 steak house & bar,12100,8,408.0,$0.31,4,22,https://www.district.in/dining/bangalore/millers-46-vasanth-nagar,Bengaluru,,,,Bengaluru,,Restaurant,millers 46,,bangalore vasanth nagar,1
6285,military hotel,12100,12,408.0,$0,2,22,https://www.district.in/dining/bangalore/bengaluru-military-hotel-sarjapur-road-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,military hotel,,bangalore sarjapur road bangalore,1
6286,maxx cinema sonipat,12100,2,1960.0,$0.03,1,21,https://www.district.in/movies/maxx-cinema-mg-mall-sector-14-sonipat-in-kundli-CD1012997,,,,,,,,maxx cinema sonipat,,movies mg mall sector 14 kundli cd1012997,1
6287,mantras cafe,12100,11,238.0,$0.03,1,22,https://www.district.in/dining/indore/mantras-cafe-mr-10-road,Indore,,,,Indore,,Restaurant,mantras,,mr 10 road,1
6288,mahagun mall pvr,12100,3,1177.0,$0.05,2,21,https://www.district.in/movies/pvr-mahagun-mahagun-metro-mall-ghaziabad-in-new-delhi-CD1020699,New Delhi,Delhi,India,North,New Delhi,,,mahagun mall pvr,,movies mahagun metro ghaziabad cd1020699,1
6289,madurai cinemas,12100,7,797.0,$0,1,21,https://www.district.in/movies/madurai-movie-tickets,Madurai,,,,Madurai,,,,,movies movie tickets,1
6290,list of the new movies,12100,13,136.0,$0.14,1,83,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
6291,list new movies,12100,10,238.0,$0.14,1,82,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
6292,rim naam,12100,7,797.0,$0.17,4,23,https://www.district.in/dining/bangalore/rim-naam-the-oberoi-mg-road-bangalore,Bengaluru,,,,Bengaluru,MG Road,Restaurant,rim naam,,bangalore oberoi bangalore,1
6293,rao hotel,9900,5,1960.0,$0.05,2,23,https://www.district.in/dining/ncr/rao-hotel-manesar,,,,,,,Restaurant,rao hotel,,ncr manesar,1
6294,queen pod,14800,9,567.0,$0.05,3,28,https://www.district.in/dining/gangtok/queens-pod-arithang,,,,,,,Restaurant,pod,,gangtok queens arithang,1
6295,pvr grand mall,12100,3,1177.0,$0.06,7,17,https://www.district.in/movies/pvr-grand-mall-velachery-chennai-in-chennai-CD1022271,Chennai,,,,Chennai,,,pvr grand mall,,movies velachery cd1022271,1
6296,pongal release tamil movies 2026,9900,6,567.0,$0,1,29,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil movies,,upcoming movies,1
6297,hideaway cafe and bar,12100,46,25.0,$0.13,3,22,https://www.district.in/dining/kolkata/hideaway-cafe-lake-market-area,Kolkata,,,,Kolkata,,Restaurant,hideaway,,lake market area,1
6298,happy be happy movie,12100,12,238.0,$0,1,29,https://www.district.in/movies/happy-be-happy-movie-tickets-MV217805,,,,,,,,happy be happy movie,,movies tickets mv217805,1
6299,gold cinema morena,12100,4,797.0,$0,1,21,https://www.district.in/movies/gold-cinema-hariraj-cinema-compound-morena-in-morena-CD7726,,,,,,,,gold cinema morena,,movies hariraj cinema compound morena cd7726,1
6300,gokul restaurant,12100,17,136.0,$0.12,3,22,https://www.district.in/dining/rourkela/gokul-restaurant-1-raurkela-industrialship,,,,,,,Restaurant,gokul,,rourkela raurkela industrialship,1
6301,galaxy mall ambala city,12100,2,1960.0,$0.01,1,21,https://www.district.in/movies/fun-cinema-galaxy-mall-sector-7-ambala-in-ambala-CD131,,,,,,,,galaxy mall ambala,,movies fun cinema sector ambala cd131,1
6302,fun mall,12100,8,567.0,$0.21,2,22,https://www.district.in/movies/cinepolis-fun-cinema-republic-mall-peelamedu-coimbatore-in-coimbatore-CD135,Coimbatore,,,,Coimbatore,,,fun mall,,movies cinepolis cinema republic peelamedu cd135,1
6303,festivals tomorrow,12100,12,181.0,$0,1,40,https://www.district.in/events/,,,,,,,,,,events,1
6304,egg rolling near me,12100,10,238.0,$0.15,6,22,https://www.district.in/dining/sirsa/bengal-egg-roll-corner-sirsa-locality-sirsa,,,,,,,Restaurant,egg,,sirsa bengal roll corner sirsa locality sirsa,1
6305,dine club,12100,25,29.0,$0.71,1,20,https://www.district.in/dining/,,,,,,,Restaurant,,,,1
6306,brahma garden,12100,50,25.0,$0.09,2,21,https://www.district.in/dining/pune/brahma-pure-veg-sinhgad-road,Pune,,,,Pune,,Restaurant,brahma,,pure veg sinhgad road,1
