No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
6662,shastri nagar metro station,110000,10,3718,$0,3,35,https://www.justdial.com/Delhi/Shastri-Nagar-Metro-Station-Shastri-Nagar-N/011PXX11-XX11-170602185359-D7P6_BZDET/photos,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6663,service center of motorola,110000,13,1650,$0.13,3,37,https://www.justdial.com/Jalgaon/Motorola-Authorised-Service-Center-Near-Nehru-Chowk-Navi-Peth-Jalgaon/9999PX257-X257-100911235012-D7Q9_BZDET,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6664,second hand mobile,110000,10,2167,$0.01,97,23,https://www.justdial.com/Visakhapatnam/Second-Hand-Phone-Dealers/nct-10553204,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
6665,smart tv tvs,110000,55,231,$0.04,97,53,https://www.justdial.com/india/Smart-TV-Televisions,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6666,skin specialist in near me,135000,7,10703,$0.41,40,32,https://www.justdial.com/Zirakpur/Dermatologists/nct-10156786,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6667,state bank of india branch near me,90500,6,17820,$0.03,1,20,https://www.justdial.com/Pune/State-Bank-Of-India-in-Pimpri-Chinchwad-New-Town/nct-11978697,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
6668,st xavier's mumbai,110000,11,2167,$0.87,1,43,https://www.justdial.com/Mumbai/St-Xaviers-College-Opposite-Metro-Big-Cinemas-Dhobi-Talao-Fort/022PXX22-XX22-000105683540-U6Y7_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
6669,tanishq jewellery,90500,14,1650,$0.09,94,74,https://www.justdial.com/Chennai/Tanishq/nct-11982160,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6670,tamilnadu mgr university,110000,12,1243,$0.48,2,20,https://www.justdial.com/Chennai/The-Tamilnadu-Dr-Mgr-Medical-University-Opposite-Spic-Guindy/044P3018288_BZDET,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6671,tamilnadu mgr medical university,110000,13,1243,$0.48,2,30,https://www.justdial.com/Chennai/The-Tamilnadu-Dr-Mgr-Medical-University-Opposite-Spic-Guindy/044P3018288_BZDET,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6672,supermarket,135000,9,5159,$0.75,2,61,https://www.justdial.com/Thrissur/Supermarkets/nct-10463784,Thrissur,Unknown,Unknown,Unknown,Thrissur,Unknown,,,,1
6673,thomas cook,110000,12,1650,$0.23,3,48,https://www.justdial.com/Delhi/Thomas-Cook-India-Ltd-Above-Hira-Sweets-Near-H-Block-Connaught-Place/011PXX11-XX11-120202194300-C4V1_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6674,things to see in ooty,110000,55,231,$0.09,11,29,https://www.justdial.com/list/unforgettable-things-to-do-ooty-ooty-activities-to-do,Ooty,Unknown,Unknown,Unknown,Ooty,Attraction,,,,1
6675,the film the notebook,110000,43,231,$0.22,1,74,https://www.justdial.com/streaming/watch-movies-online/The-Notebook/1531842640484,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6676,toll free state bank of india,110000,16,649,$0,1,23,https://www.justdial.com/Guntur/State-Bank-Of-India-Toll-Free-Number-Old-Guntur/9999PX863-X863-1237835192E3A1R4-DC_BZDET,Guntur,Unknown,Unknown,Unknown,Guntur,Unknown,,,,1
6677,toll free sbi,110000,10,1650,$0,1,20,https://www.justdial.com/Delhi/SBI-Fastag-Customer-Care-New-Delhi/011PXX11-XX11-210513102209-J8T2_BZDET,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
6678,urban,110000,38,231,$0.17,3,61,https://www.justdial.com/Hyderabad/Urban-Company-Madhapur/040PXX40-XX40-230523113525-E6E6_BZDET,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
6679,upvc window and,110000,17,825,$0.19,92,36,https://www.justdial.com/Chennai/UPVC-Glass-Window-Dealers/nct-11702622,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6680,udaipur train station,110000,9,5159,$0.05,3,31,https://www.justdial.com/Udaipur-Rajasthan/Udaipur-City-Railway-Station-Gayariawas-Jawahar-Nagar/9999PX294-X294-231006131519-C8X2_BZDET,Udaipur,Rajasthan,India,North,Udaipur,Unknown,,,,1
6681,uco bank customer service number,90500,7,3718,$0,1,22,https://www.justdial.com/Delhi/UCO-Bank-Phone-Banking-New-Delhi/011P280300_BZDET,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
6682,tv smart tv smart,90500,45,231,$0.04,96,50,https://www.justdial.com/india/Smart-TV,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6683,vehicle rentals near me,110000,6,10703,$0.19,38,21,https://www.justdial.com/Visakhapatnam/Car-Rental/nct-10076456,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
6684,wipro shares,110000,71,231,$0.67,1,37,https://www.justdial.com/verticals/stocks/price-quote/wipro-ltd/wipro-ns/forum,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6685,wipro share,90500,73,231,$0.40,1,45,https://www.justdial.com/verticals/stocks/price-quote/wipro-ltd/wipro-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6686,wedding gowns for ladies,110000,79,231,$0.02,99,21,https://www.justdial.com/india/Wedding-Gowns-Bridal-Dress,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6687,xray near me,110000,6,10703,$0.18,27,34,https://www.justdial.com/Solapur/Digital-X-Ray-Centres/nct-10162731,Solapur,Unknown,Unknown,Unknown,Solapur,Unknown,,,,1
6688,xavier mumbai,110000,8,7249,$1.77,3,36,https://www.justdial.com/Mumbai/St-Xaviers-College-Opposite-Metro-Big-Cinemas-Dhobi-Talao-Fort/022PXX22-XX22-000105683540-U6Y7_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
6689,howrah railway station kolkata,110000,24,363,$0.10,3,28,https://www.justdial.com/Howrah/Railway-Station/nct-10400172,Howrah,Unknown,Unknown,Unknown,Howrah,Unknown,,,,1
6690,himachal futuristic communications ltd share,74000,94,231,$0.11,1,33,https://www.justdial.com/STK-hfcl~bo,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6691,heaters,90500,38,231,$0.10,88,85,https://www.justdial.com/india/Room-Heaters,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6692,imran khan actor,110000,32,231,$0,1,42,https://www.justdial.com/entertainment/artist/Imran-Khan-tv-Actor/A511473,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6693,i s b t dehradun,90500,5,7249,$0.11,4,19,https://www.justdial.com/Dehradun/Isbt-Enquiry-Office-Near-Big-Bazaar-Rajpur-Road/9999PX135-X135-090915182241-P8D3_BZDET,Dehradun,Unknown,Unknown,Unknown,Dehradun,Unknown,,,,1
6694,hyderabad central university,135000,8,5159,$0.55,3,43,https://www.justdial.com/Hyderabad/Hyderabad-Central-University-Near-P-O-Central-University-Gachibowli/040P8121585_BZDET,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
6695,jindal steel & power share price,135000,76,231,$0.69,1,25,https://www.justdial.com/verticals/stocks/price-quote/jindal-steel-power-ltd/jindalstel-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6696,jammu tawi railway station,110000,9,5159,$0,1,34,https://www.justdial.com/Jammu/Jammu-Tawi-Railway-Station-Trikuta-Nagar/9999PX191-X191-170604224026-X9X8_BZDET,Jammu,Unknown,Unknown,Unknown,Jammu,Unknown,,,,1
6697,jainism temple,110000,15,1650,$0.77,2,48,https://www.justdial.com/Visakhapatnam/Jain-Temples/nct-11105785,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
6698,isha yoga centre coimbatore,201000,16,1001,$0.73,4,36,https://www.justdial.com/Coimbatore/Isha-Yoga-Center-Near-Urban-Cooperative-Bank-Srt-Layout-Singanallur/0422PX422-X422-181026003318-C5G6_BZDET,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Unknown,,,,1
6699,kawasaki ninja,201000,53,231,$0.02,8,50,https://www.justdial.com/india/Kawasaki-Ninja-Bike,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6700,kanaka durga temple,90500,21,649,$0.56,1,41,https://www.justdial.com/Vijayawada/Kanaka-Durga-Temple-Ramalingeswara-Nagar/0866PX866-X866-221124014440-T3T2_BZDET,Vijayawada,Unknown,Unknown,Unknown,Vijayawada,Unknown,,,,1
6701,jorhat jorhat,110000,23,363,$0.13,1,35,https://www.justdial.com/Jorhat,Jorhat,Unknown,Unknown,Unknown,Jorhat,Unknown,,,,1
6702,kitchen chimney,110000,36,231,$0.09,99,77,https://www.justdial.com/india/Kitchen-Chimney,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6703,lg customer care,90500,6,5159,$0.28,1,40,https://www.justdial.com/Eluru/LG-Authorized-Customer-Service-Center-Beside-Power-Pet-Hate-Eluru-Ho/9999P8812-8812-150928155216-B7E3_BZDET,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6704,maharashtra state board of higher secondary education pune,110000,22,473,$0.57,1,40,https://www.justdial.com/Pune/HSC-SSC-Board-Behind-Agharkar-Research-Institute-Opposite-Akashwani-Shivaji-Nagar/020PXX20-XX20-130219104706-B1H4_BZDET,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
6705,m s ramaiah institute of technology,110000,11,2167,$0.56,5,47,https://www.justdial.com/Bangalore/M-S-Ramaiah-Institute-Of-Technology-Near-Vijaya-Bank-Post-Office-Msr-Nagar-Msrit-Post-Mathikere/080PF020224_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6706,lucknow bbd,480,12,1650,$0.36,1,43,https://www.justdial.com/Lucknow/Bbd-University-Qaisar-Bagh-Aminabad/0522PX522-X522-230827213013-S3K6_BZDET,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown,,,,1
6707,motorola official service center,110000,12,2167,$0.13,3,47,https://www.justdial.com/Jalgaon/Motorola-Authorised-Service-Center-Near-Nehru-Chowk-Navi-Peth-Jalgaon/9999PX257-X257-100911235012-D7Q9_BZDET,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6708,money exchange near me,110000,7,10703,$0.15,24,42,https://www.justdial.com/Patna/Foreign-Exchange-Agents/nct-10927898,Patna,Unknown,Unknown,Unknown,Patna,Unknown,,,,1
6709,mining in madhya pradesh,135000,35,231,$0,1,23,https://www.justdial.com/Bhopal/Madhya-Pradesh-State-Mining-Corporation-Ltd-head-Office-Arera-Hills/0755P755STD708121_BZDET,Bhopal,Madhya Pradesh,India,Central,Bhopal,Unknown,,,,1
6710,mgr university,110000,13,1243,$0.26,2,48,https://www.justdial.com/Chennai/The-Tamilnadu-Dr-Mgr-Medical-University-Opposite-Spic-Guindy/044P3018288_BZDET,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6711,near of me,110000,15,825,$0.10,1,58,https://www.justdial.com/Faridkot/Restaurants/nct-10408936,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
6712,near me car hire,110000,4,10703,$0.19,38,31,https://www.justdial.com/Kurukshetra/Car-Rental/nct-10076456,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6713,nanded city pune,110000,18,825,$0.37,6,44,https://www.justdial.com/Pune/Nanded-City-Nanded-Phata/020PXX20-XX20-200926033823-W6T1_BZDET,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
6714,nail salon closest to me,110000,2,33440,$0.25,37,19,https://www.justdial.com/Jalandhar/Nail-Spas/nct-11305759,Jalandhar,Unknown,Unknown,Unknown,Jalandhar,Unknown,,,,1
6715,nail and hair salon near me,110000,6,10703,$0.25,37,20,https://www.justdial.com/Solapur/Salons/nct-10418299,Solapur,Unknown,Unknown,Unknown,Solapur,Unknown,,,,1
6716,myntra call center number,110000,7,3718,$0.11,1,35,https://www.justdial.com/Bangalore/Myntracom-Branch-Office-Near-Roopena-Agrahara-Bommanahalli/080PZ006412_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6717,mumbai places,110000,30,231,$0.11,19,38,https://www.justdial.com/Mumbai/Tourism-Guide/Places-To-Visit,Mumbai,Unknown,Unknown,Unknown,Mumbai,Tourism,,,,1
6718,new market,110000,10,5159,$0.13,2,21,https://www.justdial.com/Kolkata/New-Market-New-Market/033PXX33-XX33-170803160016-F1Y8_BZDET,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
6719,nearest metro station near me,110000,10,3718,$0.02,1,34,https://www.justdial.com/Kolkata/Metro-Railway-Station/nct-12297849,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
6720,ooty traveling places,110000,44,231,$0.08,6,30,https://www.justdial.com/Ooty/Tourist-Attraction/nct-10596038,Ooty,Unknown,Unknown,Unknown,Ooty,Unknown,,,,1
6721,ooty attractions,110000,27,231,$0.12,5,23,https://www.justdial.com/Ooty/Tourist-Attraction/nct-10596038,Ooty,Unknown,Unknown,Unknown,Ooty,Unknown,,,,1
6722,oily skin sunscreen cream,110000,31,231,$0.06,100,22,https://www.justdial.com/india/For-Oily-Skin-Sunscreen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6723,pilates,90500,67,231,$0.66,1,59,https://www.justdial.com/Dehradun/Pilates-Training-Centers/nct-11302257,Dehradun,Unknown,Unknown,Unknown,Dehradun,Unknown,,,,1
6724,personal loan and interest rates,110000,62,231,$0.76,33,58,https://www.justdial.com/list/personal-loan-interest-rate-guide?wkwebview=1&source=7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6725,print shop near me,90500,9,5159,$0.08,9,35,https://www.justdial.com/Ahmedabad/Printing-Services/nct-10855100,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
6726,places to visit in wayanad,110000,38,231,$0.14,3,19,https://www.justdial.com/list/places-to-visit-wayanad-waterfalls-wildlife-tourism,Unknown,Unknown,Unknown,Unknown,Unknown,Tourism,,,,1
6727,places to visit in delhi ncr,110000,22,363,$0.12,16,41,https://www.justdial.com/Delhi/Tourism-Guide,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
6728,places to go in delhi,110000,29,231,$0.07,21,42,https://www.justdial.com/Delhi/Tourism-Guide/Places-To-Visit,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
6729,psychiatrist closest to me,110000,8,10703,$0.36,35,32,https://www.justdial.com/Pune/Psychiatrists-in-Pimpri/nct-10393442,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
6730,resto bar near me,90500,7,10703,$0.20,13,36,https://www.justdial.com/Visakhapatnam/Restaurants-Bars/nct-10408938,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Restaurant,,,,1
6731,restaurant recommendations near me,110000,8,7249,$0.06,15,60,https://www.justdial.com/Mirzapur/Restaurants/nct-10408936,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
6732,car drive learning near me,110000,7,10703,$0.12,14,27,https://www.justdial.com/Noida/Motor-Training-Schools/nct-10329591,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
6733,calcium tablets,110000,60,231,$0.12,99,81,https://www.justdial.com/india/Calcium-Pill,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6734,cake and ice cream,90500,21,825,$0.25,47,47,https://www.justdial.com/Jaipur/Ice-Cream-Cake-Retailers/nct-10885813,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
6735,byculla,110000,41,231,$0,8,63,https://www.justdial.com/Mumbai/Tourist-Attraction-in-Byculla-East/nct-10596038,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
6736,blue tokai,90500,25,363,$0.14,33,55,https://www.justdial.com/Bangalore/Blue-Tokai-Coffee-Roasters-Halagevaderahalli-Rajarajeshwari-Nagar/080PXX80-XX80-250411113844-S8F9_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6737,chennai beach,74000,38,231,$0.28,4,42,https://www.justdial.com/Chennai/Beaches/nct-12003320,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6738,ch charan singh university,135000,11,2167,$1.05,1,34,https://www.justdial.com/Meerut/Chaudhary-Charan-Singh-University-Opposite-Mangal-Pandey-Nagar-Ramgarhi-Mangal-Pandey-Nagar/9999PX121-X121-091006153010-A2M1_BZDET,Meerut,Unknown,Unknown,Unknown,Meerut,Unknown,,,,1
6739,creams,90500,25,297,$0.23,1,59,https://www.justdial.com/Chennai/The-Creams-Near-Meenakshi-Hospital-Avadi/044PXX44-XX44-160422172652-Y8M4_BZDET,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6740,cooks,110000,9,3718,$0.15,1,61,https://www.justdial.com/Chennai/Cooks-Anna-Nagar/044PXX44-XX44-131024163546-Q7L2_BZDET,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
6741,delhi places,110000,38,231,$0.06,16,52,https://www.justdial.com/Delhi/Tourist-Attraction/nct-10596038,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6742,delhi palika bazar,110000,13,2167,$0.11,3,33,https://www.justdial.com/Delhi/Palika-Bazaar-Near-Way-To-Palika-Car-Parking-Connaught-Place/011PXX11-XX11-171202190007-M9U1_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6743,delhi new friends colony,110000,42,231,$0.16,3,36,https://www.justdial.com/Delhi/Tourist-Attraction-in-New-Friends-Colony/nct-10596038,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6744,delhi india gate,110000,44,231,$0.04,2,31,https://www.justdial.com/Delhi/India-Gate-India-Gate/011PXX11-XX11-111111120826-T8F9_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6745,dairy,110000,53,231,$0.63,1,60,https://www.justdial.com/Bangalore/Daily-Dairy/080PXX80-XX80-200415035032-J2W2_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6746,customer service myntra,110000,7,3718,$0,1,28,https://www.justdial.com/Bangalore/Myntracom-Branch-Office-Near-Roopena-Agrahara-Bommanahalli/080PZ006412_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6747,customer care number in vodafone,110000,7,3718,$0,1,21,https://www.justdial.com/Delhi/Vodafone-Idea-Ltd-Customer-Care/011P90322_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6748,customer care d2h number,110000,6,7249,$0,1,22,https://www.justdial.com/Delhi/Videocon-D2h-Customer-Care/011PXX11-XX11-100701174816-M5Z4_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
6749,dr ram manohar avadh university,110000,10,1650,$0.75,1,40,https://www.justdial.com/Ayodhya/Dr-Ram-Manohar-Lohia-Avadh-University-Near-Hawai-Patti-Civil-Line/9999PX527-X527-120420183444-W7R5_BZDET,Ayodhya,Unknown,Unknown,Unknown,Ayodhya,Unknown,,,,1
6750,dr babasaheb ambedkar international airport nagpur,90500,13,1243,$0.17,3,23,https://www.justdial.com/Nagpur/Dr-Babasaheb-Ambedkar-International-Airport-Airport-Colony-Nagpur/0712PX712-X712-131223095100-K7F4_BZDET/stores,Nagpur,Unknown,Unknown,Unknown,Nagpur,Unknown,,,,1
6751,dr ambedkar airport nagpur,110000,13,1243,$0.06,5,33,https://www.justdial.com/Nagpur/Dr-Babasaheb-Ambedkar-International-Airport-Airport-Colony-Nagpur/0712PX712-X712-131223095100-K7F4_BZDET,Nagpur,Unknown,Unknown,Unknown,Nagpur,Unknown,,,,1
6752,aadhaar seva kendra near me,90500,12,2167,$0,1,32,https://www.justdial.com/Pune/Aadhaar-Card-Offices-in-Pimpri/nct-11992552,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
6753,actor tanushree dutta,110000,39,231,$0,1,44,https://www.justdial.com/entertainment/artist/Tanushree-Dutta/A257009,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6754,actor ali fazal,110000,42,231,$0,1,48,https://www.justdial.com/entertainment/artist/Ali-Fazal/A541470,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6755,acharya institute of technology,90500,7,3718,$0.30,5,34,https://www.justdial.com/Bangalore/Acharya-Institute-Of-Technology-Near-Chikbanavara-Raliway-Station-Chikbanavara/080PF010207_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6756,angel one share,90500,81,231,$0.64,2,41,https://www.justdial.com/verticals/stocks/price-quote/angel-one-limited/angelone-ns/forum,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6757,auto nagar surya movie,110000,28,231,$0.11,5,39,https://www.justdial.com/streaming/watch-movies-online/Autonagar-Surya/1532680627988,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6758,cash management solutions,110000,31,231,$0.86,1,42,https://www.justdial.com/Bangalore/Cash-Management-Solution-Providers/nct-11278152,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6759,cash management services,135000,30,231,$0.93,1,35,https://www.justdial.com/Mumbai/Corporate-Companies-For-Cash-Management-Services/nct-11292089,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
6760,cash exchange near me,110000,6,7249,$0.16,28,21,https://www.justdial.com/Patna/Foreign-Exchange-Agents/nct-10927898,Patna,Unknown,Unknown,Unknown,Patna,Unknown,,,,1
6761,bread,110000,55,231,$0.26,18,66,https://www.justdial.com/india/Bread,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6762,body massage near me,135000,4,33440,$0.29,43,47,https://www.justdial.com/nearme/24-Hours-Body-Massage-Centres/nct-11147142,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6763,smart value,90500,7,3718,$1.36,1,45,https://www.justdial.com/Siliguri/Smart-Value-Products-Services-Ltd-Near-Jts-More-Sushrata-Nagar/9999PMULKOLSTD11797_BZDET,Siliguri,Unknown,Unknown,Unknown,Siliguri,Unknown,,,,1
6764,skin doctor near to me,110000,7,10703,$0.41,44,27,https://www.justdial.com/Jalandhar/Dermatologists/nct-10156786,Jalandhar,Unknown,Unknown,Unknown,Jalandhar,Unknown,,,,1
6765,sunscreen lotion oily skin,110000,28,264,$0.06,100,14,https://www.justdial.com/india/oily-skin-sunscreen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6766,stores with furniture near me,110000,9,5159,$0.20,43,57,https://www.justdial.com/Visakhapatnam/Home-Furniture-Dealers/nct-10888662,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
6767,thakur village in mumbai,110000,27,264,$0.17,4,21,https://www.justdial.com/Mumbai/Thakur-Mall-Thakur-Village-Kandivali-East/022PXX22-XX22-120502092527-T6C2_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
6768,trucks,110000,41,231,$0.15,1,61,https://www.justdial.com/jdmart/Bangalore/Pickup-Trucks/jdm-1081825-ent-6-3922239,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
6769,tourist locations in ooty,110000,30,231,$0.09,6,29,https://www.justdial.com/Ooty/Tourist-Attraction/nct-10596038,Ooty,Unknown,Unknown,Unknown,Ooty,Unknown,,,,1
6770,voltas customer care number,110000,6,5159,$0.20,1,34,https://www.justdial.com/Mumbai/Voltas-Ltd-Customer-Care-Fort/022PXX22-XX22-000830618056-X6L2_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
6771,voltas customer care,110000,7,3718,$0.20,1,42,https://www.justdial.com/Mumbai/Voltas-Ltd-Customer-Care-Fort/022PXX22-XX22-000830618056-X6L2_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
6772,vakrangee limited share price,110000,43,231,$0,1,34,https://www.justdial.com/verticals/stocks/price-quote/vakrangee-limited/vakrangee-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6773,union atm,110000,8,5159,$0.06,1,19,https://www.justdial.com/Lucknow/Union-Bank-Of-India-ATMS/nct-11982035,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown,,,,1
6774,psg arts,33100,13,1001,$0.13,1,36,https://www.justdial.com/Coimbatore/PSG-College-of-Arts-Science-Civil-Aerodrome-Post-Peelamedu/0422PX422-X422-240522225352-Y9H5_BZDET,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Unknown,,,,1
6775,ratnakar bank share,110000,15,1001,$0,1,33,https://www.justdial.com/verticals/stocks/price-quote/rbl-bank-limited/rblbank-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6776,ramtek,90500,12,2167,$0,1,59,https://www.justdial.com/Nagpur/Ramtek-Temple-Ramtek/0712PX712-X712-180317044415-K4B8_BZDET,Nagpur,Unknown,Unknown,Unknown,Nagpur,Unknown,,,,1
6777,rajiv gandhi international cricket stadium hyderabad telangana,201000,16,1243,$0.08,2,22,https://www.justdial.com/Hyderabad/Rajiv-Gandhi-International-Cricket-Stadium-Near-Survey-Of-India-Ge-Capital-Complex-Vishakha-Ground-Uppal/040PXX40-XX40-000811772043-L3J6_BZDET,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
6778,restobar near me,110000,5,17820,$0.19,21,49,https://www.justdial.com/Nagercoil/Restaurants-Bars/nct-10408938,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
6779,sarkar bollywood,110000,52,231,$0.10,1,40,https://www.justdial.com/streaming/watch-movies-online/Sarkar-Raj/1591066221313,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
6780,sabarmati ashram in ahmedabad,110000,11,2167,$0.06,3,19,https://www.justdial.com/Ahmedabad/Sabarmati-Ashram-Preservation-And-Memorial-Trust-Gandhi-Smarak-Sangrahalaya-Gandhi-Ashram/079P251618_BZDET,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
6781,sgt university gurgaon,90500,12,1650,$0.36,14,45,https://www.justdial.com/Gurgaon/SGT-University-Near-Sultanpur-Bird-Sanctuary-Chandu-Budhera/011PXX11-XX11-130522120719-U8W9_BZDET,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
6782,sgt university,110000,14,2167,$0.55,7,50,https://www.justdial.com/Gurgaon/SGT-University-Near-Sultanpur-Bird-Sanctuary-Chandu-Budhera/011PXX11-XX11-130522120719-U8W9_BZDET/photos,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
6783,service center motorola,110000,9,5159,$0.18,4,23,https://www.justdial.com/Kota-Rajasthan/Motorola-Service-Centre-Rampura/9999PX744-X744-220128012648-R2U4_BZDET,Kota,Rajasthan,India,North,Kota,Unknown,,,,1
6784,sbi toll free number,110000,13,1001,$0,1,34,https://www.justdial.com/Kolkata/State-Bank-Of-India-Cossipore/033PXX33-XX33-140124193207-T9P9_BZDET,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
