No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
5848,sandoz restaurant lajpat nagar,12100,9,408.0,$0.30,6,17,https://magicpin.in/New-Delhi/Lajpat-Nagar-3/Restaurant/Sandoz/store/561144/,New Delhi,Delhi,India,North,New Delhi,Lajpat Nagar,Restaurant,sandoz,,store 561144,1
5849,saldanha bakery,8100,19,67.0,$0.38,2,24,https://magicpin.in/Kolkata/Camac-Street-Area/Restaurant/Saldanha-Bakery/store/1a0181/menu/,Kolkata,,,,Kolkata,,Restaurant,saldanha bakery,,camac street area store 1a0181 menu,1
5850,rudra residency pune,9900,28,25.0,$0.10,12,17,https://magicpin.in/Pune/Karve-Nagar/Hotel/Rudra-Residency/store/19097c6/,Pune,,,,Pune,,Hotel,rudra residency,,karve nagar store 19097c6,1
5851,roastery coffee house hyderabad,5400,49,25.0,$0,1,6,https://magicpin.in/Hyderabad/Banjara-Hills/Restaurant/The-Roastery-Coffee-House/store/a8811/menu/,Hyderabad,,,,Hyderabad,,Restaurant,roastery coffee house,,banjara hills store a8811 menu,1
5852,restaurant in ub city bangalore,12100,29,25.0,$0.04,6,17,https://magicpin.in/india/Bangalore/Ub-City-Mall/Restaurant/?feat=SERVES_ALCOHOL&amp=1,Bengaluru,,India,,Bengaluru,,Restaurant,ub city bangalore,,mall,1
5853,restaurant green leaf,12100,17,90.0,$0.03,2,22,https://magicpin.in/Coimbatore/Ganapathy/Restaurant/Green-Leaf-Restaurant/store/2b673c/menu/,Coimbatore,,,,Coimbatore,,Restaurant,green leaf,,ganapathy store 2b673c menu,1
5854,radha krishna veg delight,9900,14,136.0,$0.17,4,20,https://magicpin.in/Mumbai/Sher-E-Punjab-Colony/Restaurant/Radha-Krishna-Veg-Delight/store/1539929/,,Punjab,India,North,,,Restaurant,radha krishna veg delight,,mumbai sher colony store 1539929,1
5855,pvr cinemas cp67 mall,9900,18,52.0,$0.08,3,20,https://magicpin.in/Mohali/Cp67-Mall/Restaurant/Pvr-Cinemas-(Offline)/store/16b5438/,,,,,,,Restaurant,pvr cinemas cp67 mall,,mohali offline,1
5856,priyadarshini veg,9900,14,136.0,$0.14,3,19,https://magicpin.in/Bangalore/Hmt-Layout/Restaurant/Priyadarshini-Veg/store/1caba/menu,Bengaluru,,,,Bengaluru,,Restaurant,priyadarshini veg,,bangalore hmt layout store 1caba menu,1
5857,priyadarshini restaurant,9900,17,110.0,$0.07,1,22,https://magicpin.in/Bangalore/Dommasandra/Restaurant/Priyadarshini-Veg/store/81849/menu,Bengaluru,,,,Bengaluru,,Restaurant,priyadarshini,,bangalore dommasandra veg store 81849 menu,1
5858,price of toasters,12100,55,25.0,$0.02,97,18,https://magicpin.in/india/Pune/Vishrantwadi/Electronics/Toaster/?filter=brands,Pune,,India,,Pune,,,,,vishrantwadi electronics toaster,1
5859,planet fitness,12100,29,25.0,$1.57,3,22,https://magicpin.in/Bangalore/Koramangala/Fitness/Fitness-Planet/store/a0456/,Bengaluru,,,,Bengaluru,Koramangala,,planet fitness,,bangalore fitness store a0456,1
5860,pizza artist,12100,18,71.0,$0.17,5,21,https://magicpin.in/Bangalore/Hsr-Layout-Sector-5/Restaurant/Pizza-Artist/store/174a444,Bengaluru,,,,Bengaluru,,Restaurant,pizza artist,,bangalore hsr layout sector store 174a444,1
5861,penguin xerox,12100,16,136.0,$0.11,4,19,https://magicpin.in/Chennai/Anna-Nagar-East/Other/Penguin-Xerox/store/32062a,Chennai,,,,Chennai,,,penguin xerox,,anna nagar other store 32062a,1
5862,passport seva kendra pune,9900,30,25.0,$0.25,1,25,https://magicpin.in/Pune/Baner-Gaon/Other/Passport-Seva-Kendra-(Psk)-Pune/store/1ab50c8,Pune,,,,Pune,,,passport seva kendra,,baner gaon other psk,1
5863,pallavi avida,12100,51,25.0,$0.29,21,21,https://magicpin.in/Navi-Mumbai/Kalamboli/Restaurant/Ikka---Pallavi-Avida/store/5ab262/,Navi Mumbai,,,,Navi Mumbai,,Restaurant,pallavi avida,,kalamboli ikka store 5ab262,1
5864,palladium mall lower parel,12100,29,25.0,$0.09,4,20,https://magicpin.in/@phoenix-palladium-mall-mumbai,Mumbai,,,,Mumbai,,,palladium mall,,phoenix,1
5865,tv shows to watch netflix,12100,31,25.0,$0.07,1,72,https://magicpin.in/blog/category/entertainment/25-best-shows-netflix-india,,,India,,,,,shows netflix,,blog category entertainment 25 best,1
5866,the shop,12100,71,25.0,$0.18,77,57,https://magicpin.in/New-Delhi/Kotla/Fashion/The-Shop/store/6b9ba9/,New Delhi,Delhi,India,North,New Delhi,,,shop,,kotla fashion store 6b9ba9,1
5867,the sassy spoon,9900,29,26.0,$0.13,5,38,https://magicpin.in/Pune/Koregaon-Park/Restaurant/The-Sassy-Spoon/store/84836/,Pune,,,,Pune,,Restaurant,sassy spoon,,koregaon park store 84836,1
5868,tgi fridays,12100,31,26.0,$0.06,1,22,https://magicpin.in/New-Delhi/Rajiv-Chowk/Restaurant/Tgi-Fridays/store/251721,New Delhi,Delhi,India,North,New Delhi,,Restaurant,tgi fridays,,rajiv chowk store 251721,1
5869,takeaway,5400,12,238.0,$0.15,1,33,https://magicpin.in/india/Navi-mumbai/All/Restaurant/Takeaway-Available,Navi Mumbai,,India,,Navi Mumbai,,Restaurant,takeaway,,all available,1
5870,student xerox,9900,18,90.0,$0.09,2,22,https://magicpin.in/Chennai/T.-Nagar/Bookstore/Students-Xerox/store/897771/,Chennai,,,,Chennai,,,xerox,,nagar bookstore students store 897771,1
5871,siliguri city centre,12100,42,25.0,$0,1,16,https://magicpin.in/Siliguri/City-Centre-Mall/Other/City-Centre-Mall/store/18b78cc/,,,,,,,,siliguri city centre,,mall other city centre mall store 18b78cc,1
5872,grounded cafe,9900,23,61.0,$0.13,6,23,https://magicpin.in/Mumbai/Bandra-West/Restaurant/Grounded-Cafe/store/1552c71/menu/,Mumbai,,,,Mumbai,Bandra,Restaurant,grounded,,store 1552c71 menu,1
5873,green city hospital,12100,44,25.0,$0.11,3,11,https://magicpin.in/Bangalore/Sarakki/Healthcare/Green-City-Hospital/store/829573/,Bengaluru,,,,Bengaluru,,,green city hospital,,bangalore sarakki healthcare store 829573,1
5874,great shows to watch on netflix,12100,32,25.0,$0.01,1,68,https://magicpin.in/blog/category/entertainment/25-best-shows-netflix-india,,,India,,,,,shows netflix,,blog category entertainment 25 best,1
5875,grease monkey,12100,29,26.0,$0,9,24,https://magicpin.in/Hyderabad/Jubilee-Hills/Restaurant/Grease-Monkey/store/859c70/photos,Hyderabad,,,,Hyderabad,,Restaurant,grease monkey,,jubilee hills store 859c70 photos,1
5876,grand imperia north banquet,9900,19,52.0,$0.08,3,19,https://magicpin.in/New-Delhi/Dilkhush-Bagh-Industrial-Area/Entertainment/Grand-Imperia-North-Banquet/store/19508b9/,New Delhi,Delhi,India,North,New Delhi,,,grand imperia banquet,,dilkhush bagh industrial area entertainment store 19508b9,1
5877,gowri krishna hotel,9900,20,71.0,$0.06,1,22,https://magicpin.in/Coimbatore/Mahalingapuram/Restaurant/Hotel-Gowri-Krishna/store/624a8a,Coimbatore,,,,Coimbatore,,Restaurant,gowri krishna hotel,,mahalingapuram store 624a8a,1
5878,good books to read,12100,54,25.0,$0.05,87,57,https://magicpin.in/blog/category/entertainment/best-books-to-read,,,,,,,,books to read,,blog category entertainment best,1
5879,galleria market in gurgaon,12100,30,25.0,$0.04,1,25,https://magicpin.in/india/Gurgaon/Galleria-Market/,Gurugram,,India,,Gurugram,,,galleria market gurgaon,,,1
5880,foo nesco,12100,14,110.0,$0.24,5,18,https://magicpin.in/Mumbai/Goregaon-East/Restaurant/Foo-Nesco/store/b28c99/menu/,Mumbai,,,,Mumbai,,Restaurant,foo nesco,,goregaon store b28c99 menu,1
5881,flavorful restaurant,12100,17,90.0,$0.05,1,30,https://magicpin.in/Vadodara/Makarpura/Restaurant/Flavor/store/281a38/menu,Vadodara,,,,Vadodara,,Restaurant,,,makarpura flavor store 281a38 menu,1
5882,fat fish anjuna,12100,26,32.0,$0.07,4,19,https://magicpin.in/Goa/Anjuna/Restaurant/Fat-Fish/store/16a1a0c/menu/,Anjuna,Goa,India,West,Anjuna,,Restaurant,fat fish,,store 16a1a0c menu,1
5883,esra hospital,9900,39,25.0,$0.08,1,6,https://magicpin.in/Hyderabad/Mughalpura/Healthcare/Princess-Esra-Hospital/store/1a55444,Hyderabad,,,,Hyderabad,,,esra hospital,,mughalpura healthcare princess store 1a55444,1
5884,koa cafe,12100,27,29.0,$0.07,3,20,https://magicpin.in/Vadodara/Gotri/Restaurant/Koa-Cafe/store/15536c1/menu,Vadodara,,,,Vadodara,,Restaurant,koa,,gotri store 15536c1 menu,1
5885,klp abhinandan apartments,9900,34,25.0,$1.16,5,18,https://magicpin.in/@klp-abhinandan-apartments-jai-nagar-chennai,Chennai,,,,Chennai,,,klp abhinandan apartments,,jai nagar,1
5886,jhic hyderabad,12100,19,52.0,$0.18,6,29,https://magicpin.in/Hyderabad/Jubilee-Hills/Entertainment/Jubilee-Hills-International-Centre/store/1cb5426/,Hyderabad,,,,Hyderabad,,,,,jubilee hills entertainment jubilee hills international centre store 1cb5426,1
5887,j's near me,12100,6,408.0,$0.19,1,19,https://magicpin.in/@the-j-near-me-in-pune,Pune,,,,Pune,,,me,,,1
5888,iris cafe hsr,9900,21,52.0,$0.08,5,20,https://magicpin.in/Bangalore/Hsr/Restaurant/Iris-Cafe/store/4c939b/menu,Bengaluru,,,,Bengaluru,,Restaurant,iris hsr,,bangalore store 4c939b menu,1
5889,ice cream brands,12100,97,25.0,$0,1,16,https://magicpin.in/blog/category/food-and-beverage/scoop-heaven-top-5-ice-cream-brands-india,,,India,,,,Restaurant,ice cream brands,,blog category beverage scoop heaven top,1
5890,hubli pvr,9900,15,90.0,$0.06,1,20,https://magicpin.in/Hubballi/Old-Hubli/Entertainment/Pvr-Cinemas/store/346498/,,,,,,,,hubli pvr,,hubballi old entertainment cinemas store 346498,1
5891,hotel sidheshwari ashram,9900,27,29.0,$0.18,3,23,https://magicpin.in/Kolkata/Esplanade/Restaurant/Hotel-Sidheshwari-Ashram/store/1a02b5/photos/,Kolkata,,,,Kolkata,,Restaurant,hotel sidheshwari ashram,,esplanade store 1a02b5 photos,1
5892,hotel sai prasad,12100,16,110.0,$0.06,1,21,https://magicpin.in/Mumbai/Borivali-East/Restaurant/Hotel-Sai-Prasad/store/524896/,Mumbai,,,,Mumbai,,Restaurant,hotel sai prasad,,borivali store 524896,1
5893,hotel ngt non veg,12100,15,181.0,$0.10,3,19,https://magicpin.in/Bangalore/Rajarajeshwari-Nagar/Restaurant/Hotel-N.-G.-T.-Non-Veg/store/511710/,Bengaluru,,,,Bengaluru,,Restaurant,hotel non veg,,bangalore rajarajeshwari nagar store 511710,1
5894,hotel honest,9900,12,136.0,$0.19,1,18,https://magicpin.in/Ahmedabad/Bagodara/Restaurant/Hotel-Honest/store/54626b/,Ahmedabad,,,,Ahmedabad,,Restaurant,hotel honest,,bagodara store 54626b,1
5895,hotel city pride,12100,54,25.0,$0.27,5,29,https://magicpin.in/india/Pune/City-Pride/Hotels/,Pune,,India,,Pune,,Hotel,city pride,,,1
5896,hotel ashoka egmore,12100,22,32.0,$0.14,11,20,https://magicpin.in/Chennai/Egmore/Restaurant/Madras-Hotel-Ashoka/store/3058c6/,Chennai,,,,Chennai,,Restaurant,hotel ashoka egmore,,madras store 3058c6,1
5897,hebbal social,9900,20,52.0,$0.21,5,20,https://magicpin.in/Bangalore/Hebbal/Restaurant/Hebbal-Social/store/159a109/menu,Bengaluru,,,,Bengaluru,,Restaurant,hebbal social,,bangalore hebbal store 159a109 menu,1
5898,heart cup coffee kompally,14800,17,110.0,$0,1,9,https://magicpin.in/Hyderabad/Kompally/Restaurant/Heart-Cup-Coffee/store/1632a03/menu,Hyderabad,,,,Hyderabad,,Restaurant,heart cup coffee kompally,,store 1632a03 menu,1
5899,bento b,9900,42,25.0,$0.14,3,31,https://magicpin.in/Ahmedabad/Saffrony/Restaurant/Bento-B---Japanese-Diner/store/64003c/,Ahmedabad,,,,Ahmedabad,,Restaurant,bento,,saffrony japanese diner store 64003c,1
5900,bars and pubs,12100,11,309.0,$0.12,2,24,https://magicpin.in/blog/category/food-and-beverage/best-bars-pubs-in-mumbai,Mumbai,,,,Mumbai,,Restaurant,pubs,,blog category beverage best,1
5901,barkaas,9900,23,52.0,$0.04,4,20,https://magicpin.in/Kolkata/Park-Circus-Area/Restaurant/Barkaas-Arabic-Restaurant/store/513ac1/menu/,Kolkata,,,,Kolkata,,Restaurant,barkaas,,park circus area arabic store 513ac1 menu,1
5902,bacardi beer,12100,19,61.0,$0,1,26,https://magicpin.in/blog/category/food-and-beverage/breezer,,,,,,,Restaurant,,,blog category beverage breezer,1
5903,art resort goa,9900,55,25.0,$0.29,31,22,https://magicpin.in/Goa/Palolem/Restaurant/Art-Resort/store/41848c/menu,,Goa,India,West,,,Restaurant,art resort,,palolem store 41848c menu,1
5904,ananda hotel,12100,102,25.0,$0.24,3,32,"https://magicpin.in/Noida/Sector-120/Grocery/Ananda-Dairy-Milk-Shop-In-Sector-120,-Noida/store/1925b30/",Noida,,,,Noida,,,ananda,,sector 120 grocery dairy milk shop sector 120 store 1925b30,1
5905,amazon warehouse near me,12100,38,25.0,$0.03,1,30,https://magicpin.in/Hyderabad/Kompally/Other/Amazon-Warehouse/store/b47851/,Hyderabad,,,,Hyderabad,,,amazon warehouse,,kompally other store b47851,1
5906,althaf food court,12100,21,52.0,$0.07,2,21,https://magicpin.in/Chennai/Triplicane/Restaurant/Althaf-Food-Court/store/16864a2/?utm_source=aroundyou,Chennai,,,,Chennai,,Restaurant,althaf court,,triplicane store 16864a2,1
5907,alankar veg restaurant,12100,32,25.0,$0.06,1,25,https://magicpin.in/Thiruvananthapuram/Ambalamukku/Restaurant/Hotel-Alankar-Pure-Veg-Restaurant/store/609586/,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,alankar veg,,ambalamukku hotel pure store 609586,1
5908,aditya pharmacy,12100,7,797.0,$0.21,3,19,https://magicpin.in/Hyderabad/Bhagya-Nagar-Colony/Pharmacy/Aditya-Pharmacy/store/6a8a24/,Hyderabad,,,,Hyderabad,,,aditya pharmacy,,bhagya nagar colony pharmacy store 6a8a24,1
5909,achija veg restaurant kandivali,9900,18,71.0,$0.24,8,20,https://magicpin.in/Mumbai/Kandivali-West/Restaurant/Achija/store/3987b2/,Mumbai,,,,Mumbai,,Restaurant,achija kandivali,,store 3987b2,1
5910,abc chowk,9900,41,25.0,$0,2,21,https://magicpin.in/Pune/Shaniwar-Peth/Bookstore/Abc-Books-Market/store/731442,Pune,,,,Pune,,,abc,,shaniwar peth bookstore books market store 731442,1
5911,3 wise monkeys,9900,31,26.0,$0.15,3,24,https://magicpin.in/Mumbai/Khar/Restaurant/3-Wise-Monkeys/store/8b0c9/menu,Mumbai,,,,Mumbai,,Restaurant,wise monkeys,,khar store 8b0c9 menu,1
5912,145 kala ghoda,12100,22,39.0,$0.28,3,22,https://magicpin.in/Mumbai/Fort/Restaurant/145-Kala-Ghoda/store/23a59/photos,Mumbai,,,,Mumbai,,Restaurant,145 kala ghoda,,fort store 23a59 photos,1
5913,10 downing street chennai,12100,26,26.0,$0.15,3,24,https://magicpin.in/Chennai/T.-Nagar/Restaurant/10-Downing-Street/store/87b02/,Chennai,,,,Chennai,,Restaurant,10 downing street,,nagar store 87b02,1
5914,chicken center near me,12100,14,136.0,$0.19,7,32,https://magicpin.in/Rangareddy/Nekampur/Restaurant/Royal-Chicken-Center/store/199c141/,,,,,,,Restaurant,chicken center,,rangareddy nekampur royal store 199c141,1
5915,captain kunafa,9900,17,110.0,$0.10,3,21,https://magicpin.in/Hyderabad/Malakpet/Restaurant/Captain-Kunafa/store/6350bc/menu,Hyderabad,,,,Hyderabad,,Restaurant,captain kunafa,,malakpet store 6350bc menu,1
5916,cafe in j p nagar,12100,26,29.0,$0.04,14,22,https://magicpin.in/india/Bangalore/Jp-Nagar/Restaurant/Cafe/,Bengaluru,,India,,Bengaluru,,Restaurant,nagar,,bangalore jp,1
5917,brands brandy,12100,18,71.0,$0,1,19,https://magicpin.in/blog/category/food-and-beverage/best-brandy-brands-india,,,India,,,,Restaurant,brands brandy,,blog category beverage best,1
5918,brand gin,12100,37,25.0,$0,1,27,https://magicpin.in/blog/category/food-and-beverage/exploring-essence-top-10-gin-brands-india,,,India,,,,Restaurant,gin,,blog category beverage exploring essence top 10 brands,1
5919,bombay lassi triplicane,12100,21,61.0,$0.15,2,22,https://magicpin.in/Chennai/Triplicane/Restaurant/Bombay-Lassi/store/88430/menu/,Chennai,,,,Chennai,,Restaurant,bombay lassi triplicane,,store 88430 menu,1
5920,big yellow door,14800,20,67.0,$3.48,2,18,https://magicpin.in/New-Delhi/Satyaniketan/Restaurant/Big-Yellow-Door/store/55c/menu,New Delhi,Delhi,India,North,New Delhi,,Restaurant,big yellow door,,satyaniketan store 55c menu,1
5921,elite cinema hisar,9900,26,25.0,$0.01,1,21,https://magicpin.in/Hisar/Eminent-Mall/Electronics/Elite-Cinemas/store/9ca895,,,,,,,,elite hisar,,eminent mall electronics cinemas store 9ca895,1
5922,cyber greens,9900,40,25.0,$0.16,5,33,"https://magicpin.in/Gurgaon/Dlf-Cyber-Greens/Other/Dlf-Cyber-Greens,-Cyber-City-Gurugram/store/1994ab7/",Gurugram,,,,Gurugram,,,cyber greens,,gurgaon dlf other dlf cyber greens cyber city store 1994ab7,1
5923,crown mall,9900,15,71.0,$0.36,1,33,https://magicpin.in/india/Lucknow/Crown-Mall/Movie-Theater/,Lucknow,,India,,Lucknow,,,crown mall,,movie theater,1
5924,croma sector 35b,12100,3,1177.0,$0.38,4,19,https://magicpin.in/Chandigarh/Piccadily-Square-Mall/Electronics/Croma-Sector-35B/store/196b921/,Chandigarh,Chandigarh,India,North,Chandigarh,,,croma sector 35b,,piccadily square mall electronics store 196b921,1
5925,copper chimney worli,9900,37,25.0,$0.08,6,20,https://magicpin.in/Mumbai/Worli/Restaurant/Copper-Chimney/store/24a75/menu,Mumbai,,,,Mumbai,,Restaurant,copper chimney worli,,store 24a75 menu,1
5926,comedy hindi movies on netflix,12100,12,136.0,$0,1,44,https://magicpin.in/blog/category/entertainment/hilarious-bollywood-movies-netflix,,,,,,,,movies netflix,,blog category entertainment hilarious bollywood,1
5927,china pearl chinese,12100,21,52.0,$0.06,4,18,https://magicpin.in/Kolkata/East-Topsia/Restaurant/China-Pearl/store/19c247/menu/,Kolkata,,,,Kolkata,,Restaurant,china pearl,,topsia store 19c247 menu,1
5928,chianti indiranagar,9900,24,39.0,$0.06,6,26,https://magicpin.in/Bangalore/Indira-Nagar-2Nd-Stage/Restaurant/Chianti/store/5c14/,Bengaluru,,,,Bengaluru,,Restaurant,chianti,,bangalore indira nagar 2nd stage store 5c14,1
5929,vrindavan dhaba bhopal,12100,14,181.0,$0.04,6,19,https://magicpin.in/Bhopal/Gulmohar/Restaurant/Vrindavan-Dhaba/store/20bc99/menu/,Vrindavan,,,,Vrindavan,,Restaurant,dhaba bhopal,,gulmohar store 20bc99 menu,1
5930,vodka flavours,12100,40,25.0,$0,1,19,https://magicpin.in/blog/category/food-and-beverage/flavored-vodka-twist-traditional-spirits-india,,,India,,,,Restaurant,vodka,,blog category beverage flavored twist traditional spirits,1
5931,vodka cost,12100,44,25.0,$0,1,11,https://magicpin.in/blog/category/food-and-beverage/vodka-price,,,,,,,Restaurant,vodka,,blog category beverage price,1
5932,vijay sales surat,9900,6,797.0,$0.04,40,19,https://magicpin.in/Surat/Piplod/Electronics/Vijay-Sales/store/5a59a9,Surat,,,,Surat,,,vijay sales,,piplod electronics store 5a59a9,1
5933,vijay sales panvel,9900,21,39.0,$0.03,18,19,https://magicpin.in/Navi-Mumbai/Orion-Mall/Electronics/Vijay-Sales/store/314958/,Navi Mumbai,,,,Navi Mumbai,,,vijay sales,,orion mall electronics store 314958,1
5934,trident hotel mumbai,9900,61,25.0,$0.36,31,25,https://magicpin.in/Mumbai/Nariman-Point/Hotel/Trident-Hotel-Mumbai/store/869b27,Mumbai,,,,Mumbai,,Hotel,trident,,nariman point store 869b27,1
5935,zulu's pizza,12100,8,309.0,$0.38,1,19,https://magicpin.in/Bangalore/New-Bel-Road/Restaurant/ZuluS-Pizza---Fresh-Fanatics/store/1761544/,Bengaluru,,,,Bengaluru,,Restaurant,pizza,,bangalore new bel road zulus fresh fanatics store 1761544,1
5936,zudio marol andheri mumbai,12100,11,136.0,$0.16,6,17,"https://magicpin.in/Mumbai/Marol-Naka/Fashion/Zudio---Marol-Andheri,-Mumbai/store/18c19a9",Mumbai,,,,Mumbai,Andheri,,zudio marol,,naka fashion marol store 18c19a9,1
5937,yumma swami,8100,14,110.0,$0.11,4,23,https://magicpin.in/Pune/Swargate/Restaurant/Yumma-Swami/store/557893,Pune,,,,Pune,,Restaurant,yumma swami,,swargate store 557893,1
5938,edge car accessories,12100,15,181.0,$0.10,6,34,https://magicpin.in/Bangalore/Hsr-Layout-Sector-4/Autocare/Edge-Car-Accessories/store/197cab6/,Bengaluru,,,,Bengaluru,,,edge car accessories,,bangalore hsr layout sector autocare store 197cab6,1
5939,drinking names,12100,25,32.0,$0,1,47,https://magicpin.in/blog/category/food-and-beverage/types-alcohol-india-spirits-liqueurs,,,India,,,,Restaurant,,,blog category beverage types alcohol spirits liqueurs,1
5940,decathlon wakad,9900,15,71.0,$0.16,5,22,https://magicpin.in/Pune/Wakad/Fashion/Decathlon-Sports-India-(Vision-One-Mall)/store/17373c3,Pune,,India,,Pune,,,decathlon wakad,,fashion sports vision one mall,1
5941,d n regalia,12100,21,39.0,$0,1,22,https://magicpin.in/Bhubaneswar/Dn-Regalia-Mall/Other/Dn-Regalia-Mall-(Dn-Homes-Ltd.)/store/18a7a69/,Bhubaneswar,,,,Bhubaneswar,,,regalia,,dn mall other dn regalia mall dn homes ltd,1
5942,croma indiranagar,12100,15,90.0,$0.18,11,18,https://magicpin.in/Bangalore/Indiranagar/Electronics/Croma---Indiranagar/store/1892325/,Bengaluru,,,,Bengaluru,Indiranagar,,croma,,bangalore electronics store 1892325,1
5943,croma baner,12100,12,136.0,$0.02,9,24,https://magicpin.in/Pune/Baner/Electronics/Croma/store/306043/,Pune,,,,Pune,,,croma baner,,electronics store 306043,1
5944,cinema in jodhpur,12100,22,39.0,$0.01,1,21,https://magicpin.in/india/Jodhpur/All/Movie-Theater/,Jodhpur,,India,,Jodhpur,,,,,all movie theater,1
5945,camp burger pune,9900,16,90.0,$0.24,2,26,https://magicpin.in/Pune/Pimple-Saudagar/Restaurant/Camps-Burger/store/16b93c5,Pune,,,,Pune,,Restaurant,burger,,pimple saudagar camps store 16b93c5,1
5946,the serra rooftop cafe,12100,50,25.0,$0.03,3,20,"https://magicpin.in/Kolkata/Sector-5,-Salt-Lake/Restaurant/Serra-Cafe/store/1643177/photos/",Kolkata,,,,Kolkata,,Restaurant,serra,,sector salt lake store 1643177 photos,1
5947,the living room coimbatore,12100,27,27.0,$0.22,6,24,https://magicpin.in/Coimbatore/Peelamedu/Restaurant/The-Living-Room/store/1581a68/reviews/,Coimbatore,,,,Coimbatore,,Restaurant,living room,,peelamedu store 1581a68,1
5948,the bougainvillea hyderabad,12100,11,238.0,$0.16,4,22,https://magicpin.in/Hyderabad/Jubilee-Hills/Restaurant/The-Bougainvillea-and-Zuci/store/1557451/menu/,Hyderabad,,,,Hyderabad,,Restaurant,bougainvillea,,jubilee hills zuci store 1557451 menu,1
5949,the barnyard co,8100,17,71.0,$0,6,17,https://magicpin.in/Ahmedabad/Chandkheda/Restaurant/The-Barnyard-Co/store/163a868/menu/,Ahmedabad,,,,Ahmedabad,,Restaurant,barnyard,,chandkheda store 163a868 menu,1
5950,tata motors cars showroom sagar motors sector 63,12100,28,25.0,$0.29,7,19,https://magicpin.in/Noida/Sector-63/Autocare/Sagar-Motors-(Tata-Motors-Service)/store/17b1688/,Noida,,,,Noida,Sector 63,,tata motors sagar motors,,autocare service,1
5951,t2 near me,9900,9,238.0,$0.04,3,32,https://magicpin.in/New-Delhi/Than-Singh-Nagar/Restaurant/T2-Caterers/store/1803315,New Delhi,Delhi,India,North,New Delhi,,Restaurant,t2,,than singh nagar caterers store 1803315,1
5952,supriya restaurant,12100,21,61.0,$0.05,2,21,https://magicpin.in/Mysore/Chamrajpura/Restaurant/Supriya-Restaurant/store/43c36a/,Mysuru,,,,Mysuru,,Restaurant,supriya,,mysore chamrajpura store 43c36a,1
5953,studio 21,14800,16,136.0,$0.18,8,26,https://magicpin.in/Pune/Sus-Gaon/Restaurant/Studio-21/store/1065234/,Pune,,,,Pune,,Restaurant,studio 21,,sus gaon store 1065234,1
5954,spa service near me,12100,19,71.0,$0.31,42,21,https://magicpin.in/india/Haridwar/All/Spa/,Haridwar,,India,,Haridwar,,,spa,,all,1
5955,spa in pune,12100,38,25.0,$0.18,39,28,https://magicpin.in/india/Pune/All/Spa/,Pune,,India,,Pune,,,spa,,all,1
5956,sp grand days,12100,50,25.0,$0.25,26,22,https://magicpin.in/Thiruvananthapuram/Thycaud/Restaurant/Grandeur---Sp-Grand-Days/store/444981/menu,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,sp grand days,,thycaud grandeur store 444981 menu,1
5957,sonyliv promo code,9900,14,110.0,$0.32,70,37,https://magicpin.in/Sony-Liv-offers/103210/,,,,,,,,,,sony liv offers 103210,1
5958,skincare korean products,12100,63,25.0,$0.09,100,31,https://magicpin.in/blog/category/beauty/korean-skincare-brands-available-india,,,India,,,,,skincare korean,,blog category beauty brands available,1
5959,saral diagnostic pitampura,12100,34,25.0,$0.31,5,18,https://magicpin.in/New-Delhi/Pitampura/Restaurant/Saral-Diagnostics/store/304426/,New Delhi,Delhi,India,North,New Delhi,,Restaurant,saral pitampura,,diagnostics store 304426,1
5960,zaatar bengaluru indo arabian restaurant,12100,14,181.0,$0.10,5,23,https://magicpin.in/Bangalore/Green-Glen-Layout/Restaurant/Zaatar-Bengaluru-Indo-Arabian-Restaurant/store/194c189/,Bengaluru,,,,Bengaluru,,Restaurant,zaatar indo arabian,,bangalore green glen layout store 194c189,1
5961,yuvi online solutions,9900,8,309.0,$0.11,10,32,https://magicpin.in/Lucknow/Gomti-Nagar/Grocery/Yuvi-Online-Solutions/store/bc0796/,Lucknow,,,,Lucknow,,,yuvi online solutions,,gomti nagar grocery store bc0796,1
5962,warehouse kitchen & bar,12100,17,71.0,$0.15,5,32,https://magicpin.in/Mumbai/Malad-West/Restaurant/Warehouse-Kitchen-Bar/store/304b75/,Mumbai,,,,Mumbai,,Restaurant,warehouse kitchen,,malad store 304b75,1
5963,vodka drink price,12100,43,25.0,$0,1,15,https://magicpin.in/blog/category/food-and-beverage/vodka-price,,,,,,,Restaurant,vodka price,,blog category beverage,1
5964,veer palace delhi,12100,47,25.0,$0.28,3,19,https://magicpin.in/New-Delhi/Humayunpur/Hotel/Hotel-Veer-Palace/store/1b45249/,New Delhi,Delhi,India,North,New Delhi,,Hotel,veer palace,,humayunpur store 1b45249,1
5965,vazha 2 ott release date,4400,24,32.0,$0,1,25,https://magicpin.in/blog/category/entertainment/vaazha-2-ott,,,,,,,,ott,,blog category entertainment vaazha,1
5966,value zone hyper mart ameerpet,12100,23,39.0,$0.26,6,32,https://magicpin.in/Hyderabad/Patancheru/Grocery/Value-Zone-Hyper-Mart/store/16abc11,Hyderabad,,,,Hyderabad,,,value zone hyper mart,,patancheru grocery store 16abc11,1
