No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
6233,mastram,135000,31,283.0,$0.15,1,60,https://www.justdial.com/streaming/watch-tv-shows-online/Mastram/1602584501493,,,,,,,,mastram,,streaming watch tv shows online 1602584501493,1
6234,massage parlour near me,135000,5,41040.0,$0.30,1,34,https://www.justdial.com/Delhi/24-Hours-Body-Massage-Centres-in-New-Delhi/nct-11147142,New Delhi,Delhi,India,North,New Delhi,,,massage,,24 hours body centres nct 11147142,1
6235,massage centres near me,110000,4,41040.0,$0.26,33,44,https://www.justdial.com/Delhi/24-Hours-Body-Massage-Centres-in-New-Delhi/nct-11147142,New Delhi,Delhi,India,North,New Delhi,,,massage centres,,24 hours body nct 11147142,1
6236,museums near me,135000,7,13135.0,$0.49,1,43,https://www.justdial.com/Delhi/Museums-in-Connaught-Place/nct-10332771,Delhi,Delhi,India,North,Delhi,Connaught Place,,museums,,nct 10332771,1
6237,mri scanner,135000,49,283.0,$0.34,6,49,https://www.justdial.com/india/MRI-Machine,,,India,,,,,mri,,machine,1
6238,near me union bank,135000,10,3456.0,$0.02,1,25,https://www.justdial.com/Delhi/Union-Bank-Of-India-ATMS/nct-11982035,Delhi,Delhi,India,North,Delhi,,,union bank,,atms nct 11982035,1
6239,natural ice cream near me,90500,8,8896.0,$0.19,4,34,https://www.justdial.com/Bijapur-Karnataka/Natural-Ice-Cream-Parlours/nct-11967334,,Karnataka,India,South,,,,natural ice cream,,bijapur parlours nct 11967334,1
6240,pani movies,135000,35,283.0,$0.23,1,29,https://www.justdial.com/streaming/watch-movies-online/Pani/1739507192295,,,,,,,,pani movies,,streaming watch online 1739507192295,1
6241,padayappa,60500,34,283.0,$0,1,49,https://www.justdial.com/streaming/watch-movies-online/Padayappa/1531467997478,,,,,,,,padayappa,,streaming watch movies online 1531467997478,1
6242,one bangalore,135000,11,3456.0,$0.14,2,19,https://www.justdial.com/Bangalore/Bangalore-One-Behind-Ganesha-Temple-Opposite-State-Bank-Of-India-Aecs-Layout-Kundanahalli/080PXX80-XX80-170110104959-D7Y1_BZDET,Bengaluru,,India,,Bengaluru,,,one bangalore,,bangalore behind ganesha temple opposite state bank aecs layout kundanahalli 080pxx80 xx80 170110104959 d7y1 bzdet,1
6243,pincode delhi,135000,26,324.0,$0,1,47,https://www.justdial.com/Mumbai/Pincode-Delhi-Opposite-Jk-Bank-Gokul-Nandanvan-Co-Operative-Society-Radha-Krishna-Nagar-Andheri-East/022PXX22-XX22-231025165156-W8Z2_BZDET,Delhi,Delhi,India,North,Delhi,Andheri,,pincode,,mumbai opposite jk bank gokul nandanvan operative society radha krishna nagar 022pxx22 xx22 231025165156 w8z2 bzdet,1
6244,petrol pump near me near me,135000,6,13135.0,$0.01,1,20,https://www.justdial.com/Kalyan/24-Hours-Petrol-Pumps-in-Kalyan-West/nct-10000397,Kalyan,,,,Kalyan,,,petrol,,24 hours pumps nct 10000397,1
6245,public relations group,135000,75,283.0,$0.79,1,42,https://www.justdial.com/Delhi/Public-Relations-Pvt-Ltd-Opposite-Shivaji-Stadium-Connaught-Place/011PXX11-XX11-200703195348-X4G5_BZDET,Delhi,Delhi,India,North,Delhi,Connaught Place,,public relations,,pvt ltd opposite shivaji stadium 011pxx11 xx11 200703195348 x4g5 bzdet,1
6246,ps 4,135000,29,283.0,$0.01,72,51,https://www.justdial.com/india/Playstation-4,,,India,,,,,,,playstation,1
6247,pranav mohanlal,135000,45,283.0,$0,1,47,https://www.justdial.com/entertainment/artist/Pranav-Mohanlal/A964698,,,,,,,,pranav mohanlal,,entertainment artist a964698,1
6248,saurashtrauniversity,135000,14,1012.0,$0.63,1,42,https://www.justdial.com/Rajkot/Saurashtra-University-Aalap-Avenue/0281PX281-X281-220524210020-K5C2_BZDET,Rajkot,,,,Rajkot,,,,,saurashtra university aalap avenue 0281px281 x281 220524210020 k5c2 bzdet,1
6249,indian salem,165000,11,3456.0,$0.12,1,31,https://www.justdial.com/Salem/Indian-Restaurants/nct-10263652,Salem,,,,Salem,,Restaurant,indian,,nct 10263652,1
6250,income tax office,135000,15,1525.0,$0,1,43,https://www.justdial.com/Pune/Income-Tax-Office-in-Pimpri-Chinchwad-New-Town/nct-10263315,Pune,,,,Pune,,,income tax office,,pimpri chinchwad new town nct 10263315,1
6251,imt manesar gurgaon haryana,135000,23,364.0,$0.10,3,15,https://www.justdial.com/Gurgaon/IMT-Industrial-Association-Sector-8-Imt-Manesar/011PXX11-XX11-171205115134-L1D6_BZDET,Gurugram,,,,Gurugram,,,imt manesar gurgaon,,industrial association sector imt 011pxx11 xx11 171205115134 l1d6 bzdet,1
6252,hp laptop and prices,135000,17,756.0,$0.02,97,45,https://www.justdial.com/india/HP-Laptop-Computer,,,India,,,,,hp laptop,,computer,1
6253,jaipur sites to visit,135000,44,283.0,$0.22,24,24,https://www.justdial.com/Jaipur/Tourist-Attraction/nct-10596038,Jaipur,,,,Jaipur,,,,,tourist attraction nct 10596038,1
6254,international airport terminal,165000,84,283.0,$0.12,5,52,https://www.justdial.com/Chennai/International-Airport/nct-10272676,Chennai,,,,Chennai,,,international airport,,nct 10272676,1
6255,kolkata barrackpore,135000,20,580.0,$0.11,2,30,https://www.justdial.com/Kolkata/Tourist-Attraction-in-Barrackpore/nct-10596038,Kolkata,,,,Kolkata,,,barrackpore,,tourist attraction nct 10596038,1
6256,kolkata bara bazar,110000,10,6331.0,$0,10,46,https://www.justdial.com/Kolkata/Markets-in-Burrabazar/nct-15562797,Kolkata,,,,Kolkata,,,,,markets burrabazar nct 15562797,1
6257,kawasaki ninja bike 300,135000,62,283.0,$0.02,1,36,https://www.justdial.com/india/Motorcycle-Dealers-Kawasaki-Ninja-300,,,India,,,,,kawasaki ninja 300,,motorcycle dealers,1
6258,karnataka bank share value today,135000,77,283.0,$0,1,25,https://www.justdial.com/verticals/stocks/price-quote/karnataka-bank-limited/ktkbank-ns,,Karnataka,India,South,,,,bank,,verticals stocks price quote limited ktkbank ns,1
6259,law garden in ahmedabad,135000,11,3456.0,$0.09,5,23,https://www.justdial.com/Ahmedabad/Shopping-Stalls-in-Law-Garden/nct-10451854,Ahmedabad,,,,Ahmedabad,,,law garden,,shopping stalls nct 10451854,1
6260,l b nagar hyderabad,135000,29,283.0,$0.13,2,27,https://www.justdial.com/Hyderabad/Tourist-Attraction-in-Lb-Nagar/nct-10596038,Hyderabad,,,,Hyderabad,,,nagar,,tourist attraction lb nct 10596038,1
6261,ktm duke 250,110000,28,283.0,$0.07,2,43,https://www.justdial.com/shop-online/Ktm-250-Duke-BS6-Silver/pid-271052725,,,,,,,,ktm duke 250,,shop online bs6 silver pid 271052725,1
6262,krs dam,135000,18,1012.0,$0,3,48,https://www.justdial.com/Mandya/Krishnaraja-Sagara-Dam-Krishnaraja-Sagar/9999P8232-8232-141219153126-H2W7_BZDET,,,,,,,,dam,,mandya krishnaraja sagara krishnaraja sagar 9999p8232 8232 141219153126 h2w7 bzdet,1
6263,m a chidambaram stadium,110000,15,1525.0,$0.11,2,26,https://www.justdial.com/Chennai/M-A-Chidambaram-Stadium-Opposite-Chepauk-Railway-Station-Chepauk/044P7001827_BZDET,Chennai,,,,Chennai,,,chidambaram stadium,,opposite chepauk railway station chepauk 044p7001827 bzdet,1
6264,lpu.in,135000,27,283.0,$2.52,2,47,https://www.justdial.com/Kolkata/Lovely-Professional-University-Park-Street/033PXX33-XX33-090724092932-A7C6_BZDET,Kolkata,,,,Kolkata,,,,,lovely professional university park street 033pxx33 xx33 090724092932 a7c6 bzdet,1
6265,life in a metro film,135000,31,283.0,$0,1,70,https://www.justdial.com/streaming/watch-movies-online/Life-in-a-Metro/1531761714405,,,,,,,,life metro,,streaming watch movies online 1531761714405,1
6266,britannia biscuit share price,135000,61,283.0,$0,1,30,https://www.justdial.com/verticals/stocks/price-quote/britannia-industries-ltd/britannia-ns,,,,,,,,britannia price,,verticals stocks quote industries ltd britannia ns,1
6267,bob bar,135000,20,1012.0,$0.02,1,22,https://www.justdial.com/Bangalore/Bobs-Bar-Koramangala-7Th-Block/080PXX80-XX80-190125110739-Z7T2_BZDET,Bengaluru,,,,Bengaluru,Koramangala,Restaurant,,,bangalore bobs 7th block 080pxx80 xx80 190125110739 z7t2 bzdet,1
6268,bmsce bangalore,135000,51,283.0,$0.43,7,50,https://www.justdial.com/Bangalore/Bmsce-Bms-College-Of-Engineering-Admission-Bangalore-Basavanagudi/080PXX80-XX80-240620040652-C5H6_BZDET/photos,Bengaluru,,,,Bengaluru,,,bmsce bangalore,,bms college engineering admission bangalore basavanagudi 080pxx80 xx80 240620040652 c5h6 bzdet photos,1
6269,chanakyapuri,110000,45,283.0,$0.56,9,22,https://www.justdial.com/Delhi/Chanakyapuri-Railway-Enclave/011PXX11-XX11-221205203843-Y4A9_BZDET,Delhi,Delhi,India,North,Delhi,,,chanakyapuri,,railway enclave 011pxx11 xx11 221205203843 y4a9 bzdet,1
6270,cesc share price,246000,63,283.0,$0,1,42,https://www.justdial.com/verticals/stocks/price-quote/cesc-ltd/cesc-ns/forum,,,,,,,,cesc price,,verticals stocks quote ltd cesc ns forum,1
6271,clothing stores,201000,9,4563.0,$0.31,6,81,https://www.justdial.com/Hyderabad/Readymade-Garment-Retailers-And/nct-10988772,Hyderabad,,,,Hyderabad,,,,,readymade garment retailers nct 10988772,1
6272,churchgate railway station,201000,12,2025.0,$0,10,46,https://www.justdial.com/Mumbai/Churchgate-Railway-Station-Churchgate/022P8010743_BZDET,Mumbai,,,,Mumbai,,,churchgate railway station,,churchgate 022p8010743 bzdet,1
6273,chinese spot near me,135000,7,8896.0,$0.04,7,25,https://www.justdial.com/Navi-Mumbai/Chinese-Restaurants-in-Vashi/nct-10097618,Navi Mumbai,,,,Navi Mumbai,,Restaurant,chinese,,vashi nct 10097618,1
6274,chinese restaurants near me,135000,9,4563.0,$0.30,6,36,https://www.justdial.com/Pune/Chinese-Restaurants-in-Pimpri/nct-10097618,Pune,,,,Pune,,Restaurant,chinese,,pimpri nct 10097618,1
6275,chinese restaurant close by me,135000,5,21870.0,$0.04,7,24,https://www.justdial.com/Ankleshwar/Chinese-Restaurants-in-Ankleshwar-Gidc/nct-10097618,,,,,,,Restaurant,chinese,,ankleshwar ankleshwar gidc nct 10097618,1
6276,customer care number axis bank credit card,135000,25,283.0,$0,1,52,https://www.justdial.com/Kolkata/Axis-Bank-Credit-Card-Service-Center-Near-Sreeram-Plaza-Cossipore/033PXX33-XX33-180926083225-H7I9_BZDET,Kolkata,,,,Kolkata,,,axis bank credit card,,service center sreeram plaza cossipore 033pxx33 xx33 180926083225 h7i9 bzdet,1
6277,cultural circle,135000,12,2025.0,$0.03,100,47,https://www.justdial.com/Thane/Culture-Circle-Thane-West/022PXX22-XX22-230808221605-A3H5_BZDET,Thane,,,,Thane,,,circle,,culture 022pxx22 xx22 230808221605 a3h5 bzdet,1
6278,3rd floor,135000,60,283.0,$0,3,48,https://www.justdial.com/Bangalore/3D-Flooring-Contractors-in-Link-Road/nct-11371849,Bengaluru,,,,Bengaluru,,,,,bangalore 3d flooring contractors link road nct 11371849,1
6279,alliance university,135000,11,3456.0,$0.54,18,53,https://www.justdial.com/Bangalore/Alliance-University-Near-Eden-Garden-Anekal/080PXX80-XX80-131216163346-U2S9_BZDET,Bengaluru,,,,Bengaluru,,,alliance university,,bangalore eden garden anekal 080pxx80 xx80 131216163346 u2s9 bzdet,1
6280,airtel customer care number 24x7,18100,7,6331.0,$0,1,36,https://www.justdial.com/Delhi/Airtel-Customer-Care/011P554813_BZDET,Delhi,Delhi,India,North,Delhi,,,airtel customer care,,011p554813 bzdet,1
6281,air india customer care in india,135000,5,6331.0,$0.07,1,21,https://www.justdial.com/Delhi/Air-India-Ltd-Customer-Care/011PXX11-XX11-101227141330-U1N4_BZDET,Delhi,Delhi,India,North,Delhi,,,air customer care,,ltd 011pxx11 xx11 101227141330 u1n4 bzdet,1
6282,barsapara stadium,135000,15,1525.0,$0,1,47,https://www.justdial.com/Guwahati/Barsapara-Cricket-Stadium-Binova-Nagar/9999PX361-X361-171226085458-W2P9_BZDET,Guwahati,,,,Guwahati,,,barsapara stadium,,cricket binova nagar 9999px361 x361 171226085458 w2p9 bzdet,1
6283,bajaj bike,165000,50,283.0,$0.02,12,51,https://www.justdial.com/Chennai/Motorcycle-Dealers-Bajaj-in-Kamaraj-Nagar/nct-10329856,Chennai,,,,Chennai,,,bajaj,,motorcycle dealers kamaraj nagar nct 10329856,1
6284,ayurvedic shop near me,135000,5,21870.0,$0.15,12,38,https://www.justdial.com/Guntur/Ayurvedic-Medicine-Shops/nct-10029927,Guntur,,,,Guntur,,,ayurvedic,,medicine shops nct 10029927,1
6285,axis bank customer care number for credit card,135000,21,364.0,$0,1,47,https://www.justdial.com/Kolkata/Axis-Bank-Credit-Card-Service-Center-Near-Sreeram-Plaza-Cossipore/033PXX33-XX33-180926083225-H7I9_BZDET,Kolkata,,,,Kolkata,,,axis bank credit card,,service center sreeram plaza cossipore 033pxx33 xx33 180926083225 h7i9 bzdet,1
6286,axis bank customer care number credit card,165000,9,2659.0,$0,1,34,https://www.justdial.com/Delhi/Axis-Bank-Ltd-Phone-Banking-Ashok-Place/011P799522_BZDET,Delhi,Delhi,India,North,Delhi,,,axis bank,,ltd phone banking ashok place 011p799522 bzdet,1
6287,axis bank credit card number customer care,135000,32,283.0,$0,1,47,https://www.justdial.com/Kolkata/Axis-Bank-Credit-Card-Service-Center-Near-Sreeram-Plaza-Cossipore/033PXX33-XX33-180926083225-H7I9_BZDET,Kolkata,,,,Kolkata,,,axis bank credit card,,service center sreeram plaza cossipore 033pxx33 xx33 180926083225 h7i9 bzdet,1
6288,axis bank credit card helpline no,135000,13,1228.0,$0,1,43,https://www.justdial.com/Delhi/Axis-Bank-Ltd-Phone-Banking-Ashok-Place/011P799522_BZDET,Delhi,Delhi,India,North,Delhi,,,axis bank,,ltd phone banking ashok place 011p799522 bzdet,1
6289,your name,135000,49,283.0,$0.54,1,68,https://www.justdial.com/streaming/watch-movies-online/Your-name/1533753619711,,,,,,,,your name,,streaming watch movies online 1533753619711,1
6290,share price of siemens ltd,110000,68,283.0,$0,1,36,https://www.justdial.com/verticals/stocks/price-quote/siemens-ltd/siemens-ns,,,,,,,,price siemens ltd,,verticals stocks quote siemens ns,1
6291,shakti nagar delhi,135000,29,283.0,$0,3,43,https://www.justdial.com/Delhi/Tourist-Attraction-in-Shakti-Nagar/nct-10596038,Delhi,Delhi,India,North,Delhi,,,shakti nagar,,tourist attraction nct 10596038,1
6292,supplements for vitamin d,135000,53,283.0,$0.11,36,74,https://www.justdial.com/india/Vitamin-D3-Supplement,,,India,,,,,vitamin,,d3 supplement,1
6293,sun direct,165000,15,1012.0,$0.26,3,48,https://www.justdial.com/Mumbai/DTH-TV-Broadcast-Service-Providers-Sun-Direct-in-Andheri-East/nct-10174229,Mumbai,,,,Mumbai,Andheri,,sun direct,,dth tv broadcast service providers nct 10174229,1
6294,store mi,135000,21,580.0,$0.01,18,67,https://www.justdial.com/Ludhiana/Mi-Store-Near-Cfc-Public-Schoolbhai-Randhir-Singh-Nagar-Bhai-Randhir-Singh-Nagar/0161PX161-X161-230217040221-E2Q8_BZDET,Ludhiana,,,,Ludhiana,,,store mi,,cfc public schoolbhai randhir singh nagar bhai randhir singh nagar 0161px161 x161 230217040221 e2q8 bzdet,1
6295,the dictator film,110000,47,283.0,$0.15,1,62,https://www.justdial.com/streaming/watch-movies-online/The-Dictator/1531563174012,,,,,,,,dictator,,streaming watch movies online 1531563174012,1
6296,tata electric company,135000,20,688.0,$0.27,1,86,https://www.justdial.com/Mumbai/TATA-Electric-Company-Near-Masjid-Bunder-Railway-Station-Carnac-Bunder/022PXX22-XX22-000719836526-O2F4_BZDET,Mumbai,,,,Mumbai,,,tata electric company,,masjid bunder railway station carnac bunder 022pxx22 xx22 000719836526 o2f4 bzdet,1
6297,taj palace new delhi,135000,31,283.0,$0.49,18,40,https://www.justdial.com/Delhi/Taj-Palace-Near-Itc-Maurya-Diplomatic-Enclave-Chanakya-Puri/011PK038083_BZDET,Delhi,Delhi,India,North,Delhi,,,taj palace,,itc maurya diplomatic enclave chanakya puri 011pk038083 bzdet,1
6298,film ok jaanu,110000,24,445.0,$0.05,1,41,https://www.justdial.com/streaming/watch-movies-online/Ok-Jaanu/1533804647309,,,,,,,,ok jaanu,,streaming watch movies online 1533804647309,1
6299,film bright,110000,54,283.0,$0.05,1,84,https://www.justdial.com/streaming/watch-movies-online/Bright/1533805075043,,,,,,,,bright,,streaming watch movies online 1533805075043,1
6300,fast foods close to me,135000,8,8896.0,$0.06,4,48,https://www.justdial.com/Jodhpur/Fast-Food-Take-Away-Joints/nct-12053085,Jodhpur,,,,Jodhpur,,Restaurant,fast,,take away joints nct 12053085,1
6301,gaming phone,135000,57,283.0,$0.09,97,69,https://www.justdial.com/list/best-mobile-phones-for-gaming,,,,,,,,gaming,,list best mobile phones,1
6302,guna cave kodaikanal,165000,17,1228.0,$0,3,43,https://www.justdial.com/Kodaikanal/Guna-Cave-Naidupuram/9999P4542-4542-141224184447-E7K5_BZDET,,,,,,,,guna cave kodaikanal,,naidupuram 9999p4542 4542 141224184447 e7k5 bzdet,1
6303,gujaratmitra,135000,9,2025.0,$0,1,60,https://www.justdial.com/Surat/Gujaratmitra-PVT-LTD-Sonifalia-Chowk-Bazar-Sonifalia/0261PX261-X261-101007173638-Y1P7_BZDET,Surat,,,,Surat,,,gujaratmitra,,pvt ltd sonifalia chowk bazar sonifalia 0261px261 x261 101007173638 y1p7 bzdet,1
6304,car on rent,135000,13,2025.0,$0.20,38,65,https://www.justdial.com/Chennai/Car-Rental/nct-10076456,Chennai,,,,Chennai,,,car,,rental nct 10076456,1
6305,car auto accessories near me,135000,5,21870.0,$0.09,17,24,https://www.justdial.com/Chennai/Car-Accessory-Dealers/nct-10075098,Chennai,,,,Chennai,,,car,,accessory dealers nct 10075098,1
6306,car accessories store near me,135000,5,21870.0,$0.08,16,24,https://www.justdial.com/Raipur-Chhattisgarh/Car-Accessory-Dealers/nct-10075098,Raipur,Chhattisgarh,India,Central,Raipur,,,car,,accessory dealers nct 10075098,1
6307,cake and chocolate,135000,28,324.0,$0.03,94,37,https://www.justdial.com/Mumbai/Chocolate-Cake-Retailers/nct-10891446,Mumbai,,,,Mumbai,,,cake chocolate,,retailers nct 10891446,1
6308,coffee and machines,110000,28,297.0,$0.06,100,48,https://www.justdial.com/jdmart/Bangalore/Coffee-Machine/jdm-1164337-ent-2-13729585,Bengaluru,,,,Bengaluru,,,coffee,,jdmart bangalore machine jdm 1164337 ent 13729585,1
6309,coal india,135000,22,364.0,$0,1,47,https://www.justdial.com/Kolkata/Coal-India-Limited-Manicktala/033PXX33-XX33-171219235317-D8K3_BZDET,Kolkata,,India,,Kolkata,,,coal,,limited manicktala 033pxx33 xx33 171219235317 d8k3 bzdet,1
6310,chinar park kolkata,135000,28,324.0,$0.19,6,20,https://www.justdial.com/Kolkata/Parks-in-Chinar-Park-Rajarhat/nct-10355258,Kolkata,,,,Kolkata,,,chinar park,,parks rajarhat nct 10355258,1
6311,customer care number air india,135000,5,8896.0,$0.07,1,24,https://www.justdial.com/Delhi/Air-India-Ltd-Customer-Care/011PXX11-XX11-101227141330-U1N4_BZDET,Delhi,Delhi,India,North,Delhi,,,customer care air,,ltd 011pxx11 xx11 101227141330 u1n4 bzdet,1
6312,toll free no of flipkart,110000,5,5159.0,$0,1,21,https://www.justdial.com/Mumbai/Flipkartcom-Customer-Care/022PXX22-XX22-170725114443-V8X3_BZDET,Mumbai,,,,Mumbai,,,,,flipkartcom customer care 022pxx22 xx22 170725114443 v8x3 bzdet,1
6313,toll free no flipkart,110000,4,7249.0,$0,1,21,https://www.justdial.com/Mumbai/Flipkartcom-Customer-Care/022PXX22-XX22-170725114443-V8X3_BZDET,Mumbai,,,,Mumbai,,,,,flipkartcom customer care 022pxx22 xx22 170725114443 v8x3 bzdet,1
6314,temple of jainism,110000,33,231.0,$0.11,1,35,https://www.justdial.com/Delhi/Jain-Temples/nct-11105785,Delhi,Delhi,India,North,Delhi,,,,,jain temples nct 11105785,1
6315,temple in tirupati,110000,37,231.0,$0.04,1,22,https://www.justdial.com/Tirupati/Temples/nct-10475644,Tirupati,,,,Tirupati,,,,,temples nct 10475644,1
6316,u p v c windows,110000,13,3718.0,$0.25,85,34,https://www.justdial.com/Hyderabad/Upvc-Window-Manufacturers/nct-10510700,Hyderabad,,,,Hyderabad,,,,,upvc window manufacturers nct 10510700,1
6317,u p v c window,110000,18,1001.0,$0.25,69,32,https://www.justdial.com/Vadodara/Upvc-Window-Manufacturers/nct-10510700,Vadodara,,,,Vadodara,,,window,,upvc manufacturers nct 10510700,1
6318,tundla,110000,19,825.0,$0,1,61,https://www.justdial.com/Firozabad/Tourist-Attraction-in-Tundla/nct-10596038,,,,,,,,tundla,,firozabad tourist attraction nct 10596038,1
6319,visit in delhi,110000,31,231.0,$0.07,21,39,https://www.justdial.com/Delhi/Tourist-Attraction/nct-10596038,Delhi,Delhi,India,North,Delhi,,,,,tourist attraction nct 10596038,1
6320,videocon d2h service customer care number,110000,5,7249.0,$0,1,20,https://www.justdial.com/Delhi/Videocon-D2h-Customer-Care/011PXX11-XX11-100701174816-M5Z4_BZDET,Delhi,Delhi,India,North,Delhi,,,videocon d2h customer care,,011pxx11 xx11 100701174816 m5z4 bzdet,1
6321,vid d2h customer care number,110000,5,7249.0,$0,1,20,https://www.justdial.com/Delhi/Videocon-D2h-Customer-Care/011PXX11-XX11-100701174816-M5Z4_BZDET,Delhi,Delhi,India,North,Delhi,,,d2h customer care,,videocon 011pxx11 xx11 100701174816 m5z4 bzdet,1
6322,xaviers mumbai,110000,11,2816.0,$1.15,2,27,https://www.justdial.com/Mumbai/St-Xaviers-College-Opposite-Metro-Big-Cinemas-Dhobi-Talao-Fort/022PXX22-XX22-000105683540-U6Y7_BZDET,Mumbai,,,,Mumbai,,,xaviers,,st college opposite metro big cinemas dhobi talao fort 022pxx22 xx22 000105683540 u6y7 bzdet,1
6323,wine and beer shop,110000,4,33440.0,$0,1,34,https://www.justdial.com/Delhi/Wine-Retailers/nct-10573041,Delhi,Delhi,India,North,Delhi,,,wine,,retailers nct 10573041,1
6324,mall venice,110000,9,3718.0,$0.02,2,26,https://www.justdial.com/Greater-Noida/The-Grand-Venice-Mall-Near-Pari-Chowk-Block-B-Surajpur-Site-4/011PXX11-XX11-140210160325-E2L2_BZDET,Greater Noida,,,,Greater Noida,,,mall venice,,grand pari chowk block surajpur site 011pxx11 xx11 140210160325 e2l2 bzdet,1
6325,mall of asia,135000,14,1001.0,$0.07,2,43,https://www.justdial.com/Bangalore/Phoenix-Mall-Of-Asia-Byataranyanapura/080PXX80-XX80-230210065014-N9Z1_BZDET,Bengaluru,,,,Bengaluru,,,mall asia,,bangalore phoenix byataranyanapura 080pxx80 xx80 230210065014 n9z1 bzdet,1
6326,lumbini park hyd,110000,17,1001.0,$0.08,4,26,https://www.justdial.com/Hyderabad/Lumbini-Park-Telangana-Tourism-Boating-Unit-Opposite-Secretariat-Tank-Bund/040PXX40-XX40-001078233470-Z4D4_BZDET,Hyderabad,Telangana,India,South,Hyderabad,,Tourism,lumbini park,,boating unit opposite secretariat tank bund 040pxx40 xx40 001078233470 z4d4 bzdet,1
6327,mumbai travel places,110000,19,561.0,$0.11,19,38,https://www.justdial.com/Mumbai/Tourism-Guide/Places-To-Visit,Mumbai,,,,Mumbai,,Attraction,,,tourism guide,1
6328,mumbai tourist places,110000,22,473.0,$0.09,10,46,https://www.justdial.com/Mumbai/Tourist-Attraction/nct-10596038,Mumbai,,,,Mumbai,,,tourist,,attraction nct 10596038,1
6329,mountain bicycle bike,110000,33,231.0,$0.02,14,20,https://www.justdial.com/india/Bicycles-Mountain-Bike,,,India,,,,,mountain bike,,bicycles,1
6330,nearest petrol station from me,110000,9,2167.0,$0.11,1,23,https://www.justdial.com/Kalyan/Petrol-Pumps-in-Kalyan-West/nct-10360538,Kalyan,,,,Kalyan,,,petrol,,pumps nct 10360538,1
6331,near me ice cream parlour,110000,4,33440.0,$0.04,6,29,https://www.justdial.com/Aurangabad-Maharashtra/Ice-Cream-Parlours/nct-10261168,Aurangabad,Maharashtra,India,West,Aurangabad,,,ice cream,,parlours nct 10261168,1
6332,natural ice cream,165000,16,1001.0,$0.13,4,44,https://www.justdial.com/Secunderabad/Natural-Ice-Cream-Parlour-Near-Ashoka-Bhopal-Chamber-Sindhi-Colony-Secunderabad/040PXX40-XX40-100924142055-T7B6_BZDET,Secunderabad,,,,Secunderabad,,,natural ice cream,,parlour ashoka bhopal chamber sindhi colony 040pxx40 xx40 100924142055 t7b6 bzdet,1
6333,nail salon close by me,110000,4,33440.0,$0.24,36,21,https://www.justdial.com/Mohali/Nail-Spas/nct-11305759,,,,,,,,nail,,mohali spas nct 11305759,1
6334,myntra customer care number,110000,7,3718.0,$0.11,1,34,https://www.justdial.com/Bangalore/Myntracom-Branch-Office-Near-Roopena-Agrahara-Bommanahalli/080PZ006412_BZDET,Bengaluru,,,,Bengaluru,,,,,bangalore myntracom branch office roopena agrahara bommanahalli 080pz006412 bzdet,1
6335,myntra contact number,110000,5,7249.0,$0.11,1,42,https://www.justdial.com/Bangalore/Myntracom-Branch-Office-Near-Roopena-Agrahara-Bommanahalli/080PZ006412_BZDET,Bengaluru,,,,Bengaluru,,,,,bangalore myntracom branch office roopena agrahara bommanahalli 080pz006412 bzdet,1
6336,new bus stand tirunelveli,110000,4,33440.0,$0,4,36,https://www.justdial.com/Tirunelveli/Tirunelveli-New-Bus-Stand-Vasanth-Nagar/0462PX462-X462-220131014553-T5M7_BZDET,Tirunelveli,,,,Tirunelveli,,,new bus stand,,vasanth nagar 0462px462 x462 220131014553 t5m7 bzdet,1
6337,parched 2015,60500,30,231.0,$0,1,44,https://www.justdial.com/streaming/watch-movies-online/Parched/1594283091516,,,,,,,,parched,,streaming watch movies online 1594283091516,1
6338,ooty travelling places,110000,31,231.0,$0.09,6,27,https://www.justdial.com/Ooty/Tourist-Attraction/nct-10596038,Ooty,,,,Ooty,,,,,tourist attraction nct 10596038,1
6339,petrol bunk,110000,11,5159.0,$0.11,5,49,https://www.justdial.com/Hyderabad/Petrol-Pumps/nct-10360538,Hyderabad,,,,Hyderabad,,,petrol,,pumps nct 10360538,1
6340,penty diana,110000,33,231.0,$0,1,46,https://www.justdial.com/entertainment/artist/Diana-Penty/A255257,,,,,,,,penty diana,,entertainment artist a255257,1
6341,pawan ganga educational center 1 2&3,201000,3,17820.0,$0.10,5,25,https://www.justdial.com/Delhi/Pawan-Ganga-School-Neelwal/011PXX11-XX11-230906003302-H5F9_BZDET,Delhi,Delhi,India,North,Delhi,,,pawan ganga,,school neelwal 011pxx11 xx11 230906003302 h5f9 bzdet,1
6342,printing shops close to me,110000,6,17820.0,$0.05,12,19,https://www.justdial.com/Delhi/24-Hours-Printing-Services-in-New-Delhi/nct-12362746,New Delhi,Delhi,India,North,New Delhi,,,printing,,24 hours services nct 12362746,1
6343,railway station madurai,110000,15,1650.0,$0.72,3,43,https://www.justdial.com/Madurai/Madurai-Railway-Station-Junction-Overpass-S-S-Colony/0452PX452-X452-170605101918-G8S5_BZDET,Madurai,,,,Madurai,,,railway station,,junction overpass colony 0452px452 x452 170605101918 g8s5 bzdet,1
6344,restaurants that are good near me,110000,8,7249.0,$0.06,15,45,https://www.justdial.com/Sultanpur/Restaurants/nct-10408936,,,,,,,Restaurant,,,sultanpur nct 10408936,1
