No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
7450,mithai name,8100,57,17,$0,1,37,https://lbb.in/all/artisanal-sweets/
7451,military cafe mumbai,8100,6,533,$0.17,3,28,https://lbb.in/mumbai/military-cafe-fort/
7452,men's fashion,9900,48,17,$0.15,85,46,https://lbb.in/kolkata/men-fashion-stores-park-street/
7453,men perfume popular,8100,48,17,$0.09,97,46,https://lbb.in/all/perfumes-for-men-buy-online/
7454,matheran hotel usha ascot,8100,28,17,$0.31,36,20,https://lbb.in/pune/usha-ascot-hotel-matheran/
7455,malayalam movie list,12100,16,47,$0,1,16,https://lbb.in/all/best-malayalam-movies/
7456,mahesh lunch home seafood specialty restaurant juhu,6600,24,18,$0.24,4,22,https://lbb.in/mumbai/a-seafood-marvel-in-mumbai-1abccf/
7457,madras cafe matunga,8100,18,47,$0.10,2,26,https://lbb.in/mumbai/madras-cafe-mumbai-matunga-food-store-cornucopia/
7458,lip gloss for women,9900,53,17,$0.03,99,22,https://lbb.in/all/best-lip-gloss/
7459,lakshmi nagar market delhi,8100,10,159,$0.14,1,30,https://lbb.in/delhi/Laxmi-nagar-women-shopping/
7460,kusum roll,8100,34,17,$0.08,5,23,https://lbb.in/kolkata/kusum-rolls-roulling-our-ed2ea6/
7461,kluney manor resort ooty,8100,25,19,$0.15,41,17,https://lbb.in/delhi/kluney-manor/
7462,king size bed vs queen size bed,8100,92,17,$0.21,22,32,https://lbb.in/all/king-vs-queen-bed-size/
7463,katra neel chandni chowk,8100,9,273,$0.22,1,19,https://lbb.in/delhi/katra-neel-65fd18/
7464,kala bahia,6600,11,121,$0.10,1,19,https://lbb.in/goa/peace-out-yoga-at-1657d7/
7465,kaikondrahalli lake,8100,22,41,$0.17,6,23,https://lbb.in/bangalore/kaikondrahalli-lake-186a35/
7466,jehan numa retreat hotel bhopal,8100,33,17,$0.14,28,33,https://lbb.in/bangalore/bhopal-jehan-numa-retreat/
7467,jamshed bhabha theatre,6600,42,17,$0.18,3,21,https://lbb.in/places/Jamshed-Bhabha-Theatre-nariman-point-3ef5b3/
7468,jagdish book depot thane west,8100,4,533,$0.05,2,18,https://lbb.in/mumbai/jagdish-book-depot-thane-c43ed6/
7469,jagdish book depot,8100,7,533,$0.05,2,19,https://lbb.in/mumbai/jagdish-book-depot-thane-c43ed6/
7470,izumi,8100,19,60,$0,1,27,https://lbb.in/mumbai/izumi-linking-road-a6c9de/
7471,ibiza resort,18100,53,17,$0.15,10,27,https://lbb.in/kolkata/ibiza-resort-near-kolkata/
7472,how to use facial serum,8100,59,17,$0.12,13,32,https://lbb.in/all/how-to-use-face-serum/
7473,holi near me,4400,17,60,$0.01,1,33,https://lbb.in/delhi/best-holi-parties-in-delhi/
7474,higginbothams private limited,8100,48,17,$0.16,5,27,https://lbb.in/chennai/higginbothams-iconic-bookstore-mount-road-chennai/
7475,heera panna mall mumbai,6600,11,273,$0.12,5,19,https://lbb.in/mumbai/heera-panna-mall-shopping-powai/
7476,heavenly spa,6600,41,17,$0.29,8,29,https://lbb.in/pune/heavenly-spa-d26656/
7477,hakim aalim,8100,19,73,$0.22,4,20,https://lbb.in/hyderabad/hakims-aalim-7a280c/
7478,gymkhana chennai,9900,26,17,$0.12,2,29,https://lbb.in/chennai/madras-gymkhana-golf-annex-189a70/
7479,golden leg,8100,19,41,$0.08,7,38,https://lbb.in/bangalore/golden-leg-football-pitch-hsr-790746/
7480,game shopee,8100,16,60,$0.09,4,30,https://lbb.in/places/Game-Shopee-ashok-nagar-e4c973/
7481,foundation for oily skin,9900,72,17,$0.04,99,24,https://lbb.in/all/best-makeup-foundation-for-oily-skin/
7482,feni goa,8100,9,379,$0,1,24,https://lbb.in/goa/best-feni-brands/
7483,fc road pune restaurants,8100,15,121,$0.07,6,23,https://lbb.in/pune/the-vegetable/
7484,export hut,8100,13,159,$0.30,5,19,https://lbb.in/delhi/get-shopping-bags-theres-export-surplus-store-lajpat-nagar-huge/
7485,parks for dogs,8100,11,273,$0.20,2,30,https://lbb.in/kolkata/dog-friendly-parks-south-kolkata/
7486,cafe new york,8100,16,73,$0.49,8,20,https://lbb.in/mumbai/cafe-new-york-61cd0c/
7487,cafe in hyderabad,8100,22,41,$0,5,17,https://lbb.in/hyderabad/best-cafes-hyderabad/
7488,bob's bar indiranagar,8100,35,17,$0.42,1,23,https://lbb.in/places/Bobs-Bar-indira-nagar-b161e7/
7489,bo tai qutub,9900,11,207,$1.03,3,29,https://lbb.in/delhi/bo-tai-qutub/
7490,bille di hatti delhi,8100,8,379,$0.23,3,19,https://lbb.in/delhi/bille-di-hatti-980178/
7491,best nightclubs in delhi,8100,28,18,$0.06,3,23,https://lbb.in/delhi/nightclubs-in-cp/
7492,best ice cream,6600,17,91,$0.02,14,42,https://lbb.in/mumbai/best-iconic-ice-cream-parlours-in-mumbai/
7493,best face exfoliating scrub,8100,70,17,$0.08,99,45,https://lbb.in/all/best-exfoliating-scrub/
7494,best eye cream for dark under eye circles,8100,56,17,$0.09,100,40,https://lbb.in/delhi/best-under-eye-creams/
7495,best clubs in delhi,9900,33,17,$0.21,2,8,https://lbb.in/delhi/night-club-in-delhi-with-free-entry/
7496,bergamo mall chennai,8100,10,159,$0.11,3,19,https://lbb.in/chennai/bergamo-luxury-mall-e375a1/
7497,barracks,8100,24,34,$0.02,1,45,https://lbb.in/delhi/38-barracks-connaught-place/
7498,barometer pune,8100,22,34,$0.45,1,37,https://lbb.in/pune/barometer-80c476/
7499,bapatla to suryalanka beach,8100,26,18,$0.09,1,30,https://lbb.in/hyderabad/things-to-do-suryalanka-beach/
7500,bameys,6600,33,17,$0.03,1,22,https://lbb.in/bangalore/bameys-nepali-restaurant-koramangala/
7501,asiatic library in mumbai,6600,18,45,$0.29,1,33,https://lbb.in/mumbai/best-libraries-mumbai/
7502,anime movies to watch,8100,34,17,$0.07,1,7,https://lbb.in/all/best-anime-movies/
7503,ambrosia resort,8100,49,17,$0.16,5,25,https://lbb.in/pune/ambrosia-resort-and-spa/
7504,alibaug distance from mumbai,8100,74,17,$0.20,1,17,https://lbb.in/mumbai/car-ferry-service-mumbai-alibaug/
7505,2 days trip from bangalore,8100,38,17,$0.08,17,40,https://lbb.in/bangalore/two-day-trips-from-bangalore/
7506,10 downing street pub hyderabad,12100,40,17,$0.14,3,25,https://lbb.in/hyderabad/10-downing-street-begumpet/
7507,ethnic boutique,8100,21,34,$0.16,9,30,https://lbb.in/chennai/ethnic-wear-shops-chennai/
7508,electronics bazaar,6600,31,17,$0.12,28,27,https://lbb.in/delhi/electronic-markets-delhi/
7509,drive through theater near me,8100,9,207,$0.02,1,19,https://lbb.in/chennai/Prarthana-Beach-Drive-in-Theatre-ecr-chennai/
7510,doveton cafe chennai,8100,24,21,$0.12,3,19,https://lbb.in/chennai/-d8cdcc/
7511,don hill station gujarat,8100,12,207,$0,1,21,https://lbb.in/pune/don-hill-station-49d5f8/
7512,dil chahta hai fort,8100,19,34,$0.05,2,32,https://lbb.in/goa/chapora-fort-dil-chahta-hai-goa/
7513,depot 48,9900,8,273,$0.12,3,18,https://lbb.in/delhi/head-to-depot-48-for-great-music-food-and-drinks-cbd4f3/
7514,dancing clubs near me,8100,19,45,$0.06,3,28,https://lbb.in/mumbai/late-night-party-spots/
7515,dance inn bangalore,8100,31,17,$0.36,5,32,https://lbb.in/bangalore/dance-schools-bangalore/
7516,daily bread pastry corner,8100,25,21,$0.03,1,26,https://lbb.in/chennai/pocket-friendly-bakery-on-the-9bcfd6/
7517,crafters corner,8100,11,121,$0.12,41,34,https://lbb.in/delhi/diy-crafts-crafters-corner-will-make-lose-restraint/
7518,connaught place best cafe,8100,16,73,$0.03,3,23,https://lbb.in/delhi/best-cafes-in-cp/
7519,ckp bangalore,8100,20,41,$0.06,1,34,https://lbb.in/bangalore/karnataka-chitrakala-parishath-bangalore/
7520,citizen hotel,8100,55,17,$0.38,8,36,https://lbb.in/mumbai/citizen-hotel-juhu/
7521,chidambaram new madras hotel,8100,13,121,$0.25,2,22,https://lbb.in/delhi/new-madras-hotel-southern-charm-lodhi-colony/
7522,wine shop and bar,6600,15,91,$0,1,15,https://lbb.in/mumbai/best-alcohol-shops-mumbai/
7523,zostel plus panchgani,8100,39,17,$0.13,28,20,https://lbb.in/mumbai/zostel-panchgani/
7524,majorda goa,8100,72,17,$0.41,3,23,https://lbb.in/goa/locality/majorda-goa/
7525,madras shopping,8100,70,17,$0.85,3,26,https://lbb.in/chennai/madras-merch-market-online-themed-accessories-store-chennai/
7526,madras gymkhana,8100,21,26,$0.16,3,33,https://lbb.in/chennai/madras-gymkhana-golf-annex-189a70/
7527,maa tara cr park,6600,10,273,$0.22,2,22,https://lbb.in/delhi/maa-tara-cr-park/
7528,m t r bangalore,8100,23,34,$0.05,2,22,https://lbb.in/bangalore/mtr-bangalore/
7529,lucky restaurant bandra,8100,36,17,$0.17,1,23,https://lbb.in/places/Lucky-Restaurant-bandra-west-2df2f9/
7530,lalbaugcha raja location,8100,11,207,$0,1,29,https://lbb.in/mumbai/lalbaugcha-raja-9bd0bb/
7531,krishna pearls & jewellers hyderabad,2400,21,34,$0.31,25,33,https://lbb.in/hyderabad/krishna-pearls-jewellers-5da16c/
7532,kora kendra ground 3,8100,13,91,$0.31,6,19,https://lbb.in/places/Kora-Kendra-Ground-3-borivali-west-4054e1/
7533,katra neel delhi,8100,5,2462,$0.22,1,19,https://lbb.in/delhi/katra-neel-65fd18/
7534,under the mango trees,8100,25,19,$0.09,3,20,https://lbb.in/bangalore/under-the-mango-tree-165e7b/
7535,tourist places in chittorgarh,8100,12,91,$0.19,6,21,https://lbb.in/all/chittorgarh-sightseeing-places/
7536,top anti wrinkle creams,8100,57,17,$0.17,100,22,https://lbb.in/hyderabad/best-anti-aeging-creams/
7537,the spicy venue restaurant,8100,21,34,$0.14,3,20,https://lbb.in/hyderabad/spicy-venue-5a72b9/
7538,the spicy venue jubilee hills,8100,16,73,$0.14,4,21,https://lbb.in/hyderabad/the-spicy-venue-1402a9/
7539,the london curry house,8100,11,207,$0.23,3,18,https://lbb.in/bangalore/the-london-curry-house-4ca076/
7540,tennis near me,8100,13,121,$0.04,2,17,https://lbb.in/bangalore/tennis-classes-across-the-city/
7541,temple in kolkata,8100,38,17,$0.44,1,16,https://lbb.in/kolkata/temples-in-kolkata-to-visit/
7542,soni sapphire,8100,27,21,$0.45,38,25,https://lbb.in/delhi/soni-sapphire-684475/
7543,shops in orion mall bangalore,8100,18,47,$0.18,1,34,https://lbb.in/bangalore/top-stores-in-shop-orion-mall/
7544,sentosa water park,9900,24,26,$0.26,38,27,https://lbb.in/pune/sentosa-water-park/
7545,self driven cars in chennai,8100,74,17,$0.21,50,28,https://lbb.in/chennai/self-drive-cars-in-chennai/
7546,science park pimpri,18100,23,34,$0,1,18,https://lbb.in/pune/pimpri-chinchwad-science-park/
7547,santiniketan west bengal,6600,28,19,$0.18,4,36,https://lbb.in/kolkata/things-to-do-shantiniketan/
7548,salim ali bird sanctuary goa,8100,34,17,$0.15,1,8,https://lbb.in/goa/salim-ali-bird-sanctuary/
7549,sakura blossom festival,6600,98,17,$0.21,1,53,https://lbb.in/delhi/en-celebrating-sakura-festival-cherry-blossom-menu/
7550,sainikpuri cafes,8100,20,47,$0.02,7,21,https://lbb.in/hyderabad/this-cafe-in-sainikpuri-is-47b91b/
7551,rumourss sky villa & resort lonavala,6600,15,60,$0.14,35,21,https://lbb.in/mumbai/rumourss-sky-villa-lonavala/
7552,roots cafe,8100,12,207,$0.10,3,21,https://lbb.in/delhi/gurgaon-unique-roots-cafe-park/
7553,review for a makeup artist,8100,30,17,$0.20,1,8,https://lbb.in/delhi/best-makeup-artists-in-delhi/
7554,restaurants in electronic city,8100,11,159,$0.05,15,21,https://lbb.in/bangalore/where-to-eat-drink-in-electronic-city/
7555,resort near to mumbai,8100,55,17,$0.22,91,31,https://lbb.in/mumbai/escape-5-luxury-resorts-near-mumbai-getaway/
7556,ramesh nagar delhi,8100,43,17,$0.13,2,19,https://lbb.in/delhi/locality/ramesh-nagar-delhi/
7557,ramesh dyeing pune,9900,10,273,$0.07,2,22,https://lbb.in/pune/ramesh-dyeing-986f78/
7558,rage room delhi,8100,10,273,$0.11,2,19,https://lbb.in/delhi/the-breakroom-pay-money-smash-things/
7559,q mart gachibowli,8100,41,17,$0.20,5,22,https://lbb.in/hyderabad/qmart-banjara-hills-3b4f6d/
7560,punjab canteen,8100,24,26,$0.06,3,19,https://lbb.in/places/Punjab-Canteen-pune-ad11b1/
7561,pub bar in chennai,8100,30,17,$0.16,2,23,https://lbb.in/chennai/best-nightclubs-and-pubs-in-chennai/
7562,prems kp,8100,11,159,$0.14,2,23,https://lbb.in/pune/prems-in-kp-267f64/
7563,pottery near me,8100,9,379,$0.10,5,20,https://lbb.in/delhi/pottery-classes-delhi-ncr/
7564,popular brands for shoes,8100,35,17,$0.06,94,28,https://lbb.in/bangalore/indian-shoe-brands-for-men/
7565,plus size dresses stores near me,8100,8,379,$0.11,99,38,https://lbb.in/hyderabad/plus-size-stores-hyderabad/
7566,plus size dress store near me,8100,19,47,$0.11,99,49,https://lbb.in/chennai/top-plus-size-stores-in-chennai/
7567,planet nine elemental kitchen & bar,6600,34,17,$0.07,3,23,https://lbb.in/pune/sand-water-earth-air-4eac94/
7568,places to visit in hubli-dharwad,8100,48,17,$0.38,2,18,https://lbb.in/bangalore/places-to-visit-around-hubli/
7569,phool mandi,8100,31,17,$0.07,4,20,https://lbb.in/delhi/ghazipur-flower-mandi/
7570,orion mall stores,8100,24,21,$0.36,1,37,https://lbb.in/bangalore/mens-shopping-guide-orion-mall/
7571,om book shop,8100,18,47,$0.13,4,19,https://lbb.in/delhi/om-book-shop-e77c8c/
7572,netflix shows latest,8100,49,17,$0,1,71,https://lbb.in/delhi/best-new-shows-netflix/
7573,name cereals,8100,84,17,$0,1,22,https://lbb.in/pune/post/cereals/
7574,murphies bistro and bar,8100,22,17,$0.29,3,19,https://lbb.in/pune/murphies-e2407e/
7575,mumbai night,8100,20,34,$0.38,13,22,https://lbb.in/mumbai/mumbai-at-night/
7576,mumbai darshan,9900,25,21,$0.10,49,35,https://lbb.in/mumbai/mumbai-darshan/
7577,movies emotional,8100,41,17,$0.02,1,36,https://lbb.in/all/sad-bollywood-movies/
7578,momo sa khang,8100,21,41,$0.07,3,21,https://lbb.in/chennai/momo-sa-khang-by-kailash-kitchen-choolaimedu-chennai/
7579,masala library by jiggs kalra,8100,23,34,$0.12,3,21,https://lbb.in/delhi/masala-library-jiggs-kalra-delhi/
7580,kalakad mundanthurai tiger reserve,8100,33,17,$0,1,20,https://go.lbb.in/1vU1Y4MrmOb
7581,johnson & johnson garden,8100,9,273,$0.12,3,38,https://lbb.in/mumbai/find-nature-at-johnson-0b99b0/
7582,indian brands of vodka,8100,30,17,$0,1,15,https://lbb.in/all/best-vodka-brands/
7583,hotel woodlands chennai,8100,43,17,$0.39,31,20,https://lbb.in/chennai/new-woodlands-hotel-mylapore-chennai/
7584,holy trinity church,8100,34,17,$0.15,4,28,https://lbb.in/mumbai/holy-trinity-church-powai-9f3407/
7585,hayath nagar hyderabad,6600,60,17,$0.10,2,31,https://lbb.in/hyderabad/locality/hayat-nagar-hyderabad/
7586,h&m connaught place,8100,9,273,$0.23,13,23,https://lbb.in/delhi/hm-opening-connaught-place/
7587,gurgaon sector 15,6600,43,17,$0.26,2,31,https://lbb.in/delhi/locality/sector-15-gurgaon/
7588,granth book store,8100,8,533,$0.15,3,25,https://lbb.in/mumbai/granth-bookstore-juhu/
7589,good youtube movies,8100,28,17,$0,1,38,https://lbb.in/bangalore/free-movies-to-stream-on-youtube/
7590,good dinner places near me,8100,25,21,$0.26,15,12,https://lbb.in/delhi/best-restaurants-noida/
7591,glanz fabric,8100,21,41,$0.24,7,24,https://lbb.in/places/Glanz-Fabrics-khar-ae639e/
7592,garuda food court,8100,33,17,$0,1,22,https://lbb.in/bangalore/garuda-mall-eating-guide/
7593,furniture store bangalore,8100,30,17,$0.31,93,34,https://lbb.in/bangalore/best-furniture-stores-in-town/
7594,free library near me,8100,9,533,$0.03,1,50,https://lbb.in/delhi/public-libraries-in-delhi-membership/
7595,fountain plaza,8100,8,379,$0.23,3,26,https://lbb.in/chennai/fountain-plaza-shopping-complex-egmore-chennai/
7596,flipside,10,7,273,$0,1,31,https://lbb.in/hyderabad/flipside-hyderabad/
7597,fitness center near,8100,23,26,$0.13,4,52,https://lbb.in/bangalore/best-gyms-fitness-centres-bangalore/
7598,feni goa drink,8100,22,41,$0.06,1,27,https://lbb.in/goa/best-feni-brands/
7599,feedback for makeup artist,6600,62,17,$0,1,18,https://lbb.in/hyderabad/best-makeup-artists-hyderabad/
7600,eye brow gel,8100,64,17,$0.05,99,33,https://lbb.in/all/best-eyebrow-gel/
7601,escape room chennai,6600,26,18,$0.09,3,15,https://lbb.in/chennai/mystery-rooms-chennai/
7602,ennore beach spot,9900,8,788,$0.07,4,20,https://lbb.in/chennai/ennore-rocks-e94012/
7603,emporium,6600,63,17,$0.11,1,48,https://lbb.in/delhi/-4f63d8/
7604,elephant and co pune,8100,28,18,$0.13,1,22,https://lbb.in/pune/elephant-co-8e4e46/
7605,dino world,8100,15,91,$0,1,21,https://lbb.in/hyderabad/dino-world/
7606,delivery near me alcohol,8100,33,17,$0,1,29,https://lbb.in/delhi/alcohol-home-delivery-gurgaon/
7607,defence colony in delhi,8100,31,17,$0.39,1,26,https://lbb.in/delhi/defence-colony-hood-guide-cheap-booze-groceries-and-an-art-gallery/
7608,defence colony delhi,201000,41,17,$0.18,6,44,https://lbb.in/delhi/defence-colony-hood-guide-cheap-booze-groceries-and-an-art-gallery/
7609,dakshinachitra muttukadu,8100,21,34,$0.07,2,37,https://lbb.in/chennai/dakshinachitra-museum-muttukadu-chennai/
7610,crystal restaurant,8100,12,159,$0.12,3,22,https://lbb.in/mumbai/crystal-restaurant-chowpatty-5a47c4/
7611,cricket and sports,8100,55,17,$0.03,2,83,https://lbb.in/mumbai/best-cricket-clubs-in-mumbai/
7612,cost of jack daniels in delhi,8100,4,1312,$0,1,13,https://lbb.in/delhi/jack-daniels-new-price/
7613,chidambaram's new madras hotel,8100,10,207,$0.25,2,22,https://lbb.in/delhi/new-madras-hotel-southern-charm-lodhi-colony/
7614,chanakyapuri new delhi,8100,60,17,$0.40,2,24,https://lbb.in/delhi/things-to-do-in-chanakyapuri/
7615,camp shopping,9900,20,60,$0.10,3,38,https://lbb.in/pune/post/search?query=street%20shopping%20in%20camp%20pune
7616,cafe roots,8100,20,60,$0.08,2,31,https://lbb.in/delhi/gurgaon-unique-roots-cafe-park/
7617,bougainvillea resort by vibescapes,8100,11,121,$0.21,18,19,https://lbb.in/pune/basho-bougainvillea-resort-839fd0/
7618,bookavibe book cafe and co working space,8100,41,17,$0.14,3,22,https://lbb.in/pune/the-book-cafe-kothrud/
7619,biggest shopping malls in delhi,8100,18,60,$0.06,3,33,https://lbb.in/delhi/best-malls-delhi-ncr/
7620,bheema's restaurant,8100,8,273,$0.20,4,23,https://lbb.in/bangalore/battle-of-the-ages-meals-at-bheemas-or-nagarjuna/
7621,best lip gloss,6600,15,121,$0.05,98,41,https://lbb.in/delhi/best-lip-gloss/
7622,best creatine in india,8100,16,91,$0.25,100,18,https://lbb.in/delhi/best-creatine/
7623,bergamo mall in chennai,8100,11,207,$0.28,3,19,https://lbb.in/chennai/bergamo-luxury-mall-e375a1/
7624,bengali restaurants kolkata,8100,34,17,$0.03,6,20,https://lbb.in/kolkata/bengali-restaurant-in-kolkata/
7625,basketball ground,8100,42,17,$0.17,4,37,https://lbb.in/mumbai/basketball-courts-to-go-to/
7626,bangalore sp road,8100,2,2462,$0,1,22,https://lbb.in/bangalore/electronics-market-sp-road-nagarathpete-bangalore/
7627,anokhi jaipur cafe,8100,36,17,$0.19,4,23,https://lbb.in/delhi/anokhi-cafe-6d1f97/
7628,anokhi cafe jaipur rajasthan,8100,53,17,$0.15,4,29,https://lbb.in/delhi/anokhi-cafe-6d1f97/
7629,anime films top 10,8100,34,17,$0,1,58,https://lbb.in/all/best-anime-movies/
7630,amir mahal chennai,8100,25,21,$0.11,3,19,https://lbb.in/chennai/amir-mahal-chepauk-palace-81b633/
7631,alfa store,8100,30,17,$0.44,3,37,https://lbb.in/places/Alfa-Stores-vile-parle-west-7c2c60/
7632,adchini,8100,15,73,$0.14,4,21,https://lbb.in/delhi/locality/adchini-delhi/
7633,wafflesome delhi,6600,16,73,$0.09,2,21,https://lbb.in/delhi/wafflesome-punjabi-bagh-waffles/
7634,waffles day,8100,25,34,$0,1,43,https://lbb.in/mumbai/waffles-for-INR-100-belgian-waffle-co/
7635,vodka types in india,8100,22,34,$0,1,17,https://lbb.in/all/best-vodka-brands/
7636,vibhuti falls,9900,22,34,$0,1,19,https://lbb.in/bangalore/vibhooti-falls-gokarna/
7637,vels innovative film city,12100,42,17,$0.10,4,32,https://lbb.in/bangalore/innovative-film-city-bangalore/
7638,tourist agencies in bangalore,9900,45,17,$0.25,39,21,https://lbb.in/bangalore/travel-companies-bangalore/
7639,viva panjim restaurant,8100,28,17,$0.06,2,18,https://lbb.in/goa/suwadik-7c6767/
7640,vitamins for hair growth,9900,93,17,$0.21,97,37,https://lbb.in/delhi/vitamins-for-hair-growth/
7641,vinay marg sports complex,8100,51,17,$0.15,4,17,https://lbb.in/delhi/get-dose-everything-sports-complexes-around-delhi/
7642,treks near bangalore,8100,29,17,$0.05,5,15,https://lbb.in/bangalore/5-easy-day-treks-kids/
7643,track racing near me,8100,23,34,$0.03,1,25,https://lbb.in/chennai/best-go-karting-places-in-chennai/
7644,the tree house resort in jaipur,6600,60,17,$0.19,35,24,https://lbb.in/delhi/this-rejuvenating-resort-with-lush-da4253/
7645,tea spot near me,6600,7,788,$0.06,4,23,https://lbb.in/bangalore/tea-cafes-bangalore/
7646,suntan lotion sensitive skin,6600,69,17,$0.06,96,18,https://lbb.in/all/sunscreen-for-sensitive-skin/
7647,sun protection for sensitive skin,6600,84,17,$0.06,96,17,https://lbb.in/delhi/sunscreen-for-sensitive-skin/
7648,sun cream for sensitive skin,6600,75,17,$0.06,97,31,https://lbb.in/delhi/sunscreen-for-sensitive-skin/
7649,sports bras for large bust,9900,51,17,$0.06,100,27,https://lbb.in/delhi/best-sports-bra-for-heavy-breast/
7650,sikandarpur near me,8100,32,17,$0,1,21,https://lbb.in/delhi/locality/sikandarpur-gurgaon/
7651,women's dress names,6600,17,45,$0.01,23,33,https://lbb.in/delhi/types-of-dresses/
7652,pet friendly coffee shops near me,8100,10,273,$0.04,5,23,https://lbb.in/chennai/pet-friendly-cafes-chennai/
7653,pet cafes near me,8100,26,19,$0.06,10,24,https://lbb.in/chennai/pet-friendly-cafes-chennai/
7654,panjagutta hyderabad telangana,8100,68,17,$0.20,5,26,https://lbb.in/hyderabad/things-to-do-in-punjagutta/
7655,pandit jawaharlal nehru auditorium,8100,16,47,$0.10,5,18,https://lbb.in/places/Pandit-Jawaharlal-Nehru-Sanskrutik-Bhavan-shivajinagar-816030/
7656,painting classes near me,9900,11,207,$0.19,14,12,https://lbb.in/chennai/art-classes-chennai/
7657,packet ramen,8100,35,17,$0.01,95,27,https://lbb.in/delhi/best-noodles-to-order-online/
7658,ozone swimming,8100,10,273,$0.11,4,19,https://lbb.in/mumbai/lbbsweats-swim-olympic-size-pool-inr-100-per-day-goregaon/
7659,north bombay sarbojanin durga puja samity,8100,6,379,$0,2,26,https://lbb.in/mumbai/north-bombay-sarbojanin-durga-samiti-6255b1/
7660,norenj,8100,16,60,$0.17,3,22,https://lbb.in/delhi/norenj-71174b/
7661,niacinamide benefits,8100,83,17,$0.11,14,31,https://lbb.in/all/niacinamide-benefits/
7662,ngma delhi,8100,41,17,$0.35,2,41,https://lbb.in/delhi/national-gallery-of-modern-art-new-delhi/
7663,neora valley,8100,24,34,$0,1,29,https://lbb.in/kolkata/neora-valley-national-park-red-panda-rhododendrons-lava-kalimpong-darjeeling/
7664,near swimming pool near me,8100,6,788,$0.03,11,21,https://lbb.in/delhi/swimming-pools-noida/
7665,mumbai dabbawala,8100,31,17,$0.19,1,38,https://lbb.in/places/Mumbai-Dabbawala-Association-3bcf55/
7666,multi cuisine restaurants,8100,9,379,$0.04,3,19,https://lbb.in/delhi/post/multi-cuisine/
7667,makeup primer dry skin,8100,93,17,$0.03,99,25,https://lbb.in/all/best-primers-dry-skin/
7668,longest lasting lipsticks,8100,46,17,$0.05,99,40,https://lbb.in/hyderabad/best-lipstick-brands/
7669,lipstick peach shade,8100,41,17,$0.04,98,22,https://lbb.in/mumbai/peach-lipstick-shades-for-indian-skin-tones/
7670,levant restaurant,6600,21,34,$0.14,3,19,https://lbb.in/hyderabad/indias-first-one-of-its-634b27/
7671,laundry mat near.me,8100,8,533,$0.27,24,29,https://lbb.in/delhi/laundromats-in-the-city-wash-dry-clean-clothes-fold/
7672,lalbagh nursery plants,8100,7,207,$0.14,6,26,https://lbb.in/bangalore/best-nurseries-and-garden-centres-in-bangalore/
7673,lake side cafe,6600,24,34,$0.08,1,37,https://lbb.in/pune/enhancing-life-around-good-food-03b785/
7674,kyani & co,8100,12,159,$0.39,1,25,https://lbb.in/mumbai/the-oldest-rocking-cafe-of-e1e72b/
7675,kolkata pub,8100,32,17,$0.05,1,23,https://lbb.in/kolkata/post/bars-and-nightlife/
7676,kazé bangalore,8100,17,73,$0.01,1,23,https://lbb.in/bangalore/kaze-rooftop-resto-bar-residency-road/
7677,jubilee restaurants,8100,39,17,$0.06,1,20,https://lbb.in/hyderabad/what-to-eat-jubilee-hills/
7678,jagdish market hyderabad,6600,16,91,$0,1,23,https://lbb.in/hyderabad/jagdish-market-151fa8/
7679,hussain sagar boating point,8100,52,17,$0.10,3,35,https://lbb.in/hyderabad/hussain-sagar-things-to-do/
7680,sexual products,8100,20,21,$0.13,3,28,https://lbb.in/bangalore/sexual-wellness-and-pleasure-brands-in-india/
7681,saina resort mumbai,8100,23,34,$0.69,1,20,https://lbb.in/mumbai/saina-resort-512433/
7682,rude lounge malad,8100,39,17,$0.10,2,20,https://lbb.in/mumbai/rude-lounge-powai-malad-880196/
7683,ritchie street electronics hub,8100,32,17,$0.14,6,27,https://lbb.in/chennai/ritchie-street-01dcd9/
7684,resto bar,8100,15,121,$0.16,3,21,https://lbb.in/mumbai/raising-the-bar-at-must-visit-mumbai-restobars-with-peppymusic/
7685,ramesh dyeing in pune,9900,11,273,$0.07,2,21,https://lbb.in/pune/ramesh-dyeing-986f78/
7686,ramesh dyeing,9900,11,207,$0.07,2,20,https://lbb.in/pune/ramesh-dyeing-986f78/
7687,queen vs king size bed,8100,50,17,$0.15,25,17,https://lbb.in/all/king-vs-queen-bed-size/
7688,primer for dry skin,8100,48,17,$0.04,100,24,https://lbb.in/all/best-primers-dry-skin/
7689,escape room mumbai,8100,96,17,$0.17,25,18,https://lbb.in/mumbai/gaming-activities-in-mumbai/
7690,dorabjee and sons restaurant,8100,22,34,$0.01,1,22,https://lbb.in/pune/parsi-culinary-getaway-at-dorabjees-5bd63f/
7691,dine hill masab tank,8100,11,207,$0.05,1,21,https://lbb.in/hyderabad/dine-hill-masab-tank/
7692,dine hill hyderabad,8100,12,159,$0.05,1,22,https://lbb.in/hyderabad/dine-hill-masab-tank/
7693,hotels in pondicherry near beach,14800,45,17,$0.19,68,30,https://lbb.in/mumbai/top-beachfront-pondicherry-hotels/
7694,historic landmarks near me,8100,38,17,$0.06,1,29,https://lbb.in/mumbai/mumbais-historical-places/
7695,heera panna mall,6600,10,379,$0.14,5,18,https://lbb.in/mumbai/herra-panna/
