No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
6268,hotel sitara grand lb nagar,9900,31,25,$0.32,18,19,https://www.district.in/dining/hyderabad/hotel-sitara-grand-l-b-nagar
6269,hard rock cafe in chennai,12100,4,1960,$0.80,3,23,https://www.district.in/dining/chennai/hard-rock-cafe-nungambakkam
6270,hanuman dhaba,12100,10,567,$0.04,4,21,https://www.district.in/dining/jaipur/hanuman-dhaba-sikar-road
6271,halli jonne biryani,12100,10,309,$0.24,4,22,https://www.district.in/dining/bangalore/halli-jonne-biriyani-jayanagar
6272,great inspiring movies,12100,44,25,$0,1,34,https://www.district.in/movies/sankeerthana-movie-tickets-MV219384
6273,panchali pure veg,9900,20,61,$0.41,5,19,https://www.district.in/dining/pune/panchali-restaurant-jm-road
6274,new cinema list,12100,8,309,$0.14,1,86,https://www.district.in/movies/upcoming-movies
6275,nayagan movie,14800,8,797,$0,1,43,https://www.district.in/movies/jana-nayagan-movie-tickets-MV188681
6276,naidu's,12100,16,181,$0.03,1,27,https://www.district.in/dining/bangalore/naidus-nati-style-restaurant-kr-puram-bangalore
6277,mrithyunjay movie,12100,11,408,$0,1,25,https://www.district.in/movies/mrithyunjay-movie-tickets-in-bengaluru-MV191671
6278,movies list new,12100,10,238,$0.14,1,82,https://www.district.in/movies/upcoming-movies
6279,movies in patna,12100,3,1960,$0.01,4,21,https://www.district.in/movies/patna-movie-tickets
6280,movie on shivaji maharaj,12100,15,136,$0,1,8,https://www.district.in/movies/raja-shivaji-movie-tickets-MV170361
6281,mkv movie cinemas,14800,14,71,$0,1,22,https://www.district.in/movies/mvr-cinemas-dolby-7-1-dolby-atmos-4k-rgb-laser-guduvanchery-in-chennai-CD1101384
6282,mitron navi mumbai,9900,7,1177,$0.08,2,21,https://www.district.in/dining/mumbai/mitron-turbhe-navi-mumbai
6283,mini punjab mumbai,12100,28,26,$0.13,3,21,https://www.district.in/dining/mumbai/mini-punjab-restaurant-bar-vashi-navi-mumbai
6284,millers 46 steak house & bar,12100,8,408,$0.31,4,22,https://www.district.in/dining/bangalore/millers-46-vasanth-nagar
6285,military hotel,12100,12,408,$0,2,22,https://www.district.in/dining/bangalore/bengaluru-military-hotel-sarjapur-road-bangalore
6286,maxx cinema sonipat,12100,2,1960,$0.03,1,21,https://www.district.in/movies/maxx-cinema-mg-mall-sector-14-sonipat-in-kundli-CD1012997
6287,mantras cafe,12100,11,238,$0.03,1,22,https://www.district.in/dining/indore/mantras-cafe-mr-10-road
6288,mahagun mall pvr,12100,3,1177,$0.05,2,21,https://www.district.in/movies/pvr-mahagun-mahagun-metro-mall-ghaziabad-in-new-delhi-CD1020699
6289,madurai cinemas,12100,7,797,$0,1,21,https://www.district.in/movies/madurai-movie-tickets
6290,list of the new movies,12100,13,136,$0.14,1,83,https://www.district.in/movies/upcoming-movies
6291,list new movies,12100,10,238,$0.14,1,82,https://www.district.in/movies/upcoming-movies
6292,rim naam,12100,7,797,$0.17,4,23,https://www.district.in/dining/bangalore/rim-naam-the-oberoi-mg-road-bangalore
6293,rao hotel,9900,5,1960,$0.05,2,23,https://www.district.in/dining/ncr/rao-hotel-manesar
6294,queen pod,14800,9,567,$0.05,3,28,https://www.district.in/dining/gangtok/queens-pod-arithang
6295,pvr grand mall,12100,3,1177,$0.06,7,17,https://www.district.in/movies/pvr-grand-mall-velachery-chennai-in-chennai-CD1022271
6296,pongal release tamil movies 2026,9900,6,567,$0,1,29,https://www.district.in/movies/upcoming-tamil-movies
6297,hideaway cafe and bar,12100,46,25,$0.13,3,22,https://www.district.in/dining/kolkata/hideaway-cafe-lake-market-area
6298,happy be happy movie,12100,12,238,$0,1,29,https://www.district.in/movies/happy-be-happy-movie-tickets-MV217805
6299,gold cinema morena,12100,4,797,$0,1,21,https://www.district.in/movies/gold-cinema-hariraj-cinema-compound-morena-in-morena-CD7726
6300,gokul restaurant,12100,17,136,$0.12,3,22,https://www.district.in/dining/rourkela/gokul-restaurant-1-raurkela-industrialship
6301,galaxy mall ambala city,12100,2,1960,$0.01,1,21,https://www.district.in/movies/fun-cinema-galaxy-mall-sector-7-ambala-in-ambala-CD131
6302,fun mall,12100,8,567,$0.21,2,22,https://www.district.in/movies/cinepolis-fun-cinema-republic-mall-peelamedu-coimbatore-in-coimbatore-CD135
6303,festivals tomorrow,12100,12,181,$0,1,40,https://www.district.in/events/
6304,egg rolling near me,12100,10,238,$0.15,6,22,https://www.district.in/dining/sirsa/bengal-egg-roll-corner-sirsa-locality-sirsa
6305,dine club,12100,25,29,$0.71,1,20,https://www.district.in/dining/
6306,brahma garden,12100,50,25,$0.09,2,21,https://www.district.in/dining/pune/brahma-pure-veg-sinhgad-road
6307,bhagyoday hotel,9900,20,52,$0.09,1,19,https://www.district.in/dining/ahmedabad/hotel-bhagyoday-restaurant-nikol
6308,best movie roles telugu 2026,12100,3,1177,$0,1,29,https://www.district.in/movies/upcoming-telugu-movies
6309,best current movies,12100,37,25,$1.05,1,67,https://www.district.in/movies/
6310,barbeque nation pune kalyani nagar,12100,15,90,$0.20,5,19,https://www.district.in/dining/pune/barbeque-nation-kalyani-nagar
6311,badmaash sarjapur,9900,8,567,$0.12,6,22,https://www.district.in/dining/bangalore/badmaash-sarjapur-sarjapur-road-bangalore
6312,arabian grill,9900,9,408,$0.07,1,19,https://www.district.in/dining/kochi/the-arabian-grill-fort-kochi
6313,anand stall dosa,9900,19,90,$0.35,5,29,https://www.district.in/dining/mumbai/anand-stall-vile-parle-east
6314,amar punjabi foods,12100,9,408,$0.54,1,20,https://www.district.in/dining/kota/amar-punjabi-foods-talwandi
6315,aladdin shawarma,9900,21,52,$0.07,3,21,https://www.district.in/dining/chennai/aladdin-shawarma-1-besant-nagar
6316,agatya pure veg,12100,6,797,$0.15,1,22,https://www.district.in/dining/pune/agatya-pure-veg-dhanori
6317,11 point club,12100,7,567,$0.15,6,16,https://www.district.in/play/11point-pickleball-club-kadubeesanahalli-bengaluru-slots-booking
6318,drishyam 3 malayalam,9900,8,408,$0,1,21,https://www.district.in/movies/drishyam-3-malayalam-movie-tickets-MV200342
6319,draupathi 2,9900,9,567,$0,1,27,https://www.district.in/movies/draupathi-2-movie-tickets-MV212928
6320,dhurandhar the revenge time duration,8100,17,71,$0,1,30,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-MV211577
6321,cosy box mumbai,12100,13,238,$0.13,4,20,https://www.district.in/dining/mumbai/cosy-box-lower-parel
6322,city center inox,12100,8,567,$0.03,1,20,https://www.district.in/movies/inox-city-centre-matigara-siliguri-in-siliguri-CD1030074
6323,cinema trichy,12100,11,309,$0.15,1,24,https://www.district.in/movies/upcoming-movies-in-trichy
6324,christmas celebration,14800,26,39,$0.77,1,22,https://www.district.in/events/christmas-celebrations-in-new-delhi-book-tickets
6325,chettinad canteen,9900,10,408,$0.16,2,22,https://www.district.in/dining/chennai/chettinad-canteen-teynampet
6326,chadha's the north indian food corner,9900,39,25,$0.21,2,23,https://www.district.in/dining/mumbai/chadhas-bhayandar
6327,cast of mirai 2025 film,12100,10,309,$0,1,27,https://www.district.in/movies/mirai-movie-tickets-MV172573
6328,cast of junior 2025,12100,9,567,$0,1,39,https://www.district.in/movies/junior-movie-tickets-MV199940
6329,cast of alpha 2026,9900,9,567,$0,1,39,https://www.district.in/movies/alpha-movie-tickets-MV175697
6330,cast of aan paavam pollathathu,12100,11,238,$0,1,23,https://www.district.in/movies/aan-paavam-pollathathu-movie-tickets-MV207453
6331,c3 cinemas laurel mall,8100,3,1177,$0,1,17,https://www.district.in/movies/c3-cinemas-rohini-rgb-laser-dolby-atmos-mamandur-in-chennai-CD1102116
6332,bookmyshow raichur,12100,28,25,$0,1,21,https://www.district.in/movies/raichur-movie-tickets
6333,bombay lassi chennai,12100,21,61,$0.15,2,24,https://www.district.in/dining/chennai/bombay-classic-lassi-gst-road
6334,white house restaurant,12100,10,309,$0,1,16,https://www.district.in/dining/pune/the-white-house-aundh
6335,toni daa dhaba,12100,9,309,$0.17,1,18,https://www.district.in/dining/pune/toni-daa-dhaba-old-mumbai-pune-highway
6336,today hindi movie release,9900,7,567,$0.02,1,61,https://www.district.in/movies/upcoming-hindi-movies
6337,tipsy turk,9900,11,309,$0.52,3,21,https://www.district.in/dining/nagpur/tipsy-turk-sadar
6338,theater surat,12100,9,408,$0.01,1,23,https://www.district.in/movies/surat-movie-tickets
6339,yash toxic,6600,13,309,$0,1,32,https://www.district.in/movies/toxic-a-fairy-tale-for-grown-ups-movie-tickets-MV168613
6340,zoey's good vibes only,12100,32,25,$0.17,4,32,https://www.district.in/dining/bangalore/zoeys-sarjapur-road
6341,zuru zuru,9900,33,25,$0.25,3,29,https://www.district.in/dining/indore/zuru-restrobar-cafe-by-pass-road-south
6342,zarza club and terrace jaipur,12100,7,797,$0.06,5,18,https://www.district.in/dining/jaipur/zarza-club-terrace-bais-godam
6343,wpl 2026 final,12100,7,567,$0,1,22,https://www.district.in/events/womens-premier-league-2026-team
6344,world square mall,14800,63,25,$0,6,19,https://www.district.in/activities/chennai-activity-tickets/
6345,tehran movie release date,12100,30,25,$0.11,1,25,https://www.district.in/movies/tehran-movie-tickets-MV152788
6346,t near me,12100,28,25,$0,1,22,https://www.district.in/dining/kochi/t-t-aluva
6347,suyodhana movie,480,9,567,$0,1,24,https://www.district.in/movies/suyodhana-movie-tickets-in-goa-MV217431
6348,sunny da dhaba,12100,9,408,$0.16,1,20,https://www.district.in/dining/pune/sunny-da-dhaba-old-mumbai-pune-highway
6349,sujana mall,1900,7,1177,$0.24,4,22,https://www.district.in/movies/pvr-nexus-mall-formerly-forum-sujana-kukatpally-hyderabad-in-hyderabad-CD1022267
6350,st cinemas,9900,2,1960,$0.18,1,26,https://www.district.in/movies/st-cinemas-4k-laser-dolby-atmos-golden-mall-mattoor-kalady-in-kochi-CD1033632
6351,spice terrace,14800,21,52,$0.23,5,24,https://www.district.in/dining/bangalore/spice-terrace-jw-marriott-lavelle-road
6352,skye rooftop by eternia,12100,12,238,$1.03,6,21,https://www.district.in/dining/pune/skye-rooftop-by-eternia-senapati-bapat-road
6353,silver spoon restaurant,9900,9,408,$0.07,1,22,https://www.district.in/dining/moradabad/silver-spoon-restaurant-2-moradabad-locality
6354,shree tirumala theater,12100,2,1960,$0.25,7,26,https://www.district.in/movies/sri-tirumala-theatre-2k-a-c-dts-kakinada-in-kakinada-CD4918
6355,sharma tea,12100,13,309,$0.23,4,19,https://www.district.in/dining/kolkata/sharma-tea-kidderpore
6356,restaurant harigarh,12100,22,39,$0.04,3,22,https://www.district.in/dining/udaipur/hari-garh-restaurant-chandpole
6357,resorts in bangalore for day outing,22200,100,25,$0.18,71,19,https://www.district.in/activities/bengaluru-activity-tickets/
6358,rebel singer,12100,21,67,$0,1,49,https://www.district.in/events/reble/artist
6359,rcity mall inox,8100,3,1177,$0.10,4,21,https://www.district.in/movies/inox-r-city-ghatkopar-w-mumbai-in-mumbai-CD1013613
6360,pvr cinemas dwarka sector 21,12100,2,1960,$0.06,4,19,https://www.district.in/movies/pvr-pacific-d21-dwarka-new-delhi-in-gurgaon-CD1022287
6361,punjab vs haryana,12100,20,67,$0,1,23,https://www.district.in/events/punjab-kings-team
6362,pomodoro bandra,12100,13,238,$0,1,23,https://www.district.in/dining/mumbai/pomodoro-pasta-coffee-bar-pali-hill-bandra-west
6363,time zone near me,9900,12,238,$0.07,4,20,https://www.district.in/events/timezone-south-city-mall-kolkata-buy-tickets
6364,the biere club hsr layout,9900,7,797,$0.26,5,17,https://www.district.in/dining/bangalore/the-biere-club-hsr-bangalore
6365,thalassery cafe,9900,10,567,$0.14,3,22,https://www.district.in/dining/bangalore/thalassery-cafe-new-bel-road-bangalore
6366,mahalaxmi cinema hyderabad,9900,1,3678,$0.16,2,18,https://www.district.in/movies/mahalaxmi-complex-kothapet-hyderabad-in-hyderabad-CD1052124
6367,lucknow tunday kababi,9900,29,27,$0,1,15,https://www.district.in/dining/lucknow/tunday-kababi-2-aminabad
6368,logo for kabaddi,12100,42,25,$0,1,27,https://www.district.in/
6369,leaping windows versova,9900,16,136,$0.18,3,23,https://www.district.in/dining/leapingwindows
6370,la patron cafe,9900,56,25,$0.05,6,24,https://www.district.in/dining/ahmedabad/patron-naroda
6371,kailas bhel food court,12100,8,567,$0.14,1,22,https://www.district.in/dining/pune/kailas-bhel-shivapur
6372,just friends movies,12100,61,25,$0.01,1,49,https://www.district.in/events/bhajan-jamming-with-gk-das-friends-may16-2026-buy-tickets
6373,jalsa hd movie,12100,22,29,$0,1,32,https://www.district.in/movies/guntur-movie-tickets
6374,inox vr surat,12100,2,1960,$0.02,4,21,https://www.district.in/movies/inox-vr-surat-dumas-road-surat-in-surat-CD1020707
6375,india women vs south africa women tickets,12100,29,25,$0.04,16,38,https://www.district.in/events/womens-premier-league-2026-team
6376,pebble bangalore,14800,8,797,$0.09,4,24,https://www.district.in/dining/bangalore/pebble-the-jungle-lounge-sadashiv-nagar-bangalore
6377,patang the film,8100,9,408,$0.24,1,24,https://www.district.in/movies/patang-movie-tickets-MV209388
6378,patang movie,14800,12,238,$0.08,1,28,https://www.district.in/movies/patang-movie-tickets-in-rath-MV209388
6379,param sundari movie download,12100,9,408,$0.16,1,23,https://www.district.in/movies/param-sundari-movie-tickets-MV186420
6380,out n beyond cafe & bistro,12100,7,567,$0.07,4,21,https://www.district.in/dining/kolkata/out-n-beyond-cafe-bistro-sector-2-salt-lake
6381,ny cinemas surendranagar,12100,4,797,$0,1,20,https://www.district.in/movies/devgn-cinex-formerly-ny-surendranagar-in-surendranagar-CD62131
6382,new movie in theatre,12100,5,797,$0.01,3,9,https://www.district.in/movies/
6383,new film list,12100,8,408,$0.06,1,88,https://www.district.in/movies/upcoming-hindi-movies
6384,nagar kumar,12100,19,67,$0.18,5,35,https://www.district.in/dining/ahmedabad/kumars-the-taste-of-sweet-india-mani-nagar
6385,muskaan hotel,12100,20,39,$0.28,5,22,https://www.district.in/dining/dehradun/new-muskan-hotel-majra
6386,mr x tamil movie,12100,9,797,$0.12,1,24,https://www.district.in/movies/mr-x-movie-tickets-MV162388
6387,movies in jodhpur,9900,2,1960,$0.01,1,22,https://www.district.in/movies/jodhpur-movie-tickets
6388,movie new list,12100,10,238,$0.14,1,81,https://www.district.in/movies/upcoming-movies
6389,movie listing,12100,4,1960,$3,1,78,https://www.district.in/movies/bengaluru-movie-tickets
6390,mini punjab,12100,17,110,$0.12,2,21,https://www.district.in/dining/mumbai/mini-punjab-live-kitchen-mira-road
6391,mi vs srh 2026,12100,7,567,$0,1,20,https://www.district.in/events/screening-of-mi-vs-srh-tata-ipl-2026-apr29-2026-buy-tickets
6392,mi vs kkr tickets,12100,4,797,$0.11,1,27,https://www.district.in/events/ipl-ticket-booking
6393,mgb felicity mall nellore,12100,7,408,$0.28,3,17,https://www.district.in/movies/parvi-cinemas-mgb-nellore-in-nellore-CD1101388
6394,maryada ramanna multi cusine restaurant,12100,13,136,$0.16,4,17,https://www.district.in/dining/hyderabad/maryada-ramanna-restaurant-kothaguda
6395,district eoffice,9900,41,25,$0,1,15,https://link.district.in/DSTRKT/slOne8
6396,diamond plaza pvr,12100,3,1177,$0.09,1,20,https://www.district.in/movies/pvr-diamond-plaza-jassore-road-kolkata-in-kolkata-CD1020735
6397,dhurandhar the revenge cast,320,10,309,$0,1,28,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-naidupeta-MV211577
6398,dhirendra movie,9900,7,64,$0.05,1,29,https://www.district.in/movies/dhurandhar-movie-tickets-in-kolkata-MV201380
6399,delhi se andheri,14800,14,110,$0.23,4,18,https://www.district.in/dining/mumbai/delhi-se-oshiwara
6400,dadar nakshatra mall,12100,2,1960,$0.13,2,17,https://www.district.in/movies/inox-nakshatra-mall-dadar-w-mumbai-in-greater-mumbai-CD1013609
6401,csk versus,8100,38,25,$0,1,23,https://www.district.in/events/tata-ipl-2026-match-48--delhi-capitals-vs-chennai-super-kings-buy-tickets
6402,crystal mall in rajkot,12100,10,309,$0.20,2,20,https://www.district.in/movies/movie-time-crystal-mall-kalawad-road-rajkot-in-rajkot-CD1040088
6403,cream centre juhu,9900,9,309,$0.15,3,19,https://www.district.in/dining/mumbai/cream-centre-vegetarian-legacy-since-1958-juhu
6404,cinepolis bsr mall,9900,2,1960,$0.13,7,19,https://www.district.in/movies/cinepolis-bsr-mall-omr-thoraipakkam-chennai-in-chennai-CD9505
6405,cinema theatres in trichy,12100,14,181,$0.01,1,24,https://www.district.in/movies/upcoming-movies-in-trichy
6406,igloos rooftop restaurant,9900,9,567,$0.30,5,21,https://www.district.in/dining/chennai/igloos-koyambedu
6407,hyderabad delhi,12100,19,61,$0.29,38,52,https://www.district.in/events/tata-ipl-2026-match-31-sunrisers-hyderabad-vs-delhi-capitals-buy-tickets
6408,havfun trampoline park,12100,4,1960,$0.04,4,25,https://www.district.in/events/havfun-trampoline-park-chennai-2026-buy-tickets
6409,gold cinema santacruz,12100,2,1960,$0.12,3,21,https://www.district.in/movies/gold-cinema-santacruz-w-mumbai-in-greater-mumbai-CD1017731
6410,golbari,9900,11,309,$0.24,2,22,https://www.district.in/dining/kolkata/golbari-shyam-bazar
6411,go karting noida,12100,3,1960,$0.04,11,20,https://www.district.in/events/formula-karting-noida-2025-buy-tickets
6412,gaur city mall pvr,12100,4,1177,$0.23,1,20,https://www.district.in/movies/pvr-gaur-city-gaur-city-mall-greater-noida-in-new-delhi-CD1025087
6413,fun mall movies,12100,3,1960,$0.01,1,37,https://www.district.in/movies/cinepolis-fun-cinema-republic-mall-peelamedu-coimbatore-in-coimbatore-CD135
6414,fun mall coimbatore movies,12100,3,1177,$0.01,1,25,https://www.district.in/movies/cinepolis-fun-cinema-republic-mall-peelamedu-coimbatore-in-coimbatore-CD135
6415,foo andheri,12100,20,52,$0.54,4,22,https://www.district.in/dining/mumbai/foo-asian-tapas-oshiwara
6416,fisherman's hook,12100,3,1960,$0.01,88,22,https://www.district.in/dining/mumbai/fishermans-hook-malad-west
6417,best latest movies,12100,20,52,$1.05,1,62,https://www.district.in/movies/
6418,battle of galwan movie,12100,10,309,$0,1,32,https://www.district.in/movies/battle-of-galwan-movie-tickets-MV201390
6419,barbeque ville wakad,12100,8,797,$0.10,4,24,https://www.district.in/dining/pune/barbeque-ville-wakad
6420,aquarium paradise photos,12100,8,1960,$0.14,1,34,https://www.district.in/events/aquarium-paradise-bengaluru-2025-buy-tickets
6421,angel cinema,12100,5,1960,$0,1,21,https://www.district.in/movies/angel-cinema-varachha-surat-in-surat-CD28486
6422,anand stall,12100,12,408,$0.14,3,24,https://www.district.in/dining/mumbai/anand-stall-vile-parle-east
6423,ahluwalia's the great mall of kota,9900,4,1177,$0.08,5,21,https://www.district.in/movies/inox-ahluwalias-great-mall-dhanmandi-kota-in-kota-CD1019919
6424,civil lines social,12100,6,797,$0.26,2,22,https://www.district.in/dining/ncr/civil-lines-social-civil-lines-new-delhi
6425,cast of diesel 2025 film,12100,6,1177,$0,1,28,https://www.district.in/movies/diesel-movie-tickets-MV190440
6426,cast of akhanda 2 thaandavam,12100,11,238,$0,1,25,https://www.district.in/movies/akhanda-2-thaandavam-2025-movie-tickets-MV179673
6427,bookmyshow dibrugarh,12100,21,29,$0,1,21,https://www.district.in/movies/dibrugarh-movie-tickets
6428,vgp marine kingdom ticket,12100,5,797,$0.15,13,13,https://www.district.in/events/vgp-marine-kingdom--chennai-buy-tickets
6429,vanas,12100,7,797,$0.24,1,22,https://www.district.in/dining/mangalore/vanas-mallikatte
6430,trichy city cinemas,12100,9,408,$0,1,23,https://www.district.in/movies/upcoming-movies-in-trichy
6431,trichy cinema,12100,8,567,$0,1,26,https://www.district.in/movies/upcoming-movies-in-trichy
6432,tribanadhari barbarik movie,9900,12,309,$0,1,22,https://www.district.in/movies/tribanadhari-barbarik-movie-tickets-in-leh-MV187291
6433,trampoline park noida,12100,12,408,$0.25,7,19,https://www.district.in/events/skyjumper-amusement-park-spectrum-mall-noida-buy-tickets
6434,todays movie show,9900,7,567,$0.02,2,16,https://www.district.in/movies/pune-movie-tickets
6435,theatre in trichy,12100,16,90,$0.01,1,25,https://www.district.in/movies/trichy-movie-tickets
6436,the exotic shawarma,12100,11,797,$0.05,3,21,https://www.district.in/dining/hyderabad/the-exotic-shawarma-attapur
6437,nakshatra dadar,12100,2,1960,$0.11,3,20,https://www.district.in/movies/inox-nakshatra-mall-dadar-w-mumbai-in-greater-mumbai-CD1013609
6438,mumbai film city,12100,13,181,$0.25,2,26,https://www.district.in/events/mumbai-filmcity-tour-with-bollywood-park-2025-buy-tickets
6439,movie theatre chennai,12100,8,567,$0.01,1,43,https://www.district.in/movies/cinemas-in-chennai
6440,movie theater kingston,14800,33,25,$0.56,1,29,https://www.district.in/movies/cinema-near-me
6441,movie now,12100,4,1960,$0.02,2,46,https://www.district.in/movies/
6442,mgb felicity mall,12100,4,1177,$0.33,8,17,https://www.district.in/movies/parvi-cinemas-mgb-nellore-in-indukurpet-CD1101388
6443,manam mess,12100,7,797,$0.12,5,27,https://www.district.in/dining/puducherry/manam-mess-1-heritage-town
6444,malayalam upcoming movies,12100,3,1177,$0,1,16,https://www.district.in/movies/upcoming-malayalam-movies
6445,maji sagar restaurant tardeo,12100,9,567,$0.14,2,21,https://www.district.in/dining/mumbai/maji-sagar-1-tardeo
6446,luck dhaba,9900,9,567,$0.14,1,19,https://www.district.in/dining/moradabad/new-punjabi-lucky-dhaba-moradabad-locality
6447,list of new movies,12100,8,408,$0.14,1,82,https://www.district.in/movies/upcoming-movies
6448,which movie release today,12100,4,1960,$0.01,1,40,https://www.district.in/movies/upcoming-movies
6449,what to do,12100,5,1960,$0.47,3,31,https://www.district.in/activities/
6450,uttar marathi movie,12100,11,309,$0.18,3,22,https://www.district.in/movies/uttar-movie-tickets-MV209391
6451,ulhasnagar big cinema,12100,2,1960,$0,1,17,https://www.district.in/movies/ulhasnagar-movie-tickets
6452,top movies recent,12100,32,25,$0,1,69,https://www.district.in/movies/new-delhi-movie-tickets
6453,today movies show,12100,6,797,$0.01,1,50,https://www.district.in/movies/
6454,theatres trichy,12100,13,181,$0,1,25,https://www.district.in/movies/trichy-movie-tickets
6455,shiva multiplex,12100,20,32,$0,1,20,https://www.district.in/movies/hyderabad-movie-tickets
6456,shiv kailash pune,12100,4,1960,$0.29,3,30,https://www.district.in/dining/pune/shiv-kailash-camp-area
6457,shetty multiplex gulbarga,14800,2,1960,$0.09,1,21,https://www.district.in/movies/shetty-cinemas-kalaburagi-in-kalaburagi-CD1078694
6458,shetty cinema gulbarga,14800,3,1177,$0.28,1,21,https://www.district.in/movies/shetty-cinemas-kalaburagi-in-kalaburagi-CD1078694
6459,sandwedges,9900,6,797,$0.12,3,19,https://www.district.in/dining/ncr/sandwedges-raj-nagar-ghaziabad
6460,rr ka match kab hai,590,8,408,$0,1,21,https://www.district.in/events/rajasthan-royals-ipl-2026-team
6461,r world inox,12100,2,1960,$0.09,2,22,https://www.district.in/movies/inox-r-world-kasturba-road-rajkot-in-rajkot-CD1030076
6462,quattro bistro lonavala,9900,10,309,$0.03,1,20,https://www.district.in/dining/pune/quattro-bistro-lonavala
6463,pvr mall,12100,6,1177,$0.04,2,22,https://www.district.in/movies/pvr-mall-of-jaipur-vaishali-nagar-jaipur-in-jaipur-CD1024434
6464,pvp mall,14800,10,309,$0.22,6,20,https://www.district.in/movies/cinepolis-pvp-square-mogalrajapuram-vijayawada-in-vijayawada-CD155
6465,punha shivaji raje bhosale,12100,10,408,$0,1,23,https://www.district.in/movies/punha-shivajiraje-bhosale-movie-tickets-in-vele-MV208027
6466,places to go in delhi with friends,12100,11,408,$0.10,6,32,https://www.district.in/activities/
6467,pjp cinema,9900,6,1177,$0.06,1,21,https://www.district.in/movies/pjp-cinepolis-city-centre-mall-mauja-in-jamshedpur-CD26785
6468,pihu baug menu,12100,4,1177,$0,1,24,https://www.district.in/dining/ahmedabad/pihu-baug-gota
6469,patriot malayalam movie release date,9900,7,797,$0,1,21,https://www.district.in/movies/patriot-movie-tickets-MV207412
6470,palazzo in chennai,12100,3,1177,$0.03,1,23,https://www.district.in/movies/pvr-palazzo-the-nexus-vijaya-mall-chennai-in-chennai-CD1022274
6471,olan restaurant wayanad,12100,42,25,$0.01,1,19,https://www.district.in/dining/kalpetta/olan-restaurant-kalpetta-locality
6472,gokulam restaurant,12100,17,90,$0,2,22,https://www.district.in/dining/mysore/gokulam-restaurant-gokulam
6473,glow cafe,12100,11,309,$0,8,24,https://www.district.in/dining/chennai/glow-cafe-2-nungambakkam
6474,fun mall movie,12100,4,1177,$0.01,1,26,https://www.district.in/movies/cinepolis-fun-cinema-republic-mall-peelamedu-coimbatore-in-coimbatore-CD135
6475,freesia by express inn,9900,33,25,$0.45,9,20,https://www.district.in/dining/mumbai/freesia-by-express-inn-boisar
6476,famous studios,14800,40,25,$0,6,24,https://www.district.in/dining/mumbai/famous-digital-studios-private-limited-kurla
6477,famous studio,12100,39,25,$0.05,5,39,https://www.district.in/dining/mumbai/famous-digital-studios-private-limited-kurla
6478,korkai,9900,11,408,$0.06,2,22,https://www.district.in/dining/chennai/korkai-injambakkam
6479,khan market cafe,12100,17,71,$0.01,1,24,https://www.district.in/dining/ncr/cafe-delhi-heights-khan-market-new-delhi
6480,jimis burger vashi,12100,8,797,$0.21,4,22,https://www.district.in/dining/mumbai/jimis-burger-vashi-navi-mumbai
6481,ivory by the lake,12100,7,797,$0.13,3,18,https://www.district.in/dining/bangalore/ivory-by-the-lake-craft-kitchen-and-bar-rajarajeshwari-nagar-bangalore
6482,inox kolkata quest mall,12100,3,1177,$0.14,1,20,https://www.district.in/movies/inox-quest-mall-ballygunge-kolkata-in-kolkata-CD1020727
6483,indore best restaurants,12100,78,25,$0.03,4,25,https://www.district.in/movies/
6484,imperial multi cuisine restaurant,12100,10,408,$0.07,2,19,https://www.district.in/dining/hyderabad/imperial-multicuisine-restaurant-tolichowki
6485,i belonged to your world,18100,66,25,$0.05,2,11,https://www.district.in/events/queer-open-mic-at-3-art-house-may17-2026-buy-tickets
6486,hotel shubham palace narsingi,9900,21,32,$0.17,17,19,https://www.district.in/dining/hyderabad/hotel-shubham-palace-gandipet
6487,hotel abhishek,9900,20,52,$0.20,1,22,https://www.district.in/dining/rohtak/abhishek-hotel-rohtak-locality
6488,horror places in delhi,14800,65,25,$0.23,1,9,https://www.district.in/movies/
6489,hindi film release today,9900,11,181,$0.02,1,52,https://www.district.in/movies/upcoming-hindi-movies
6490,guntakal andhra pradesh,9900,30,26,$0,1,18,https://www.district.in/movies/guntakal-movie-tickets
6491,divya cinema,12100,15,90,$0.02,3,24,https://www.district.in/movies/divyaa-movie-tickets-in-kadi-MV216925
6492,dharam palace mall noida,12100,2,1960,$0.19,3,37,https://www.district.in/movies/movietime-dharam-palace-mall-noida-in-new-delhi-CD1040157
6493,dharam palace mall,12100,2,1960,$0.18,4,21,https://www.district.in/movies/movietime-dharam-palace-mall-noida-in-new-delhi-CD1040157
6494,desi lane,12100,16,110,$0,1,22,https://www.district.in/dining/kolkata/desi-lane-topsia
6495,dc squad 2026,14800,35,25,$0,1,21,https://www.district.in/events/screening-of-rcb-vs-dc-tata-ipl-2026-apr18-2026-buy-tickets
6496,dadan handi mutton,12100,42,25,$0.04,5,32,https://www.district.in/dining/patna/dadan-handi-meat-rukanpura
6497,city gold motera ahmedabad,12100,3,1177,$0,1,20,https://www.district.in/movies/city-gold-motera-in-ahmedabad-CD1102112
6498,cinemas coimbatore,12100,7,797,$0.03,1,38,https://www.district.in/movies/coimbatore-movie-tickets
6499,cinema theatres in chennai,12100,5,1960,$0.04,1,46,https://www.district.in/movies/chennai-movie-tickets
