No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
6977,royal homes,12100,70,31,$0.33,4,26,https://www.olx.in/real-estate_c3/q-royal-houses
6978,submariner rolex,8100,31,31,$0.20,13,24,https://www.olx.in/en-in/items/q-rolex-submariner
6979,guitar electric price,14800,21,63,$0.02,93,12,https://www.olx.in/musical-instruments_c714/q-electric-guitar
6980,godown chowk,12100,9,500,$0.11,6,17,https://www.olx.in/en-in/pune_g4059014/q-godown-for-rent
6981,full time jobs near me,18100,6,975,$0,1,24,https://www.olx.in/en-in/haridwar_g4059238/jobs_c4
6982,fridge rent,12100,23,35,$0.48,45,35,https://www.olx.in/en-in/delhi_g4058659/q-fridge-on-rent
6983,flats for rent in noida,14800,4,975,$0.06,53,25,https://www.olx.in/noida_g4059326/for-rent-houses-apartments_c1723
6984,fan price usha,18100,44,31,$0.13,97,48,https://www.olx.in/item/acs-c1619-table-fan-usha-age-less-than-a-year-in-sarkhej-ahmedabad-iid-1840359936
6985,electric car low price,14800,30,31,$0.14,18,37,https://www.olx.in/cars_c84?filter=petrol_eq_electric
6986,eco village 2,14800,33,31,$0.19,6,17,https://www.olx.in/eco-village-ii_g5455019/for-sale-houses-apartments_c1725
6987,driving jobs,18100,3,2397,$0.12,13,27,https://www.olx.in/driver_c2206
6988,doctors colony,14800,35,31,$0.19,4,18,https://www.olx.in/doctors-colony_g5301071/properties_c3
6989,designer suits women,14800,73,31,$0.04,100,40,https://www.olx.in/women_c1795/q-designer-suits
6990,debit or credit note,14800,18,82,$0.01,1,18,https://www.olx.in/blog/expert-advice/debit-note-vs-credit-note/
6991,jobs for freshers in delhi and ncr,14800,13,134,$0.13,33,43,https://www.olx.in/en-in/delhi_g4058659/jobs_c4
6992,job vacancy kakinada,14800,3,2397,$0.04,5,22,https://www.olx.in/en-in/kakinada_g4058530/jobs_c4
6993,job in kanpur,14800,7,975,$0.04,19,23,https://www.olx.in/kanpur_g4059295/jobs_c4
6994,job in chd,18100,7,500,$0.07,25,38,https://www.olx.in/en-in/chandigarh_g4058651/jobs_c4
6995,job in baroda gujarat,14800,6,694,$0.08,16,28,https://www.olx.in/en-in/vadodara_g4058732/jobs_c4
6996,hp touch screen laptop notebook,14800,12,222,$0.03,96,25,https://www.olx.in/en-in/computers-laptops_c1505/q-hp-touch-laptop
6997,hp touch screen laptop,18100,7,694,$0.05,98,41,https://www.olx.in/en-in/computers-laptops_c1505/q-hp-touch-laptop
6998,hp laptop touch,14800,12,222,$0.03,96,25,https://www.olx.in/en-in/computers-laptops_c1505/q-hp-touch-laptop
6999,hp laptop computer touch screen,14800,15,87,$0.03,95,31,https://www.olx.in/computers-laptops_c1505/q-hp-touch-laptop
7000,home job for students,14800,19,75,$0.17,8,25,https://www.olx.in/item/data-entry-back-office-c1737-full-time-in-vijay-nagar-indore-iid-1840268679
7001,hard drive 4tb price,18100,19,82,$0.02,84,19,https://www.olx.in/en-in/hard-disk-printers-monitors_c1509/q-4tb
7002,best battery for inverter for home,14800,23,63,$0.04,95,38,https://www.olx.in/blog/electronics-appliances/best-inverter-batteries-home-use/
7003,armor 33 pro price,14800,48,31,$0.01,19,23,https://www.olx.in/mobiles_c1411/q-armor
7004,apartment for rent in noida,14800,4,975,$0.04,51,25,https://www.olx.in/en-in/noida_g4059326/for-rent-houses-apartments_c1723
7005,ambernath east,9900,28,32,$0.10,5,19,https://www.olx.in/ambernath_g5462191/properties_c3
7006,adventure bikes in india,12100,16,167,$0.01,8,45,https://www.olx.in/bikes_c2198/q-adventure
7007,adv bikes in india,12100,32,31,$0.01,8,31,https://www.olx.in/bikes_c2198/q-adventure
7008,activa deluxe,14800,20,63,$0.01,4,24,https://www.olx.in/en-in/scooters_c1413/q-deluxe
7009,9 seater car,14800,8,694,$0.24,1,18,https://www.olx.in/en-in/cars_c84/q-9-seater
7010,32 inch computer monitor,14800,16,111,$0.06,100,40,https://www.olx.in/en-in/computers-laptops_c1505/q-32-inch-monitor
7011,cycle ladies,14800,43,31,$0.01,97,52,https://www.olx.in/en-in/kolkata_g4157275/bicycles_c1415/q-ladies-cycle
7012,computer monitors,14800,28,32,$0.03,88,57,https://www.olx.in/en-in/computers-laptops_c1505/q-monitor
7013,cng mileage in swift,14800,74,31,$0.17,8,21,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-kinfra-industries-park-koratty-iid-1840344580
7014,chevrolet camaro automatic,14800,21,63,$0.03,1,39,https://www.olx.in/cars_c84?filter=model_eq_chevrolet-camaro
7015,car video car,14800,26,31,$0.01,1,32,https://www.olx.in/item/tvs-video-audio-c1523-music-system-of-k-10-alto-maruti-car-in-chandkheda-village-ahmedabad-iid-1840362624
7016,car market,14800,8,694,$0.11,2,66,https://www.olx.in/cars_c84
7017,car for rent in coimbatore,14800,29,31,$0.09,63,28,https://www.olx.in/en-in/coimbatore_g4059164/q-rent-car
7018,camera rental,14800,66,31,$0.21,78,46,https://www.olx.in/en-in/items/q-camera-for-rent
7019,cafe in raipur,12100,32,31,$0,1,23,https://www.olx.in/en-in/raipur_g4059473/cook_c2202
7020,buyer old coin,14800,20,87,$0.32,6,19,https://www.olx.in/navi-mumbai_g4059005/other-hobbies_c755/q-coin
7021,balaji electricals in coimbatore,12100,82,31,$0.15,4,16,https://www.olx.in/en-in/kurnool_g4058541/electronics-appliances_c99
7022,apple india laptop price,14800,20,63,$0.03,95,67,https://www.olx.in/computers-laptops_c1505/q-apple-laptop
7023,work from home jobs pune,18100,14,134,$0.06,1,10,https://www.olx.in/en-in/pune_g4059014/jobs_c4?filter=work_mode_eq_work_from_home
7024,work from home job mumbai,14800,14,111,$0.13,1,33,https://www.olx.in/en-in/mumbai_g4058997/jobs_c4?filter=work_mode_eq_work_from_home
7025,vehicles near me,14800,6,1440,$0.11,17,53,https://www.olx.in/cars_c84
7026,vaishali ghaziabad flats,14800,5,975,$0.23,5,18,https://www.olx.in/vaishali_g5340750/for-sale-houses-apartments_c1725
7027,upvc windows and doors,12100,24,63,$0.58,100,39,https://www.olx.in/item/other-household-items-c293-upvc-doors-and-windows-for-sale-in-sector-17a-gurgaon-iid-1839862464
7028,trailer truck,14800,30,31,$0.52,1,22,https://www.olx.in/en-in/commercial-other-vehicles_c85/q-trailer
7029,ktm adventure 390 x,12100,26,39,$0.11,3,30,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_ktm-390-adventure-x
7030,kinetic honda,14800,11,378,$0,1,18,https://www.olx.in/scooters_c1413/q-kinetic-honda
7031,jupiter tvs,18100,30,31,$0.02,7,26,https://www.olx.in/en-in/scooters_c1413/q-tvs-jupiter
7032,job in baroda,14800,7,500,$0.06,19,25,https://www.olx.in/en-in/vadodara_g4058732/jobs_c4
7033,jamshedpur jobs,18100,7,500,$0.02,11,27,https://www.olx.in/en-in/jamshedpur_g4058789/jobs_c4
7034,ipod nano,12100,6,975,$0.03,28,32,https://www.olx.in/mobiles_c1411/q-apple-ipod-nano
7035,iphone under 50000,14800,33,31,$0.05,5,22,https://www.olx.in/mobile-phones_c1453?filter=make_eq_iphone
7036,ipad rates in india,18100,23,39,$0.15,78,32,https://www.olx.in/tablets_c1455/q-ipad
7037,indian scooter with best mileage,14800,17,111,$0.02,6,15,https://www.olx.in/blog/bikes/indian-best-mileage-scooty/
7038,hp notebook with touch screen,14800,19,63,$0.03,94,30,https://www.olx.in/computers-laptops_c1505/q-hp-touch-laptop
7039,hp 15s,14800,10,694,$0.02,90,50,https://www.olx.in/computers-laptops_c1505/q-hp-15
7040,hotel rooms in bandra,14800,110,31,$0.38,98,21,https://www.olx.in/mahad-midc_g4397839/pg-guest-houses_c1449?page=48
7041,leather bat,14800,25,48,$0.02,98,52,https://www.olx.in/sports-equipment_c100/q-leather-bat
7042,olx indore,14800,1,4499,$0,1,22,https://www.olx.in/indore_g4058916
7043,ns 200 price in india,12100,26,39,$0.02,1,9,https://www.olx.in/en-in/motorcycles_c81/q-pulsar-ns-200
7044,noida sector 80,14800,62,31,$0.16,2,18,https://www.olx.in/noida_g4059326/q-sector-80
7045,nike mercurial,14800,16,111,$0.23,19,28,https://www.olx.in/sports-equipment_c100/q-nike-mercurials
7046,mobile in 10k,14800,61,31,$0.02,91,30,https://www.olx.in/item/mobile-phones-c1453-used-samsung-in-shalimar-garden-extension-2-ghaziabad-iid-1840292412
7047,mangalore job vacancy,14800,7,694,$0.03,13,21,https://www.olx.in/mangaluru_g4058840/jobs_c4
7048,lucknow ramada,14800,105,31,$0.21,52,21,https://www.olx.in/transport-nagar_g5342327/lands-plots_c1729?page=3
7049,land cruiser prado,14800,40,31,$0.45,1,17,https://www.olx.in/en-in/cars_c84/q-land-cruiser-prado
7050,scooty with best mileage in india,14800,15,134,$0.02,6,16,https://www.olx.in/blog/cars/scooters-with-the-best-mileage/
7051,samsung washing machine front loader,14800,29,31,$0.13,98,35,https://www.olx.in/washing-machines_c1615/q-samsung-front-load
7052,ring road pune map,12100,46,31,$0,1,14,https://www.olx.in/blog/expert-advice/pune-ring-road-route-map-status-latest-updates/
7053,restaurant kochi,12100,32,31,$0,7,24,https://www.olx.in/en-in/kochi_g4058873/properties_c3/q-restaurant
7054,redmi 5g mobile price,22200,19,82,$0.02,100,42,https://www.olx.in/en-in/mobile-phones_c1453/q-mobile-redmi-5g
7055,ramnagar near me,14800,22,63,$0.03,1,19,https://www.olx.in/ram-nagar_g5335293/jobs_c4
7056,puma ferrari shoes,18100,30,31,$0.05,98,48,https://www.olx.in/men_c1793/q-puma-ferrari
7057,price of fortuner car in delhi,14800,5,1440,$0.07,3,20,https://www.olx.in/delhi_g4058659/cars_c84?filter=model_eq_toyota-fortuner
7058,plastic dining table,14800,14,167,$0.05,99,47,https://www.olx.in/en-in/furniture_c628/q-plastic-dining-table
7059,phone display issues,14800,110,31,$0,1,23,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-noor-nagar-delhi-iid-1840343471
7060,pgs in mumbai,14800,20,63,$0.09,30,27,https://www.olx.in/mumbai_g4058997/pg-guest-houses_c1449
7061,paying guest mumbai,14800,19,87,$0.09,30,27,https://www.olx.in/mumbai_g4058997/pg-guest-houses_c1449
7062,part time work in chennai,18100,5,975,$0.13,1,26,https://www.olx.in/en-in/chennai_g4059162/jobs_c4/q-part-time
7063,part time jobs on online for students,18100,9,378,$0,1,41,https://www.olx.in/en-in/kerala_g2001160/q-online-jobs-part-time
7064,part time job online for student,18100,11,222,$0,1,46,https://www.olx.in/en-in/kerala_g2001160/q-online-jobs-part-time
7065,pani tanki,14800,17,111,$0.15,7,25,https://www.olx.in/en-in/other-household-items_c293/q-water-tank
7066,p t colony,14800,9,378,$0.09,4,18,https://www.olx.in/pt-colony_g5349425/for-rent-houses-apartments_c1723
7067,one plus nord ce3,14800,32,31,$0.01,49,47,https://www.olx.in/item/mobile-phones-c1453-used-one-plus-in-basai-darapur-delhi-iid-1840383783
7068,how many meter in 1 inch,14800,4,1440,$0,1,24,https://www.olx.in/blog/properties/1-inches-to-meters/
7069,honda cbr300r,12100,11,291,$0.08,1,36,https://www.olx.in/motorcycles_c81/q-bike?filter=model_eq_honda-cbr300r
7070,honda 7 seater cars,14800,23,63,$0.15,4,11,https://www.olx.in/cars_c84/q-car-7-seater?filter=make_eq_cars-honda
7071,home work online job,14800,16,87,$0.15,1,38,https://www.olx.in/en-in/ludhiana_g4059085/jobs_c4?filter=work_mode_eq_work_from_home
7072,grand theft auto 5 price,14800,26,35,$0.01,16,48,https://www.olx.in/en-in/games-entertainment_c93/q-gta-5
7073,digital camera coolpix,14800,18,87,$0.01,34,31,https://www.olx.in/en-in/cameras-lenses_c1517/q-nikon-coolpix
7074,creta black,14800,9,694,$0.11,2,23,https://www.olx.in/en-in/cars_c84/q-creta-black
7075,credit and debit note,14800,19,63,$0.02,1,20,https://www.olx.in/blog/expert-advice/debit-note-vs-credit-note/
7076,cot and bed,14800,53,31,$0.10,95,46,https://www.olx.in/en-in/kids-furniture_c231/q-baby-cot
7077,companies of mobile phones in india,14800,53,31,$0.02,8,53,https://www.olx.in/en-in/mobile-phones_c1453
7078,classes for stock market,18100,64,31,$0.69,43,74,https://www.olx.in/item/education-classes-c1429-tutions-in-malabar-hill-mumbai-iid-1824462934
7079,car sell online,18100,19,48,$1.50,79,42,https://www.olx.in/cars_c84
7080,car parts and spares,14800,23,63,$0.13,7,39,https://www.olx.in/spare-parts_c1585
7081,calicut job opportunities,14800,5,1440,$0.04,6,25,https://www.olx.in/kozhikode_g4058877/jobs_c4
7082,buddha colony,14800,15,134,$0,7,25,https://www.olx.in/buddha-colony_g5350189/for-rent-houses-apartments_c1723
7083,books with sherlock holmes,14800,53,31,$0.02,64,41,https://www.olx.in/item/books-c453-sherlock-holmes-in-mahaveer-nagar-1-kota-iid-1840287705
7084,bmw most expensive car,12100,33,31,$0.70,1,42,https://www.olx.in/blog/cars/top-10-most-expensive-bmw-cars/
7085,gta5 price,14800,26,34,$0.02,22,57,https://www.olx.in/en-in/games-entertainment_c93/q-gta-5
7086,gameboy advance,14800,10,291,$0.03,3,36,https://www.olx.in/games-entertainment_c93/q-gameboy-advance-sp
7087,fruit in summer,14800,18,111,$0.28,1,21,https://www.olx.in/blog/expert-advice/7-summer-fruits-you-should-eat-why/
7088,electric cycle under 15000,18100,27,34,$0.02,3,25,https://www.olx.in/en-in/bicycles_c1415/q-electric
7089,drive with ola,14800,20,39,$0.26,2,34,https://www.olx.in/hi-in/driver_c2206/q-ola-cab
7090,bike parts shop near me,9900,21,75,$0.02,7,10,https://www.olx.in/hi-in/spare-parts_c1587
7091,bgauss electric scooter,14800,18,87,$0.02,22,24,https://www.olx.in/en-in/scooters_c1413?filter=make_eq_scooters-bgauss
7092,automatic 8 seater,14800,6,694,$0.23,2,36,https://www.olx.in/cars_c84/q-8-seater
7093,audemars piguet watches,14800,47,31,$0.19,65,37,https://www.olx.in/hi-in/men_c1793/q-audemars-piguet
7094,asus mobile,18100,19,63,$0.08,66,43,https://www.olx.in/mobile-phones_c1453?filter=make_eq_asus
7095,apache rtr 200 4v,14800,19,75,$0.08,3,10,https://www.olx.in/en-in/motorcycles_c81/q-apache-200
7096,agriculture farming land,14800,26,48,$0.26,2,31,https://www.olx.in/en-in/telangana_g2007599/q-agriculture-land
7097,activa 3g,14800,6,1440,$0,1,22,https://www.olx.in/en-in/bengaluru_g4058803/scooters_c1413/q-activa-3g
7098,4tb hard disk price,12100,18,87,$0.05,56,25,https://www.olx.in/en-in/hard-disk-printers-monitors_c1509/q-4tb
7099,2nd hand cars value,18100,36,31,$0.30,43,75,https://www.olx.in/blog/seller-guide/used-car-price-calculator/
7100,2nd hand car dealers near me,14800,10,500,$0.21,26,17,https://www.olx.in/cars_c84
7101,1600 nokia mobile,14800,41,31,$0.01,66,23,https://www.olx.in/en-in/items/q-nokia%2B1600
7102,1 rupee coin of india,14800,37,31,$0.01,49,20,https://www.olx.in/other-hobbies_c755/q-one-rupee-coin
7103,thar diesel price delhi,14800,49,31,$0.12,4,30,https://www.olx.in/delhi_g4058659/q-thar
7104,suzuki katana,12100,17,82,$0.01,2,22,https://www.olx.in/mumbai_g4058997/motorcycles_c81?filter=model_eq_suzuki-katana
7105,suzuki gixxer sf,14800,22,63,$0.09,1,18,https://www.olx.in/en-in/motorcycles_c81/q-gixxer-sf
7106,smart watch with sim,14800,67,31,$0.01,97,22,https://www.olx.in/item/mobile-phones-c1453-used-other-mobiles-in-baramati-nagar-baramati-iid-1839168943
7107,smart board price,14800,26,35,$0.14,94,46,https://www.olx.in/en-in/electronics-appliances_c99/q-interactive
7108,seraikela,9900,15,222,$0,1,29,https://www.olx.in/en-in/seraikela_g4394849/cars_c84
7109,warehouse near me,14800,15,167,$0.58,8,20,https://www.olx.in/en-in/chennai_g4059162/q-warehouse-rent
7110,used tablet,18100,1,4499,$0.02,30,23,https://www.olx.in/en-in/tablets_c1455
7111,used cars ahmedabad,14800,7,975,$0.05,53,33,https://www.olx.in/ahmedabad_g4058677/cars_c84
7112,used car car lots near me,14800,13,222,$0.21,28,54,https://www.olx.in/en-in/cars_c84
7113,tumbler or glass,14800,61,31,$0.03,95,15,https://www.olx.in/item/kitchen-other-appliances-c1417-stylish-glass-tumbler-with-wooden-lid-straw-reusable-drink-jar-in-mawbah-shillong-iid-1840341987
7114,toy bike,14800,16,167,$0.02,97,29,https://www.olx.in/en-in/furniture_c628/q-toy-bikes
7115,wrangler jeep,18100,35,31,$8.73,1,23,https://www.olx.in/en-in/cars_c84/q-jeep-wrangler
7116,speakers for djs,14800,33,31,$0.02,93,21,https://www.olx.in/en-in/tv-video-audio_c1523/q-dj-speakers
7117,speakers for djing,14800,43,31,$0.01,93,37,https://www.olx.in/electronics-appliances_c99/q-dj-speakers
7118,solid state drive and hard disk drive,14800,107,31,$0.03,82,60,https://www.olx.in/item/hard-disks-printers-monitors-c1509-500-gb-western-digital-blue-ssd-solid-state-hard-disk-ssd-in-bhajanpura-delhi-iid-1840378585
7119,skoda cars in india,9900,26,35,$0.23,8,40,https://www.olx.in/cars_c84?filter=make_eq_skoda
7120,shriram apartment,9900,100,31,$0.65,4,19,https://www.olx.in/moovarasampet_g5335935/for-sale-new-projects-properties_c301
7121,second hand car dealership near me,14800,14,167,$0.20,33,5,https://www.olx.in/cars_c84
7122,rental flats bangalore,14800,13,222,$0.13,52,30,https://www.olx.in/en-in/bengaluru_g4058803/for-rent-houses-apartments_c1723/q-apartment-rent-bangalore
7123,redmi note 9 pro olx,12100,1,4499,$0,1,19,https://www.olx.in/en-in/mobile-phones_c1453/q-redmi-note-9-pro
7124,recorder with audio,14800,86,31,$0.08,38,42,https://www.olx.in/item/tvs-video-audio-c1523-audio-recorder-in-shankaranpalaiyam-vellore-iid-1840267690
7125,pushpak hotel bhubaneswar,14800,89,31,$0.25,33,21,https://www.olx.in/patori-gaon_g5432329/properties_c3?page=3
7126,pulsar 150 cc,14800,19,82,$0.02,3,39,https://www.olx.in/motorcycles_c81/q-pulsar-150
7127,price pc,14800,23,39,$0.07,95,35,https://www.olx.in/en-in/computers-laptops_c1505/q-desktop-computer-price
7128,price of mahindra 475 di tractor,14800,26,35,$0.74,1,19,https://www.olx.in/en-in/commercial-other-vehicles_c85/q-mahindra-475-tractor
7129,price of honda gold wing,14800,25,39,$0.03,1,18,https://www.olx.in/bikes_c2198/q-goldwing
7130,price of caravan,18100,9,694,$1.52,1,38,https://www.olx.in/commercial-other-vehicles_c85/q-caravan
7131,plastic chair cost,14800,29,31,$0.02,95,22,https://www.olx.in/furniture_c628/q-plastic-chair
7132,pallet bed,12100,7,975,$0.07,81,33,https://www.olx.in/en-in/bengaluru_g4058803/furniture_c628/q-pallet
7133,old tata sierra,14800,6,1440,$0.28,1,28,https://www.olx.in/en-in/cars_c84/q-tata-sierra
7134,nikon coolpix,14800,19,82,$0.05,55,39,https://www.olx.in/en-in/camera-lenses_c1517/q-nikon-coolpix-camera
7135,nearby job vacancy,14800,12,291,$0.10,1,18,https://www.olx.in/en-in/visakhapatnam_g4058593/jobs_c4
7136,monitor and pc,14800,25,39,$0.02,90,45,https://www.olx.in/computers-laptops_c1505/q-monitor
7137,mini mobile,14800,11,378,$0.01,97,21,https://www.olx.in/en-in/mobile-phones_c1453/q-mini-phone?filter=make_eq_other-mobiles
7138,mercedes benz a class hatchback price in india,14800,18,75,$0.42,7,32,https://www.olx.in/en-in/mercedes-benz-cars_c84/q-a-class
7139,male leather jacket,14800,54,31,$0.02,99,20,https://www.olx.in/item/men-c1793-men-leather-original-jacket-black-colour-new-in-keshtopur-kolkata-iid-1840360231
7140,longines watches for men,12100,42,31,$0.11,100,39,https://www.olx.in/hi-in/men_c1793/q-longines-watches
7141,hotel rooms in panjim,14800,21,75,$0.45,97,25,https://www.olx.in/en-in/panaji_g4058676/pg-guest-houses_c1449
7142,ganpati apartment,12100,46,31,$0.17,4,19,https://www.olx.in/en-in/ganpati-enclave_g5329825/for-sale-houses-apartments_c1725?filter=constructionstatus_eq_ready_to_move
7143,full time jobs hiring near me,14800,10,291,$0,1,26,https://www.olx.in/noida_g4059326/jobs_c4
7144,full form of fsi,14800,49,31,$0,1,19,https://www.olx.in/blog/properties/guide/floor-space-index-fsi/
7145,fruits summer,14800,30,32,$0.45,1,26,https://www.olx.in/blog/expert-advice/7-summer-fruits-you-should-eat-why/
7146,fresher vacancy in delhi,14800,10,291,$0.13,33,29,https://www.olx.in/en-in/delhi_g4058659/other-jobs_c65/q-freshers
7147,frame for wall,14800,47,31,$0.04,98,34,https://www.olx.in/item/home-decor-garden-c575-radha-krishna-wall-frame-in-gavde-ki-goth-gwalior-iid-1840340517
7148,ford aspire car,14800,17,87,$0.04,1,18,https://www.olx.in/en-in/cars_c84/q-figo-aspire
7149,flats for rent bangalore,14800,9,291,$0.10,49,24,https://www.olx.in/en-in/bengaluru_g4058803/for-rent-houses-apartments_c1723/q-apartment-rent-bangalore
7150,flat in vaishali ghaziabad,14800,3,1440,$0.23,5,19,https://www.olx.in/en-in/vaishali_g5340750/for-sale-houses-apartments_c1725
7151,flat for rent noida,14800,4,975,$0.05,56,26,https://www.olx.in/en-in/noida_g4059326/for-rent-houses-apartments_c1723
7152,elite cars,12100,21,63,$0.24,4,43,https://www.olx.in/en-in/profile/559249169
7153,laptop below 15000,14800,14,111,$0.02,94,25,https://www.olx.in/computers-laptops_c1505?filter=price_between_10000_to_14999
7154,kuttichira,9900,102,31,$0.35,4,19,https://www.olx.in/kerala_g2001160
7155,keralapuram,12100,12,222,$0.06,1,19,https://www.olx.in/keralapuram_g1000000000001347/q-house-for-sale
7156,kanaka nagar bangalore,14800,23,48,$0.14,5,17,https://www.olx.in/kanaka-nagar_g5313946/pg-guest-houses_c1449
7157,jp north aviva,12100,36,31,$0.68,3,18,https://www.olx.in/en-in/item/for-sale-houses-apartments-c1725-1-bhk-flats-apartments-600-sq-ft-in-mira-road-mumbai-iid-1769993277
7158,jobs in mangalore,14800,7,500,$0.03,13,21,https://www.olx.in/mangaluru_g4058840/jobs_c4
7159,jobs in jammu,14800,6,694,$0.05,7,21,https://www.olx.in/en-in/jammu_g4058771/jobs_c4
7160,jobs in chandigarh,18100,6,694,$0.02,31,28,https://www.olx.in/chandigarh_g4058651/jobs_c4
7161,job vacancies in delhi for freshers,14800,13,167,$0.13,33,37,https://www.olx.in/en-in/delhi_g4058659/other-jobs_c65/q-freshers
7162,job search mangalore,14800,7,500,$0.05,13,36,https://www.olx.in/en-in/mangaluru_g4058840/jobs_c4
7163,job near me receptionist,18100,5,1440,$0.01,1,20,https://www.olx.in/bengaluru_g4058803/receptionist-front-office_c2204
7164,iphone 12 pro price in india,12100,17,87,$0.04,42,21,https://www.olx.in/en-in/mobile-phones_c1453/q-iphone-12-pro
7165,housing delhi,8100,13,167,$0.14,11,55,https://www.olx.in/delhi_g4058659/for-sale-houses-apartments_c1725
7166,madavara karnataka,14800,79,31,$0.14,3,20,https://www.olx.in/en-in/nelamangala_g5395721/scooters_c1413
7167,laptop warranty acer,18100,63,31,$0,1,33,https://www.olx.in/item/computers-laptops-c1505-laptop-used-acer-in-adalat-bazar-patiala-iid-1840303724
7168,bathroom tap,14800,86,31,$0.11,92,49,https://www.olx.in/item/other-household-items-c293-bathroom-vanity-cabinet-with-ceramic-wash-basin-and-tap-in-vipin-garden-delhi-iid-1840235632
7169,basant lok delhi,12100,36,31,$0.13,9,21,https://www.olx.in/en-in/vasant-vihar_g5328265/sales-marketing_c62
7170,bajaj fan ceiling,14800,50,31,$0.11,98,47,https://www.olx.in/item/kitchen-other-appliances-c1417-bajaj-ceiling-fans-1200mm-energos-x-4nos-in-toppampatti-chinnalapatti-iid-1840283412
7171,bajaj avenger 160,12100,8,694,$0.07,7,19,https://www.olx.in/motorcycles_c81?filter=model_eq_motorcycles-bajaj-avenger-street-160
7172,arihant publications,12100,72,31,$0.12,75,44,https://www.olx.in/barrackpore_g5461199/books_c453
7173,85 inch tv,14800,28,31,$0.04,96,25,https://www.olx.in/en-in/electronics-appliances_c99/q-85-inch-tv-led
7174,6a,14800,47,31,$0.04,2,42,https://www.olx.in/en-in/mobile-phones_c1453/q-6a?filter=make_eq_google-pixel
7175,16gb ram laptop,12100,19,82,$0.13,26,24,https://www.olx.in/computers-laptops_c1505/q-16gb-ram-laptop
7176,1 ton window air conditioner price,14800,9,500,$0.02,97,20,https://www.olx.in/acs_c1619/q-1-ton-window
7177,1 rupee coin,18100,39,31,$0.04,3,16,https://www.olx.in/other-hobbies_c755/q-1-rupee-coin
7178,bigha to square feet,14800,33,31,$0.01,1,10,https://www.olx.in/blog/expert-advice/bigha-to-square-feet-converter/
7179,bhakti shakti garden,12100,64,31,$0.09,4,22,https://www.olx.in/en-in/nigdi_g5325303/for-rent-houses-apartments_c1723
7180,best brand of laptop computer,14800,57,31,$0.24,57,61,https://www.olx.in/blog/electronics-appliances/top-10-laptop-brands-in-india/
7181,best acs in india,18100,34,31,$0.07,93,34,https://www.olx.in/blog/electronics-appliances/electronics-appliances-top-ac-brands-in-india/
7182,electric guitar cost,12100,22,75,$0.02,94,20,https://www.olx.in/musical-instruments_c714/q-electric-guitar
7183,display 4k monitor,14800,56,31,$0.05,97,33,https://www.olx.in/en-in/electronics-appliances_c99/q-4k-monitor
7184,dell laptops olx,12100,1,4499,$0.02,1,19,https://www.olx.in/computers-laptops_c1505/q-dell-laptop
7185,credit note and debit note,14800,18,87,$0,1,9,https://www.olx.in/blog/expert-advice/debit-note-vs-credit-note/
7186,85 inch tv,14800,28,31,$0.04,96,25,https://www.olx.in/en-in/electronics-appliances_c99/q-85-inch-tv-led
7187,6a,14800,47,31,$0.04,2,42,https://www.olx.in/en-in/mobile-phones_c1453/q-6a?filter=make_eq_google-pixel
7188,16gb ram laptop,12100,19,82,$0.13,26,24,https://www.olx.in/computers-laptops_c1505/q-16gb-ram-laptop
7189,1 ton window air conditioner price,14800,9,500,$0.02,97,20,https://www.olx.in/acs_c1619/q-1-ton-window
7190,1 rupee coin,18100,39,31,$0.04,3,16,https://www.olx.in/other-hobbies_c755/q-1-rupee-coin
7191,bigha to square feet,14800,33,31,$0.01,1,10,https://www.olx.in/blog/expert-advice/bigha-to-square-feet-converter/
7192,bhakti shakti garden,12100,64,31,$0.09,4,22,https://www.olx.in/en-in/nigdi_g5325303/for-rent-houses-apartments_c1723
7193,best brand of laptop computer,14800,57,31,$0.24,57,61,https://www.olx.in/blog/electronics-appliances/top-10-laptop-brands-in-india/
7194,best acs in india,18100,34,31,$0.07,93,34,https://www.olx.in/blog/electronics-appliances/electronics-appliances-top-ac-brands-in-india/
7195,tata classic 125 price,14800,2,4499,$0,1,25,https://www.olx.in/blog/bikes/tata-classic-125-bike-rumors-reality/
7196,wrangler jeep,18100,35,31,$8.73,1,23,https://www.olx.in/en-in/cars_c84/q-jeep-wrangler
7197,use computer,14800,14,167,$0.41,1,38,https://www.olx.in/computers-laptops_c1505/q-desktop-computer
7198,upvc doors and windows,14800,32,34,$0.41,90,37,https://www.olx.in/en-in/furniture_c628/q-upvc-windows
7199,ukulele price,14800,23,63,$0.02,94,51,https://www.olx.in/musical-instruments_c714/q-ukulele
7200,top model vitara brezza,14800,56,31,$0.13,10,41,https://www.olx.in/en-in/jammu_g4058771/cars_c84?filter=model_eq_maruti-suzuki-brezza
7201,yamuna apartments,9900,37,31,$0.20,5,19,https://www.olx.in/yamuna-vihar_g5462653/for-sale-houses-apartments_c1725
7202,window ac 1 ton price,12100,7,975,$0.03,95,37,https://www.olx.in/en-in/acs_c1619/q-1-ton-window
7203,what is an intern job,14800,50,31,$0.91,1,55,https://www.olx.in/blog/jobs/what-is-internship/
