No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
6363,foo andheri,12100,9,408,$0.54,4,22,https://www.swiggy.com/restaurants/foo-andheri-morya-landmark-andheri-west-410393/dineout
6364,fisherman's hook,12100,5,797,$0.01,88,22,https://www.swiggy.com/restaurants/fishermans-hook-malad-west-malad-kan-west-149956/dineout
6365,famous food of up,12100,42,25,$0,1,22,https://blog.swiggy.com/food/uttar-pradesh-traditional-food-dishes/
6366,famous food of maharashtra,12100,36,25,$0,1,21,https://blog.swiggy.com/food/savouring-the-essence-of-maharashtra-traditional-food-delights/
6367,beastlife creatine,9900,27,25,$0.05,100,9,https://www.swiggy.com/instamart/p/beast-life-super-micronized-creatine-monohydrate-AHAB2DW7ML
6368,bawada misal,12100,16,136,$0.04,3,27,https://www.swiggy.com/city/kolhapur/hotel-bawada-misal-e-ward-chavan-hotel-tarabai-park-rest133087
6369,barbeque ville wakad,12100,23,52,$0.10,4,24,https://www.swiggy.com/city/pune/barbeque-ville-wakad-rest400754
6370,babylon financial district,9900,5,1960,$0.01,1,23,https://www.swiggy.com/restaurants/babylon-brewery-and-club-nanakramguda-hyderabad-1265663/dineout
6371,atul bakery,12100,8,567,$0.11,2,22,https://www.swiggy.com/city/surat/atul-bakery
6372,any time at k's,12100,3,1177,$0.47,2,22,https://www.swiggy.com/city/surat/anytime-at-ks-meghdoot-society-athwa-rest834270
6373,ananda hotels,12100,109,25,$0.24,3,43,https://www.swiggy.com/city/bangalore
6374,anand stall,12100,5,1177,$0.14,3,24,https://www.swiggy.com/city/mumbai/mithibai-ka-famous-anand-stall-opposite-mithibai-college-vile-parle-west-rest50130
6375,ajmal ascend,12100,17,71,$0.02,99,25,https://www.swiggy.com/instamart/p/ajmal-ascend-eau-de-parfum-long-lasting-scent-spray-for-men-and-women-PT8LKAQ9B6
6376,adidas caps,12100,39,25,$0.04,98,51,https://www.swiggy.com/instamart/p/adidas-cap-free-size-V6DMK8CHXK
6377,a to z drops,12100,42,25,$0.01,11,32,https://www.swiggy.com/instamart/p/a-to-z-ns-plus-mango-flavour-bottle-of-15ml-oral-drops-WY6Y52AS7T
6378,a c restaurant near me,12100,6,1177,$0.06,12,27,https://www.swiggy.com/city/bangalore/air-conditioned-restaurants-dineout
6379,5 star restaurants near me,12100,7,1177,$0.28,10,12,https://www.swiggy.com/city/hyderabad/best-restaurants
6380,1135 ad,12100,12,238,$0.06,1,24,https://www.swiggy.com/restaurants/1135-ad-pink-city-jaipur-742995/dineout
6381,biryani babu,12100,2,1960,$0.08,2,22,https://www.swiggy.com/city/bhubaneswar/biryani-babu-ahalya-nagar-patia-rest656128
6382,bhaji puri,12100,18,71,$0.03,1,44,https://www.swiggy.com/instamart/recipe/poori-bhaji
6383,bhaji for puri,12100,19,61,$0.03,1,44,https://www.swiggy.com/instamart/recipe/poori-bhaji
6384,best restaurants in thane,12100,8,1177,$0.17,4,10,https://www.swiggy.com/city/mumbai/thane-west-restaurants/family-dining-restaurants-dineout
6385,civil lines social,12100,13,136,$0.26,2,22,https://www.swiggy.com/restaurants/civil-lines-social-civil-lines-noida-854249/dineout
6386,charcoal peel off mask,18100,36,25,$0.06,98,40,https://www.swiggy.com/instamart/p/urbangabru-charcoal-peel-off-mask-47M2E14ZJP
6387,café stone,12100,22,61,$0.14,2,21,https://www.swiggy.com/restaurants/caf%C3%A9-stone-central-bangalore-central-bangalore-559233/dineout
6388,myospaz forte tablet,9900,33,25,$0.09,1,16,https://www.swiggy.com/instamart/p/myospaz-forte-strip-of-10-tablets-8W3KASCXIF
6389,molecule agra,9900,10,408,$0.08,1,22,https://www.swiggy.com/restaurants/molecule-air-bar-tajganj-agra-321638/dineout
6390,minimalist shampoo,12100,51,25,$0.07,99,21,https://www.swiggy.com/instamart/p/minimalist-maleic-bond-repair-complex-3-5-hair-shampoo-mini-L6KP20WIE3
6391,milkybar chocolate,9900,26,29,$0.01,71,20,https://www.swiggy.com/instamart/p/nestle-milkybar-creamy-milky-treat-RWZ7H6R96B
6392,manam mess,12100,3,3678,$0.12,5,27,https://www.swiggy.com/city/pondicherry/manam-mess-puducherry-white-town-rest955572
6393,maji sagar restaurant tardeo,12100,14,181,$0.14,2,21,https://www.swiggy.com/restaurants/maji-sagar-mahalaxmi-malabar-hill-mahalaxmi-malabar-hill-532163/dineout
6394,luck dhaba,9900,5,1960,$0.14,1,19,https://www.swiggy.com/city/raipur/luck-dhaba-shankar-nagar-saddu-rest327860
6395,krack jack biscuit,12100,16,90,$0.01,34,18,https://www.swiggy.com/instamart/p/parle-krackjack-7GCL9CKYG8
6396,vsl 3 capsule,9900,37,25,$0.03,38,29,https://www.swiggy.com/instamart/p/vsl-3-capsule-gut-health-probiotic-mix-bifidobacterium-lactic-acid-bacteria-Z02TC71HT6
6397,turtle beach resort goa,12100,27,26,$0.10,28,17,https://www.swiggy.com/city/central-goa/turtle-beach-resort-morjim-rest699324
6398,top restaurants in lucknow,14800,8,797,$1.56,1,10,https://www.swiggy.com/city/lucknow/family-dining-restaurants-dineout
6399,hair colour hazel brown,12100,21,61,$0.07,96,18,https://www.swiggy.com/instamart/p/paradyes-no-bleach-hazel-brown-glossy-hair-tint-ammonia-free-formula-only-for-natural-black-hair-MMOFPH7Y5A
6400,gokulam restaurant,12100,10,408,$0,2,22,https://www.swiggy.com/restaurants/gokulam-south-indian-restaurant-janpath-faridabad-856426/dineout
6401,glow cafe,12100,5,1177,$0,8,24,https://www.swiggy.com/restaurants/glow-cafe-nungambakkam-chennai-917098/dineout
6402,fruitbae near me,12100,9,567,$0.07,1,21,https://www.swiggy.com/city/bangalore/fruit-bae
6403,fruit bowls,12100,31,26,$0.14,53,39,https://www.swiggy.com/city/bangalore/the-fruit-bowl-2nd-stage-btm-layout-rest352309
6404,fruit bowl,12100,12,309,$0.09,64,36,https://www.swiggy.com/city/hyderabad/fruit-bowl-dish-restaurants
6405,flavor restaurant,12100,7,797,$0.05,1,39,https://www.swiggy.com/city/vadodara/flavor-restaurant-alkapuri-rest67483
6406,famous maharashtrian food,14800,45,25,$0,1,24,https://blog.swiggy.com/food/savouring-the-essence-of-maharashtra-traditional-food-delights/
6407,face wash acno fight,12100,30,26,$0.01,99,22,https://www.swiggy.com/instamart/p/garnier-acno-fight-anti-pimple-face-wash-for-men-6LKU8VIQXB
6408,epicuria food & entertainment hub,9900,8,408,$0.22,10,19,https://www.swiggy.com/city/delhi/epicuria-food-mall-landmark-restaurants-dineout
6409,durva grass,12100,24,52,$0.17,54,38,https://www.swiggy.com/instamart/p/durva-doop-grass-I6AU26M9TM
6410,quattro bistro lonavala,9900,36,25,$0.03,1,20,https://www.swiggy.com/restaurants/quattro-bistro-sadashiva-nagar-bangalore-1115756/dineout
6411,puri bakers,14800,10,567,$0.21,5,24,https://www.swiggy.com/city/delhi/puri-bakers-rajouri-garden-rest970109
6412,restaurants in varanasi,12100,9,567,$0.11,5,18,https://www.swiggy.com/city/varanasi/fine-dining-restaurants-dineout
6413,restaurants in patna,12100,7,1177,$0.05,4,18,https://www.swiggy.com/city/patna/family-dining-restaurants-dineout
6414,kansar gujarati thali surat,9900,6,1177,$0.13,6,20,https://www.swiggy.com/city/surat/kansar-gujarati-thali-nanpura-athwa-rest66162
6415,job for fresher in chennai,14800,62,25,$0.08,20,28,https://careers.swiggy.com/
6416,jimis burger vashi,12100,4,1960,$0.21,4,22,https://www.swiggy.com/city/mumbai/jimis-burger-vashi-rest112492
6417,jar cake,12100,8,797,$0.13,74,44,https://www.swiggy.com/city/bangalore/jar-cakes-cuisine-restaurants
6418,ivory by the lake,12100,4,1960,$0.13,3,18,https://www.swiggy.com/restaurants/ivory-by-the-lake-rajarajeshwari-nagar-bangalore-1071927/dineout
6419,indore best restaurants,12100,9,567,$0.03,4,25,https://www.swiggy.com/city/indore/fine-dining-restaurants-dineout
6420,imperial multi cuisine restaurant,12100,7,1177,$0.07,2,19,https://www.swiggy.com/city/hyderabad/imperial-multicuisine-restaurant-marthanda-nagar-colony-kondapur-rest856322
6421,hotels with bars near me,12100,84,25,$0.23,21,19,https://www.swiggy.com/dineout
6422,hotel shubham palace narsingi,9900,7,408,$0.17,17,19,https://www.swiggy.com/restaurants/hotel-shubham-palace-narsingi-hyderabad-863485/dineout
6423,giri manja restaurant,12100,52,25,$0.24,2,27,https://www.swiggy.com/city/mangaluru
6424,kulekhara,12100,30,25,$0.02,26,42,https://www.swiggy.com/instamart/p/kulekhara-saag-UWWUZ5NGOS
6425,kota kachori,12100,6,1177,$0.31,5,23,https://www.swiggy.com/city/bangalore/kota-kachori-and-falahaar-koramangala-rest2072
6426,korkai,9900,40,25,$0.06,2,22,https://www.swiggy.com/restaurants/1107098/dineout/menu
6427,khan market cafe,12100,16,90,$0.01,1,24,https://www.swiggy.com/city/delhi/khan-market-restaurants
6428,donna cucina,12100,16,136,$0.08,2,22,https://www.swiggy.com/city/pune/donna-cucina-kalyani-nagar-rest475786
6429,desi lane,12100,9,567,$0,1,22,https://www.swiggy.com/restaurants/desi-lane-topsia-kolkata-926882/dineout
6430,dashamakan,9900,6,1177,$0.13,1,27,https://www.swiggy.com/city/chennai/dashamakan-beef-house
6431,dadan handi mutton,12100,8,1177,$0.04,5,32,https://www.swiggy.com/city/patna/dadan-handi-meat-rukanpura-rest110324
6432,cream centre chowpatty,12100,5,797,$0.20,4,19,https://www.swiggy.com/restaurants/-cream-centre-vegetarian-legacy-since-1958-girgaon-mumbai-6646/dineout
6433,costa coffee prices,12100,8,567,$0,1,25,https://www.swiggy.com/city/jaipur/costa-coffee-b-block-vaishali-nagar-rest571700
6434,copperleaf porvorim,9900,14,181,$0.32,5,22,https://www.swiggy.com/city/central-goa/copperleaf-porvorim-penha-de-franca-porvorim-rest84365
6435,cookieman,9900,51,25,$0.03,78,10,https://www.swiggy.com/instamart/p/cookie-man-chocolate-chip-canister-NS3VAGSCWR
6436,coffee shops chandigarh,12100,15,309,$0.12,3,24,https://www.swiggy.com/city/chandigarh/cafe-cuisine-restaurants
6437,choki choki chocolate,9900,20,52,$0.02,64,19,https://www.swiggy.com/instamart/p/choki-choki-choco-milk-stick-WH8K38GD0O
6438,china pearl china,12100,12,408,$0.06,4,19,https://www.swiggy.com/city/bangalore/china-pearl-kalyan-nagar-rest25223
6439,china pearl,12100,7,1177,$0.07,4,20,https://www.swiggy.com/city/bangalore/china-pearl-koramangala-btm-rest25222
6440,chai times,12100,8,797,$0.08,4,17,https://www.swiggy.com/city/bangalore/chai-times-kammanahalli-kalyan-nagar-rest1050137
6441,hair colour hazel brown,12100,21,61,$0.07,96,18,https://www.swiggy.com/instamart/p/paradyes-no-bleach-hazel-brown-glossy-hair-tint-ammonia-free-formula-only-for-natural-black-hair-MMOFPH7Y5A
6442,gokulam restaurant,12100,10,408,$0,2,22,https://www.swiggy.com/restaurants/gokulam-south-indian-restaurant-janpath-faridabad-856426/dineout
6443,glow cafe,12100,5,1177,$0,8,24,https://www.swiggy.com/restaurants/glow-cafe-nungambakkam-chennai-917098/dineout
6444,fruitbae near me,12100,9,567,$0.07,1,21,https://www.swiggy.com/city/bangalore/fruit-bae
6445,fruit bowls,12100,31,26,$0.14,53,39,https://www.swiggy.com/city/bangalore/the-fruit-bowl-2nd-stage-btm-layout-rest352309
6446,fruit bowl,12100,12,309,$0.09,64,36,https://www.swiggy.com/city/hyderabad/fruit-bowl-dish-restaurants
6447,flavor restaurant,12100,7,797,$0.05,1,39,https://www.swiggy.com/city/vadodara/flavor-restaurant-alkapuri-rest67483
6448,famous maharashtrian food,14800,45,25,$0,1,24,https://blog.swiggy.com/food/savouring-the-essence-of-maharashtra-traditional-food-delights/
6449,face wash acno fight,12100,30,26,$0.01,99,22,https://www.swiggy.com/instamart/p/garnier-acno-fight-anti-pimple-face-wash-for-men-6LKU8VIQXB
6450,epicuria food & entertainment hub,9900,8,408,$0.22,10,19,https://www.swiggy.com/city/delhi/epicuria-food-mall-landmark-restaurants-dineout
6451,durva grass,12100,24,52,$0.17,54,38,https://www.swiggy.com/instamart/p/durva-doop-grass-I6AU26M9TM
6452,benne dosa bandra,9900,39,25,$0,1,24,https://www.swiggy.com/city/mumbai/the-benne-dosa-malad-west-rest1265097
6453,barbeque nation kalyani nagar pune,12100,6,567,$0.15,5,24,https://www.swiggy.com/restaurants/barbeque-nation-kalyani-nagar-pune-305795/dineout
6454,bangalore canteen,12100,10,567,$0.05,2,22,https://www.swiggy.com/city/pune/bangalore-canteen-sinhgad-road-rest1003873
6455,babu culture,12100,11,567,$0.38,2,22,https://www.swiggy.com/city/kolkata/babu-culture-sector-ii-salt-lake-rest921173
6456,babai tiffins,12100,9,567,$0.16,8,21,https://www.swiggy.com/city/bangalore/babai-tiffins-hsr-layout-rest407773
6457,baba dairy,12100,17,110,$0.13,2,24,https://www.swiggy.com/restaurants/baba-dairy-sector-21-east-chd-chandigarh-64622/search?utm_source=direct&utm_medium=amp
6458,avatar protein 1kg,12100,24,29,$0.20,100,12,https://www.swiggy.com/instamart/p/avvatar-whey-protein-chocolate-hazelnut-1-kg-F9AS34YGUK
6459,amul ghee 1 kg,12100,6,567,$0.02,98,18,https://www.swiggy.com/instamart/p/amul-pure-ghee-tin-AEI9U927K8
6460,aloo paratha near me,14800,4,3678,$0.25,7,12,https://www.swiggy.com/aloo-paratha-dish-restaurants-near-me
6461,air conditioned bars near me,12100,4,797,$0.04,4,36,https://www.swiggy.com/city/nagpur/best-bars-restaurants-dineout
6462,adyar ananda,12100,10,408,$0.21,4,21,https://www.swiggy.com/city/chennai/a2b-adyar-ananda-bhavan
6463,achija veg restaurant vidyavihar,9900,4,1960,$0.17,5,22,https://www.swiggy.com/city/mumbai/achija-veg-restaurants-ghatkopar-west-vidyavihar-rest461119
6464,ac restaurants near me,12100,5,1960,$0.22,5,10,https://www.swiggy.com/city/bangalore/air-conditioned-restaurants-dineout
6465,11th avenue cafe bistro,12100,7,797,$0.02,2,24,https://www.swiggy.com/city/guwahati/11th-avenue-cafe-bistro-uzan-bazar-dighalipukhuri-rest66782
6466,10th downing street chennai,12100,6,797,$0.18,3,21,https://www.swiggy.com/restaurants/10-downing-street-thyagaraya-nagar-chennai-613020/dineout
6467,100 gm paneer calories,18100,93,25,$0,1,10,https://www.swiggy.com/search?query=Pizza
6468,cheelgadi veg restaurant,9900,6,797,$0.06,4,19,https://www.swiggy.com/city/jaipur/cheelgadi-veg-restaurant-tonk-road-rest70918
6469,castle restaurant,9900,10,408,$0.14,4,36,https://www.swiggy.com/city/bangalore/castle-restaurant-btm-layout-rest405214
6470,cafe the entrance,12100,12,181,$0.15,3,22,https://www.swiggy.com/city/chennai/the-entrance-cafe-taylors-road-kilpauk-rest893491
6471,cafe koa,12100,12,238,$0.07,3,22,https://www.swiggy.com/city/vadodara/koa-cafe-bajva-sevasi-rest711076
6472,broasted chicken near me,12100,5,3678,$0.09,4,27,https://www.swiggy.com/broasted-chicken-dish-restaurants-near-me
6473,brahma garden restaurant,12100,5,1177,$0.20,3,21,https://www.swiggy.com/city/pune/brahma-garden-sinhagad-road-rest21395
6474,bombay lassi,12100,4,1960,$0.11,3,24,https://www.swiggy.com/city/chennai/bombay-lassi-triplicane-rest70890
6475,boba drink near me,12100,6,1960,$0.20,4,10,https://www.swiggy.com/city/bangalore/bubble-tea-cuisine-restaurants
6476,biriyani zone,12100,7,797,$0.38,3,22,https://www.swiggy.com/city/bangalore/biriyani-zone
6477,beverage near,14800,12,238,$0.08,2,39,https://www.swiggy.com/instamart/city/kolkata/sc/paan-corner/drinks-682462130c0f930001b218a3
6478,best veg hotel in bangalore,12100,5,1960,$0.04,12,31,https://www.swiggy.com/city/bangalore/veg-restaurants
6479,youva world political map,12100,3,1960,$0.03,1,13,https://www.swiggy.com/instamart/p/navneet-youva-world-politcial-maps-with-states-blue-white-P8931W3YCF
6480,ultra d3 drops,12100,27,25,$0.01,56,18,https://www.swiggy.com/instamart/p/ultra-d3-nano-drops-15ml-with-vitamin-d3-cholecalciferol-for-baby-kids-V681FJF0RU
6481,the sanctuary bar and kitchen,9900,6,1177,$0.53,4,20,https://www.swiggy.com/city/hyderabad/sanctuary-bar-and-kitchen-film-nagar-jubilee-hills-rest372800
6482,the salt cafe,9900,15,136,$0.09,3,45,https://www.swiggy.com/restaurants/the-salt-cafe-noida-sector-104-noida-811131/dineout
6483,the midnight library,9900,60,25,$0.01,28,51,https://www.swiggy.com/instamart/p/the-midnight-library-paperback-by-matt-haig-43UH8ES6YK
6484,the bungalow by harishankar,9900,5,1177,$0.11,2,23,https://www.swiggy.com/city/jaipur/bungalow-by-harishankar-mansarovar-extension-rest1123907
6485,termite spray,12100,24,52,$0.08,98,18,https://www.swiggy.com/instamart/p/terminator-ecofriendly-termite-killer-spray-3AHR9241IM
6486,tata neu card,14800,99,25,$0.50,37,29,https://www.swiggy.com/swiggy-hdfc-bank-credit-card
6487,tandoor park,12100,9,797,$0,2,22,https://www.swiggy.com/city/kolkata/tandoor-park-dhakuria-south-kolkata-rest33456
6488,taiki,12100,6,1177,$0.17,3,37,https://www.swiggy.com/city/bangalore/taiki-indiranagar-rest98760
6489,swiggy feedback,12100,1,3678,$0,1,28,https://www.swiggy.com/support/issues/faq
6490,swiggy delivery partner apps,12100,2,1960,$0.32,10,42,https://ride.swiggy.com/en/
6491,surf excel top load liquid,12100,20,61,$0.02,98,20,https://www.swiggy.com/instamart/p/surf-excel-matic-top-load-liquid-detergent-refill-pouch-9XJ15S9SJJ
6492,street arabiya ganapathy,9900,6,1177,$0.11,3,19,https://www.swiggy.com/city/coimbatore/street-arabiya-aravind-ivf-hospital-ganapathy-rest220161
6493,ss hyderabad biryani nungambakkam,9900,5,1177,$0.14,6,20,https://www.swiggy.com/city/chennai/ss-hyderabad-biryani-nungambakkam-rest54081
6494,spices kitchen,9900,17,110,$0.08,2,37,https://www.swiggy.com/city/chennai/the-spice-kitchen-porur-rest1209526
6495,spice goa sangolda,12100,11,309,$0.07,7,25,https://www.swiggy.com/city/central-goa/spice-goa-sangolda-nor-baga-calangute-rest1096056
6496,soul bistro & lounge,9900,15,181,$0.09,6,17,https://www.swiggy.com/restaurants/soul-bistro-and-lounge-haridas-ji-ki-magri-udaipur-470213/dineout
6497,sobremesa,12100,5,1177,$0,1,21,https://www.swiggy.com/city/hyderabad/sobremesa-cafe-bakehouse-kitchen-jubilee-hills-rest468075
6498,skydeck rr nagar,9900,14,181,$0.09,3,22,https://www.swiggy.com/restaurants/skydeck-rajarajeshwari-nagar-bangalore-1226639/dineout
6499,sector 7 social,12100,6,567,$0.14,2,23,https://www.swiggy.com/restaurants/sector-7-social-sector-7-panchkula-853587/dineout
6500,tamil koodam mess,9900,6,1177,$0.10,3,19,https://www.swiggy.com/restaurants/tamizh-koodam-mess-mylapore-chennai-1080074/dineout
6501,taj dhaba,9900,8,797,$0.04,2,22,https://www.swiggy.com/city/hyderabad/taj-dhaba-new-town-colony-patancheru-rest742514
6502,taco street indiranagar,9900,4,1960,$0.13,7,22,https://www.swiggy.com/city/bangalore/taco-street-indiranagar-rest457742
6503,swiggy customer service,12100,1,3678,$0,1,29,https://www.swiggy.com/support/issues/faq
6504,sutarfeni,9900,9,567,$0.01,8,9,https://www.swiggy.com/city/surat/sutarfeni-dish-restaurants
6505,sumac,9900,25,39,$0.03,17,52,https://www.swiggy.com/instamart/p/sumac-VDU2PK07NF
6506,studio xo bar kanpur,12100,16,136,$0.24,1,22,https://www.swiggy.com/restaurants/studio-xo-bar-civil-lines-kanpur-999249/dineout
6507,spice kraft restaurant,12100,4,797,$0.09,2,23,https://www.swiggy.com/restaurants/spice-kraft-restaurant-alkapuri-vadodara-473042/dineout
6508,slushy,9900,12,309,$0,1,33,https://www.swiggy.com/instamart/p/toxic-waste-apple-freeze-squeeze-slushy-LMPRGDF2EU
6509,singhara atta,9900,7,1177,$0.02,95,18,https://www.swiggy.com/instamart/p/supreme-harvest-singhara-atta-Q6ANYHW3KA
6510,seasons xprs hyderabad,9900,7,567,$0.21,3,19,https://www.swiggy.com/city/hyderabad/seasons-xprs-huda-techno-enclave-hitech-city-rest1005779
6511,rupee 50,12100,84,25,$0,1,27,https://www.swiggy.com/search?query=Pizza
6512,rpj hotel,9900,19,52,$0.34,20,21,https://www.swiggy.com/city/rajkot/rpj-hotel-kalavad-road-kalawad-road-rest300824
6513,rice bowl,12100,24,52,$0.17,6,23,https://www.swiggy.com/city/delhi/rice-bowl-dish-restaurants
6514,wa ji wah,12100,9,567,$0.12,2,22,https://www.swiggy.com/city/delhi/wah-ji-wah
6515,vr mall food court,9900,10,309,$0.16,5,17,https://www.swiggy.com/city/chennai/vr-mall-landmark-restaurants-dineout
6516,ub city restaurants,12100,8,797,$0.04,5,19,https://www.swiggy.com/city/bangalore/ub-city-landmark-restaurants-dineout
6517,tulsi leaf,12100,60,25,$0.04,46,44,https://www.swiggy.com/instamart/p/tulsi-leaves-OW6UWS0DYK
6518,top restaurants in kochi,14800,12,238,$0,2,10,https://www.swiggy.com/city/kochi/fine-dining-restaurants-dineout
6519,top restaurant in bhubaneswar,12100,8,797,$0.02,6,22,https://www.swiggy.com/city/bhubaneswar/fine-dining-restaurants-dineout
6520,the rogue elephant,9900,15,136,$0.23,3,24,https://www.swiggy.com/restaurants/the-rogue-elephant-basavanagudi-1446/dineout
6521,the local friendly bakery,12100,18,52,$0.05,2,27,https://www.swiggy.com/city/mysore/bakery-cuisine-restaurants
6522,the country house,14800,9,408,$0.22,3,22,https://www.swiggy.com/restaurants/the-country-house-elgin-road-kolkata-686459/dineout
6523,texas tower,12100,8,797,$0.08,4,21,https://www.swiggy.com/restaurants/texas-tower-kharadi-pune-61441/dineout
6524,red sauce pasta recipe,12100,12,309,$0.42,1,8,https://www.swiggy.com/instamart/recipe/red-sauce-pasta
6525,raj garden,12100,18,71,$0.12,3,19,https://www.swiggy.com/restaurants/raj-garden-sinhgad-road-narhe-38816/dineout
6526,punch fruit,12100,5,1960,$0.02,1,44,https://www.swiggy.com/instamart/recipe/fruit-punch
6527,proluton depot inj,9900,16,71,$0.12,1,18,https://www.swiggy.com/instamart/p/proluton-depot-500mg-injection-2ml-BY8OXB4T1B
6528,popular food in maharashtra,12100,44,25,$0,1,22,https://blog.swiggy.com/food/savouring-the-essence-of-maharashtra-traditional-food-delights/
6529,romeo and juliet cafe,9900,18,90,$0.08,1,23,https://www.swiggy.com/restaurants/romeo-lane-civil-lines-delhi-316222/dineout/menu
6530,restaurants in vashi navi mumbai,14800,6,1177,$0.03,2,23,https://www.swiggy.com/city/mumbai/vashi-restaurants/family-dining-restaurants-dineout
6531,restaurants in lonavala,12100,10,408,$0,3,17,https://www.swiggy.com/city/pune/lonavala-restaurants
6532,restaurants in kalyan nagar bangalore,12100,6,1960,$0.04,11,21,https://www.swiggy.com/city/bangalore/kalyan-nagar-restaurants
6533,restaurants dadar,12100,5,1960,$0.02,3,21,https://www.swiggy.com/city/mumbai/dadar-west-restaurants/family-dining-restaurants-dineout
6534,ispahani center,12100,9,408,$0.14,5,17,https://www.swiggy.com/city/chennai/ispahani-center-landmark-restaurants-dineout
6535,irani canteen,9900,15,136,$0.34,5,26,https://www.swiggy.com/city/mumbai/irani-canteen-panch-pakhadi-rest678306
6536,irani cafe kharadi,9900,5,1177,$0.10,4,21,https://www.swiggy.com/restaurants/irani-cafe-kharadi-pune-914858/dineout
6537,indian in city,14800,6,567,$0.01,1,28,https://www.swiggy.com/city/mumbai/indian-cuisine-restaurants
6538,ice cream cake ibaco,590,6,567,$0.13,28,14,https://www.swiggy.com/city/chennai/ibaco
6539,hyderabad biryani hotels,9900,5,3678,$0.17,4,25,https://www.swiggy.com/city/hyderabad/biryani-cuisine-restaurants
6540,hungerbox,9900,61,25,$0,1,34,https://www.swiggy.com/city/gurgaon/hunger-box-cafe-huda-market-old-gurgaon-zone-6--rest721217
6541,hotel brahma garden,12100,4,1960,$0.09,2,20,https://www.swiggy.com/city/pune/brahma-garden-sinhagad-road-rest21395
6542,hot i,12100,6,797,$0,1,34,https://www.swiggy.com/city/chennai/hot-i-cloud-kitchen-omr-navalur-rest1342570
6543,home delivery,12100,8,1177,$0.44,6,23,https://www.swiggy.com/
6544,highway break restaurant,9900,8,567,$0.06,2,27,https://www.swiggy.com/restaurants/highway-break-kharghar-kharghar-49387/dineout
6545,hakkasan,12100,18,61,$0.39,5,42,https://www.swiggy.com/restaurants/hakkasan-bandra-west-mumbai-688546/dineout
6546,gigi bandra,12100,15,181,$0.11,1,22,https://www.swiggy.com/restaurants/gigi-bandra-west-mumbai-823327/dineout
6547,geetham veg restaurant mount road,12100,15,181,$0.22,4,22,https://www.swiggy.com/city/chennai/geetham-veg-restaurant-royapettah-mount-road-rest889711
6548,garden court,12100,36,25,$0.12,3,23,https://www.swiggy.com/city/mumbai/garden-court-restaurant-malad-west-rest63601
6549,foodie factory,12100,10,408,$0.05,1,22,https://www.swiggy.com/restaurants/foodie-factory-laxmi-nagar-colony-attapur-hyderabad-793628
6550,famous food of odisha,12100,42,25,$0,1,28,https://blog.swiggy.com/food/traditional-food-of-odisha-must-try-food/
6551,nanking chinese restaurant,9900,6,1177,$0.21,3,25,https://www.swiggy.com/city/nagpur/nanking-chinese-restaurant-civil-lines-rest65717
6552,nagpal di hatti,9900,5,1960,$0.12,2,21,https://www.swiggy.com/city/delhi/nagpal-di-hatti-geeta-colony-rest98352
6553,naani's pure veg gachibowli,9900,4,1960,$0.18,4,22,https://www.swiggy.com/city/hyderabad/naanis-pure-veg-gachibowli-rest1189354
6554,moxie shampoo,9900,28,26,$0.11,100,11,https://www.swiggy.com/instamart/p/moxie-beauty-gentle-cleansing-shampoo-50ml-RGHT4NSTLP
6555,mojo pizza near me,14800,9,567,$0.25,4,11,https://www.swiggy.com/city/bangalore/mojo-pizza-2x-toppings
6556,mithaiwala,12100,5,1960,$0.22,2,21,https://www.swiggy.com/city/hyderabad/mithaiwala-lakshmi-nagar-colony-kothapet-rest84836
6557,mister chai,12100,13,181,$0.11,1,20,https://www.swiggy.com/restaurants/mister-chai-shangri-la-eros-new-delhi-janpath-delhi-769402/dineout
6558,marlboro lights,9900,18,71,$0,1,33,https://www.swiggy.com/instamart/city/kochi/cb/marlboro/cigarettes
6559,madras machan,12100,6,1177,$0.27,3,23,https://www.swiggy.com/restaurants/madras-machans-t-nagar-chennai-1340802/dineout
6560,lyfe hotel bhubaneswar,12100,29,25,$0.40,23,19,https://www.swiggy.com/restaurants/lyfe-kitchen-lyfe-hotel-bapuji-nagar-bhubaneswar-915115/dineout/menu
6561,lmb restaurant in jaipur,12100,29,25,$0.21,20,33,https://www.swiggy.com/restaurants/laxmi-misthan-bhandar-pink-city-jaipur-1033812/dineout
6562,lippan art kit,12100,21,52,$0.01,98,46,https://www.swiggy.com/instamart/p/fevicryl-lippan-art-kit-complete-diy-set-5U1GQD1T8H
6563,leaping windows cafe,9900,40,25,$0.18,3,21,https://www.swiggy.com/city/mumbai/leaping-windows-versova-rest35099
6564,leaping windows andheri west,9900,14,136,$0.18,3,22,https://www.swiggy.com/restaurants/leaping-windows-andheri-west-mumbai-901419/dineout
6565,kuuraku,12100,11,309,$0.09,4,23,https://www.swiggy.com/city/bangalore/kuuraku-itpl-main-road-whitefield-rest1125458
6566,kurkure masala munch,9900,8,567,$0.12,24,17,https://www.swiggy.com/instamart/p/kurkure-masala-munch-crisps-OU4GGJ3KW2
6567,kallu nihari,12100,56,25,$0.10,1,26,https://www.swiggy.com/city/delhi/nihari-dish-restaurants
6568,kalkatta chat bhandar,12100,4,1960,$0.22,6,22,https://www.swiggy.com/city/jaipur/kalkatta-chat-bhandar-c-scheme-lal-kothi-rest147408
